sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,F_ThermalResin_Thx,G_CoolantLPM,B_Barrier_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,acq_misclass_repair,MaxT_Adj_pred_given_notp,MaxT_Adj_std_given_notp,CellD_x_Resin
1,boundary,hybrid,11.440544144713284,1.3437043870733667,1.2195738504074944,23.763881313337684,ETI,combo_001,0.48866270667161515,0.5113372933283848,0.9773254133432303,0.22965989804993306,0.7564116108558567,140.76659143885246,1.6701305855858508,0.0,0.21445560678909642,0.9999997329999998,0.8469224426344721,0.45119592687921023,0.35686889400465793,0.34984334736459927,140.76659143885246,1.6701305855858508,13.952588473324894
2,boundary,hybrid,12.93285979978916,1.4086491610515715,1.3384966163840557,25.97134308169433,ETI,combo_001,0.4832011341249718,0.5167988658750282,0.9664022682499436,0.24345563399297326,0.8018498099582867,139.10607634211476,1.6171594830572664,0.0,0.07032604320045906,0.9999997329999998,0.8274696808123857,0.4101996096294605,0.33888405050799214,0.2867898246351912,139.10607634211476,1.6171594830572664,17.310589082187168
3,boundary,hybrid,13.69840813908339,1.4638050974672105,2.87222469715074,8.551480627741501,ETI,combo_001,0.5040397584490721,0.4959602415509279,0.9919204831018558,0.16812114945663126,0.5537250762163266,142.1442680151016,1.6064538436909883,0.0,0.11860906351331454,0.9999997329999998,0.8148439660714872,0.45994128171381354,0.24780849228865073,0.3508096392585622,142.1442680151016,1.6064538436909883,39.34490616872602
4,boundary,hybrid,14.521654033419612,1.4565206273450142,1.6051888732872364,10.19555145159127,ETI,combo_001,0.5043629783207404,0.4956370216792596,0.9912740433585192,0.15114426248530685,0.49780930821906727,138.98787182089714,1.599899709607789,0.0,0.16352767599923362,0.9999997329999998,0.8117166712492925,0.4171605132299687,0.23351844302244398,0.14707090690887054,138.98787182089714,1.599899709607789,23.30999747617188
5,boundary,hybrid,14.234420318975204,1.4902792944399599,1.8746894023319811,25.1414813781049,ETI,combo_001,0.5089137519487679,0.49108624805123213,0.9821724961024643,0.16012799372085468,0.5273984921704661,138.7464817673923,1.6010960481712788,0.0,0.1739848673679396,0.9999997329999998,0.8109124728490126,0.414649748528908,0.2476111961101578,0.3142305488962331,138.7464817673923,1.6010960481712788,26.685116920321832
6,boundary,hybrid,14.862836223227573,1.5455751540912885,2.303921258906298,25.120446641048964,ETI,combo_001,0.5231436437816441,0.47685635621835587,0.9537127124367117,0.20521744337356176,0.6759069442891286,138.02324780632108,1.6026575400498904,0.0,0.11373179124357279,0.9999997329999998,0.804944279762449,0.3978987622349867,0.29518016093306887,0.5510517492081163,138.02324780632108,1.6026575400498904,34.2428043423366
7,boundary,hybrid,13.656003394984428,1.5019593430129252,2.5612527470847963,24.157434657811972,ETI,combo_001,0.531300244199393,0.46869975580060697,0.9373995116012139,0.20218195633592728,0.6659091402605247,140.1495706381187,1.5915714300535104,0.0,0.14433918483953181,0.9999997329999998,0.795560764237996,0.4322683898141938,0.2957675705020579,0.42166072212322436,140.1495706381187,1.5915714300535104,34.97647620960317
8,boundary,hybrid,13.46720093187543,1.5202293949698416,2.8962366502458745,26.201540979308508,ETI,combo_001,0.48850016492798076,0.5114998350720192,0.9770003298559615,0.15706559684005408,0.5173120567838365,139.8568819227228,1.6044619880032092,0.0,0.0623692649176863,0.9999997329999998,0.7914316281155125,0.4201550987644882,0.22171953879165246,0.5676860836687831,139.8568819227228,1.6044619880032092,39.004200915123015
9,boundary,hybrid,13.805151533444802,1.4030643042642332,1.346316525506253,15.383217755887049,ETI,combo_001,0.5028938184108629,0.4971061815891371,0.9942123631782742,0.11749118627133694,0.38696816253948163,139.63055887558306,1.610379482019573,0.0,0.10960100527931399,0.9999997329999998,0.7903377849503377,0.4217097801999891,0.1798476465714411,0.28747849486598803,139.63055887558306,1.610379482019573,18.586103646594726
10,boundary,hybrid,15.37611357802274,1.6067056169448668,2.961592912630546,28.47496871880579,ETI,combo_001,0.49307293949806663,0.5069270605019334,0.9861458789961333,0.13315094422643597,0.4385457806381102,136.32932701589098,1.6774680073024952,0.0,0.092196653603702,0.9999997329999998,0.7900273380048948,0.37308703657897074,0.20628668736001549,0.1446614161088105,136.32932701589098,1.6774680073024952,45.53778899647445
11,boundary,hybrid,12.528077351675858,1.4559578523544774,2.430600163795831,25.252671953645343,ETI,combo_001,0.47428026758789343,0.5257197324121066,0.9485605351757869,0.17783065514637603,0.5857047005392588,141.6808156905043,1.5973550382775379,0.0,0.12900547958380396,0.9999997329999998,0.7896388903923298,0.45375826573901584,0.26141983356653087,0.4062339173553411,141.6808156905043,1.5973550382775379,30.450746863030183
12,boundary,hybrid,15.4897172080107,1.5562155526988644,1.8859404259423456,27.97349695083109,ETI,combo_001,0.48628598017461755,0.5137140198253825,0.9725719603492351,0.1354211918541488,0.44602316090587885,136.5770062557814,1.6194519445876248,0.0,0.11251923186227215,0.9999997329999998,0.7839329175506439,0.37680274834186284,0.20530943555337272,0.4835232171515805,136.5770062557814,1.6194519445876248,29.21268386900218
13,boundary,hybrid,13.856721934336612,1.482261926235551,2.912565883416608,0.5159232563564995,ETI,combo_001,0.48116327796995506,0.5188367220300449,0.9623265559399101,0.13504059120620338,0.44476959907407365,141.37543114879995,1.6166930972166114,0.0,0.14868804586581744,0.9999997329999998,0.7809541023755877,0.45184416843380665,0.2116597923868836,0.30907354081071187,141.37543114879995,1.6166930972166114,40.3586155619394
14,boundary,hybrid,14.98365847464244,1.5164759771415477,2.309589628488471,18.594820906024104,ETI,combo_001,0.4669429469750028,0.5330570530249972,0.9338858939500057,0.1462845077327414,0.4818030215702242,139.14644766012387,1.5999633727777942,0.0,0.23042089606224228,0.9999997329999998,0.7763816758623485,0.4262155956087494,0.24050338697559284,0.2591419899511672,139.14644766012387,1.5999633727777942,34.60610220984756
15,notp_high_tmax,hybrid,12.618586935900666,1.4029981607559812,2.3017689561378387,6.956739884308268,ETI,combo_001,0.26685676164868255,0.7331432383513174,0.5337135232973651,0.11043520398173745,0.36372829121534356,143.64511478278274,1.6019405119798984,0.887621589008783,0.1132489173952266,0.9999997329999998,0.45460650123253915,0.4816190098265474,0.1701128475073026,0.15177179651761535,143.64511478278274,1.6019405119798984,29.045071679382644
16,notp_high_tmax,hybrid,12.835202904009961,1.4033237397689158,2.1130214457946055,12.321929650964949,ETI,combo_001,0.11947579594834679,0.8805242040516532,0.23895159189669357,0.045150775071153844,0.1487048309682625,143.01872899611968,1.59808392343699,0.12983863965564538,0.14490809517278944,0.9999997329999998,0.2134240319251311,0.47531521854539466,0.08990132797741619,0.38486967607507533,143.01872899611968,1.59808392343699,27.121058997298245
17,notp_high_tmax,hybrid,14.25485507368873,1.445157670553249,1.8028223348600805,13.71021870667478,ETI,combo_001,0.46358850262201656,0.5364114973779834,0.9271770052440331,0.15966597913562755,0.5258767820711678,140.28724949632544,1.5994054955316859,0.0,0.17701010998089767,0.9999997329999998,0.7713356926220535,0.437858741627282,0.24737349205012943,0.2596740826921431,140.28724949632544,1.5994054955316859,25.698971107039583
