accuracy,tp_precision,tp_recall,tp_f1,confusion_matrix_labels_NoTP0_TP1,tmax_mae,tmax_rmse,tmax_r2,tmax_eval_n,model,fold,cv_model_group
0.9074074074074074,0.8928571428571429,0.9259259259259259,0.9090909090909091,"[[24, 3], [2, 25]]",1.8097746746447616,2.174388374704627,0.942317424161099,27,gp,0,gp_cv
0.8703703703703703,0.8846153846153846,0.8518518518518519,0.8679245283018868,"[[24, 3], [4, 23]]",1.5521091156495914,1.8846931904163495,0.9626263840108084,27,gp,1,gp_cv
0.8333333333333334,0.8214285714285714,0.8518518518518519,0.8363636363636363,"[[22, 5], [4, 23]]",1.43301294755051,1.8990979908355003,0.9525050189065134,27,gp,2,gp_cv
0.9245283018867925,1.0,0.8461538461538461,0.9166666666666666,"[[27, 0], [4, 22]]",1.396196689466224,1.7891009366695816,0.9555927470596545,27,gp,3,gp_cv
0.8113207547169812,0.8333333333333334,0.7692307692307693,0.8,"[[23, 4], [6, 20]]",1.1508934051325193,1.454792775246079,0.972805165051284,27,gp,4,gp_cv
0.8888888888888888,0.9565217391304348,0.8148148148148148,0.88,"[[26, 1], [5, 22]]",1.4525745218713837,1.775091843143499,0.9615574606556815,27,mlp,0,mlp_cv
0.8333333333333334,0.8,0.8888888888888888,0.8421052631578947,"[[21, 6], [3, 24]]",1.4564345275716153,1.8603044262781694,0.9635873878783079,27,mlp,1,mlp_cv
0.7777777777777778,0.7272727272727273,0.8888888888888888,0.8,"[[18, 9], [3, 24]]",1.390986072236689,1.90285909904583,0.9523167077675585,27,mlp,2,mlp_cv
0.8490566037735849,0.9090909090909091,0.7692307692307693,0.8333333333333334,"[[25, 2], [6, 20]]",1.1256494263346353,1.6049691846216414,0.9642630389453316,27,mlp,3,mlp_cv
0.8679245283018868,1.0,0.7307692307692307,0.8444444444444444,"[[27, 0], [7, 19]]",1.828415910734954,2.1714184481866066,0.9394141503748027,27,mlp,4,mlp_cv
