trial_number,seed,score,min_over_groups_min_distance,global_mean_nn_distance,mean_group_min_distance
60,79188,0.6395961336435281,0.7230710783141144,0.44482126274549344,0.7690267675875699
82,91247,0.631647208354072,0.711164131717442,0.4461077205062086,0.7831094917896393
31,69987,0.6246387716895068,0.6967047936302782,0.45648472049437344,0.761390513002721
175,92071,0.6240517565371875,0.6981325586604871,0.45119655158282185,0.7459527500595577
27,87148,0.6183913369160347,0.6926246076639762,0.4451803718375044,0.7583146353769644
131,85596,0.6107507828565845,0.676867582245871,0.45647825094824945,0.7357437427370594
176,91605,0.6087153413269455,0.6830032880152608,0.4353767990542101,0.755851084098401
98,88741,0.6070872119835453,0.6790453032482555,0.439184999032555,0.7203529744500397
143,79842,0.6053222380342984,0.6739118889673746,0.4452797191904538,0.7505327912781421
161,87174,0.6045543867365565,0.6723762578941461,0.44630335403551424,0.7402089408129836
24,61690,0.6019646441191336,0.6681904253780478,0.4474378211816674,0.7342062347546137
125,70981,0.6011682944321299,0.6764218346922072,0.4255767004919498,0.7574449311482191
59,76966,0.5999423579364247,0.6727547251617642,0.4300468344106327,0.752172224946253
147,78216,0.5998851804214486,0.6630286856674922,0.452550334847347,0.7103181216396931
121,68879,0.59985549081624,0.6586084689025978,0.46276520861473874,0.7389794389472878
138,81929,0.5992498551878356,0.6765623207726177,0.4188541021566775,0.7489499037032389
157,84637,0.5983690218724536,0.6681866013405667,0.43546133644685636,0.7167759602032533
8,86257,0.597922720971813,0.6604921623523193,0.45192735775063164,0.7421565637235462
66,82135,0.5973430957893631,0.6664469751307108,0.43610071065955197,0.7456801667684879
134,88092,0.596620468563113,0.6637013955011849,0.4400983057076121,0.7137164449154675
50,69064,0.5959671893064235,0.6635004749172836,0.43838952288108324,0.7260888857931174
95,85756,0.5956157600001838,0.6625916380820298,0.4393387111425433,0.7171942017577544
33,86346,0.5936596827282479,0.6573073195525755,0.4451485301381504,0.7610577546146065
123,33577,0.5934420322572436,0.6666301392320368,0.42266978264939264,0.732965434794898
12,70716,0.5930162391374085,0.6541886187693937,0.4502806866627764,0.7286460495782784
38,39543,0.5926869644592367,0.663551774850116,0.4273357402138519,0.7300296831757314
137,47879,0.5925176372323091,0.6622313111695717,0.4298523980453631,0.732500322062039
91,87001,0.5924806525442383,0.6538131398236859,0.44937151555886057,0.7343032784002447
142,64699,0.5921004399036525,0.6663882716332236,0.4187621658679865,0.7662107101074715
165,58104,0.591811782584942,0.6553386522878797,0.44358241994475417,0.7174784899629301
41,87673,0.5909133124119073,0.6580894300964264,0.4341690378146959,0.7446063604413544
179,93925,0.5903771694121486,0.6472959099399063,0.45756677484738084,0.7553755618985177
78,63214,0.5874276676045094,0.6513507175109582,0.438273884489462,0.7134685063025924
56,95609,0.5866411817131172,0.6552276654308732,0.4266060530383533,0.749000390631445
18,64463,0.5864496735409892,0.6420360593325259,0.45674810669407034,0.7618738333643625
87,72411,0.5863155528555394,0.6485220084628169,0.44116715643855847,0.7534066348562711
118,76826,0.5859900217381516,0.6551232543772791,0.42467914558018754,0.7070856156900622
42,82130,0.5852138699387293,0.642208892578557,0.4522254837791316,0.6908222336207427
49,99485,0.5851012498655674,0.6451616940662606,0.44496021339728375,0.7296269318725679
47,78903,0.584359444134815,0.6484702515288644,0.4347675602153664,0.7428615906272521
106,74070,0.5836191786444251,0.6509360477733306,0.42654648401031253,0.6948433382664723
115,91955,0.5818751503225786,0.6434039401761746,0.43830797399752136,0.7454317554469119
177,92984,0.5816244912749042,0.6446287976882936,0.434614442976996,0.7260521499630068
75,57782,0.5814512899072405,0.6457739320636845,0.43136512487553796,0.7041468302395701
168,83195,0.5803105976862801,0.6377268021367175,0.4463394539685928,0.7692341692843181
94,92185,0.5802878112049928,0.6439765831085599,0.4316806767633366,0.74906508357208
7,31843,0.5793381436104305,0.6423931941499105,0.43220969235164386,0.7591252254401879
67,81121,0.5785221929811049,0.6327014873937256,0.45210383935165677,0.7044250813452306
105,81628,0.5785024993519325,0.6358270164908385,0.44474529269448543,0.723305350938264
53,90228,0.5764687530159301,0.6245460869192447,0.46428830724152953,0.7229036984235199
96,67027,0.5754505302864288,0.6368159419514493,0.4322645697347145,0.7178720515117505
156,89771,0.5754201976970214,0.6265846388136459,0.45603650175823096,0.731716767635274
43,86957,0.5749013161573826,0.6387882318740479,0.4258318461518306,0.7398380353787268
155,75878,0.5747534611260177,0.6331043796447805,0.43860131791557105,0.6999957320995834
136,75341,0.5746403975984353,0.6488290923670563,0.4015334431383196,0.7145550768339807
89,84584,0.574530605788209,0.6231617245722637,0.46105799529208136,0.7340892300277722
9,11804,0.5742562475932974,0.6347847734735856,0.43302302053929165,0.7477661958304705
135,88488,0.5742137837948535,0.6308208459275456,0.44213063881857206,0.7076754735649046
86,82340,0.5741690486163403,0.6227017938699412,0.46092597635793847,0.7234672313892004
140,90489,0.573922657133818,0.6275363742439597,0.4488239838768207,0.7230337429244039
22,74407,0.5738539032157801,0.6271758329980326,0.44943606705719125,0.7416147251141413
68,77641,0.5738112387793703,0.622269414814507,0.4607421613640513,0.6991482184343012
120,19387,0.5737678946493882,0.6321665179096445,0.43750444037545666,0.7286152182376139
39,22749,0.5736048518782834,0.6239186104431564,0.45620608189357953,0.7320963899326438
170,88489,0.5733295859017441,0.6221077283354487,0.45951392022309995,0.7063722701835331
