trial_number,seed,score,min_over_groups_min_distance,global_mean_nn_distance,mean_group_min_distance
103,70933,0.6293255962139654,0.7110040212144342,0.4387426045462054,0.7662380362193804
102,79342,0.626738071820366,0.6996295047631236,0.4566580616205983,0.7520689642831015
152,72239,0.6261691851656686,0.707775860598286,0.4357536091562281,0.7538537505286279
54,49035,0.6214561312657876,0.6952711857385883,0.44922100416258626,0.7491266325721141
222,77424,0.6134895096983387,0.691625481282928,0.4311722426676306,0.7601549576494309
192,89476,0.6124883435122277,0.6884399466078951,0.435267936289004,0.7527848723001572
159,72215,0.6119417042478412,0.6893512810416282,0.4313193583956715,0.736585178741043
40,65726,0.6106510168133572,0.6899248518411242,0.42567873508190096,0.7705758111996175
30,79417,0.6086848614268365,0.674709055687047,0.45462840815301236,0.7567177882489168
165,75590,0.6081385261773713,0.6771898794745904,0.4470187018171936,0.7261256601650443
91,90906,0.607905921509466,0.6857964208066849,0.4261614231492888,0.7402048313222852
118,88427,0.6049461561231115,0.6696213968307871,0.4540372611385351,0.7235699915261637
31,80785,0.6037928230414676,0.6694226912718608,0.4506564638372169,0.7688678853390791
150,78705,0.6028426547780459,0.6732084540811313,0.4386557897375135,0.7112312705743409
2,90803,0.6018574723710376,0.6615726169235565,0.4625221350818269,0.7051126594603396
53,51778,0.6009575437177066,0.674922378965229,0.4283729281401546,0.7401036261860983
212,77548,0.6005961370993514,0.6646566261382106,0.45112166267534665,0.7442022445172465
29,79350,0.6003231384567937,0.6812844617310876,0.41141338415010836,0.7234324465518205
156,69113,0.60027058835544,0.6665692338641366,0.4455737488351484,0.7467596786579088
171,78021,0.5998493431134939,0.6651735315178651,0.4474262368366278,0.7483517493977045
143,92923,0.5992428860950119,0.6734479782416146,0.4260976710862723,0.726398897459164
90,88351,0.5991851012324417,0.6694345877655157,0.4352696326552693,0.7331491414204689
108,88225,0.5991781959183153,0.6821818794860443,0.40550293426028156,0.7432728960197996
200,77989,0.5982040080935859,0.6684492051573482,0.4342985482781407,0.7359064490986736
172,80250,0.5981936560698613,0.6646525852307791,0.4431228213610533,0.7221959086290806
78,86257,0.597922720971813,0.6604921623523193,0.45192735775063164,0.7421565637235462
116,97198,0.5974712577926014,0.6674297940857533,0.4342346731085801,0.7495166471953487
104,69989,0.5967171419004271,0.659725259631015,0.44969820052905535,0.7272993768208253
145,93314,0.5962716927662958,0.666409954087552,0.43261574968336486,0.7438210388000508
84,79965,0.596239879453937,0.6597740721597645,0.4479934298070063,0.7282970694921733
216,67899,0.5959857058139033,0.6729647689489123,0.41636789183221595,0.7229159397719109
19,59104,0.5959343147757523,0.6430713302617965,0.4859479453083158,0.7053080161519436
141,95150,0.5952218021063393,0.6666028287634892,0.4286660732396565,0.7332271443728493
181,50039,0.595193274798065,0.6550756618728841,0.45546770495682065,0.717749626047505
184,81896,0.5951462192752338,0.6626148733944985,0.4377193596636163,0.7426321146393665
136,80421,0.5942518658253431,0.6564903964165264,0.44902862777924896,0.7334810075304852
6,54085,0.5937827606606436,0.6617715718710491,0.43514220116969765,0.713755260644497
79,85544,0.5936713054184849,0.6557991131909011,0.44870642061618043,0.7411361158642251
146,83127,0.592610757912019,0.6546191625122166,0.44792448051155814,0.7121801942861301
112,88326,0.591219087971906,0.6495992408123972,0.4549987313440935,0.6903431935239551
98,98741,0.5911352544336512,0.6502515402761447,0.4531972541344999,0.7199059300705699
132,85915,0.5908436191120077,0.6550467615380716,0.44103628678452533,0.7055073211282339
176,76543,0.5905475826330543,0.6628505829141582,0.42184058197714513,0.7467506391547644
197,91561,0.5903997342319087,0.655741909532657,0.4379346585301628,0.7394187844230342
221,78174,0.5903609904968053,0.6568660518411749,0.43518251402661,0.764638884894973
86,82858,0.5897875465648051,0.6567708214231132,0.4334932385620865,0.7801683925375866
113,38809,0.5893979294379804,0.645702257948744,0.4580211629128655,0.7449997595768526
220,75082,0.5891965560391625,0.640174829911727,0.4702472503365123,0.7446459053879335
164,68814,0.5888944292335905,0.6546973293157232,0.4353543290419477,0.738944072700974
0,81470,0.5882050894898624,0.6534675969983066,0.43592590530349273,0.7375285198660109
163,70029,0.5877288420645888,0.6499276589207686,0.4425982694001694,0.7196831631523767
178,72373,0.5876824064055134,0.6521489059653902,0.4372605740991341,0.6912661540856195
126,74485,0.5867912900182884,0.6454849559791233,0.44983940277634055,0.7419852268399323
193,92695,0.5867026036946335,0.6464348189293267,0.4473274348136828,0.7059226913393524
105,74690,0.5863360272190532,0.6443124705620291,0.45105765941877607,0.7452651262457046
201,88337,0.5852205069751371,0.6549829617660883,0.4224414457962507,0.720724038616872
89,78408,0.5845452283707325,0.6509062596433414,0.4297028220679787,0.7187427127481165
182,69115,0.5841917311333433,0.6476299064153547,0.4361693221419837,0.752435006882477
122,92922,0.5835533462174018,0.6384105247003546,0.45555326309051225,0.726811751845954
52,69724,0.5828504447267493,0.6496113485612907,0.42707500244615276,0.7008066182109286
167,75415,0.5827007261159235,0.6527671984800454,0.4192122905996394,0.742690680371725
58,43423,0.5826737176881648,0.6394269236833104,0.45024957036615837,0.7023623928608647
76,68193,0.5823609568192709,0.6444640337853516,0.43745377723174955,0.7265405035744666
