sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse
1,boundary,gp,14.61631692961938,1.1004726599614383,1.4142410067219555,0.7599282446456208,Si3,Si3,combo_006,0.5002868745878482,0.49971312541215185,0.9994262508243037,0.17340347603129366,0.6323343186019141,412.1991207552113,2.291237681177083,0.0,0.6134375151887633,0.5,0.8314720502173151,0.649663019922248,0.5003030626817703
2,boundary,gp,10.602377124301228,0.8059147190093668,2.4331241849574,0.5489962324028186,Si1,Si1,combo_002,0.5020315993314242,0.49796840066857584,0.9959368013371517,0.15133537608315395,0.5507502259852001,355.47850896077233,1.9448707264984724,0.0,0.6206939929310787,0.59375,0.8300365397920977,0.47160704737627623,0.4524873019525388
3,boundary,gp,15.636409916961938,0.94241528736866,2.3682391783415113,1.3353035303920864,A2,PU,combo_011,0.5151010092814765,0.4848989907185235,0.969797981437047,0.1858522696750076,0.6783565650110679,425.78659529709233,1.7138521759304026,0.0,0.6098011586561088,0.5625,0.8282516814353571,0.6818773361035884,0.46787590688973574
4,boundary,gp,15.711099673877905,0.45073536288256877,2.9374008856177616,1.8000890394306306,A1,PU,combo_007,0.5066646368604886,0.49333536313951143,0.9866707262790229,0.17638832045284047,0.6433690621596387,428.61642419204287,2.0770207752472554,0.0,0.5923639207781656,0.5,0.8228508413591804,0.6930893641615863,0.47972127462251984
5,boundary,gp,15.543369204176802,0.8219467875177066,1.674311738940807,1.7557657840890317,A1,PU,combo_007,0.5015916984144613,0.4984083015855387,0.9968166031710775,0.15944910764029133,0.5807460764834417,428.21216892946336,1.8465872115401447,0.0,0.5993165102755088,0.5,0.8203806454194347,0.6859725181548182,0.43595204917939295
6,boundary,gp,10.136727234284551,1.052589171993408,1.7760165938267378,0.5346356268204884,Si1,Si1,combo_002,0.5035333677580196,0.4964666322419804,0.9929332644839608,0.18073273213583863,0.6594300228197673,343.52378093714236,1.5090026544275208,0.0,0.4014115184916048,0.59375,0.8165928893986013,0.3997215096566568,0.41432843169299816
7,boundary,gp,11.794933594907063,0.6193837108132675,2.838161013024614,0.5138496348905462,Si1,Si1,combo_002,0.48309076092625247,0.5169092390737475,0.9661815218525049,0.14240869283830862,0.5177489547240137,374.4051008149618,2.4291970547152757,0.0,0.6837274700025012,0.59375,0.8154187261361614,0.5511621541124734,0.49851073825843883
8,boundary,gp,15.891789480315065,0.8647531668480105,1.5663953731564841,1.763202662748585,A1,PU,combo_007,0.49953067163743115,0.5004693283625689,0.9990613432748623,0.14154711481821444,0.5145637660963985,431.2134789656517,1.9425321833101579,0.0,0.6203020442001644,0.5,0.8144645747985237,0.7002304474492815,0.4254684093994123
9,boundary,gp,9.96662236707524,0.8678404192663742,2.415831549238454,0.5263505545188902,Si1,Si1,combo_002,0.5048358260559205,0.4951641739440795,0.990328347888159,0.14483264053959344,0.5267101056261947,344.6347887154174,1.8935695777424306,0.0,0.5184507548039767,0.59375,0.8100574790748908,0.42583478497280863,0.4236398949275338
10,boundary,gp,15.382538804666106,0.8762588064116242,2.5484991940711264,1.1912079211460007,A2,PU,combo_011,0.5259484646342258,0.47405153536577416,0.9481030707315483,0.1705711337166223,0.6218633637727529,423.01225079826423,1.77339391609837,0.0,0.6344763103797285,0.5625,0.8100153112245996,0.6773127314209676,0.457720158829672
