A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,selected_model_kind,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,tmax_scaled,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse
14.61631692961938,1.1004726599614383,1.4142410067219555,0.7599282446456208,Si3,Si3,combo_006,gp,0.5002868745878482,0.49971312541215185,0.9994262508243037,0.17340347603129366,0.6323343186019141,412.1991207552113,2.291237681177083,0.7233253124567407,0.0,0.6134375151887633,0.5,0.8314720502173151,0.649663019922248,0.5003030626817703
10.602377124301228,0.8059147190093668,2.4331241849574,0.5489962324028186,Si1,Si1,combo_002,gp,0.5020315993314242,0.49796840066857584,0.9959368013371517,0.15133537608315395,0.5507502259852001,355.47850896077233,1.9448707264984724,0.46857597729511524,0.0,0.6206939929310787,0.59375,0.8300365397920977,0.47160704737627623,0.4524873019525388
15.636409916961938,0.94241528736866,2.3682391783415113,1.3353035303920864,A2,PU,combo_011,gp,0.5151010092814765,0.4848989907185235,0.969797981437047,0.1858522696750076,0.6783565650110679,425.78659529709233,1.7138521759304026,0.7843507491818267,0.0,0.6098011586561088,0.5625,0.8282516814353571,0.6818773361035884,0.46787590688973574
15.711099673877905,0.45073536288256877,2.9374008856177616,1.8000890394306306,A1,PU,combo_007,gp,0.5066646368604886,0.49333536313951143,0.9866707262790229,0.17638832045284047,0.6433690621596387,428.61642419204287,2.0770207752472554,0.7970603622625602,0.0,0.5923639207781656,0.5,0.8228508413591804,0.6930893641615863,0.47972127462251984
15.543369204176802,0.8219467875177066,1.674311738940807,1.7557657840890317,A1,PU,combo_007,gp,0.5015916984144613,0.4984083015855387,0.9968166031710775,0.15944910764029133,0.5807460764834417,428.21216892946336,1.8465872115401447,0.7952447302353363,0.0,0.5993165102755088,0.5,0.8203806454194347,0.6859725181548182,0.43595204917939295
10.136727234284551,1.052589171993408,1.7760165938267378,0.5346356268204884,Si1,Si1,combo_002,gp,0.5035333677580196,0.4964666322419804,0.9929332644839608,0.18073273213583863,0.6594300228197673,343.52378093714236,1.5090026544275208,0.41488369648730544,0.0,0.4014115184916048,0.59375,0.8165928893986013,0.3997215096566568,0.41432843169299816
11.794933594907063,0.6193837108132675,2.838161013024614,0.5138496348905462,Si1,Si1,combo_002,gp,0.48309076092625247,0.5169092390737475,0.9661815218525049,0.14240869283830862,0.5177489547240137,374.4051008149618,2.4291970547152757,0.5535809964441316,0.0,0.6837274700025012,0.59375,0.8154187261361614,0.5511621541124734,0.49851073825843883
15.891789480315065,0.8647531668480105,1.5663953731564841,1.763202662748585,A1,PU,combo_007,gp,0.49953067163743115,0.5004693283625689,0.9990613432748623,0.14154711481821444,0.5145637660963985,431.2134789656517,1.9425321833101579,0.8087245167211345,0.0,0.6203020442001644,0.5,0.8144645747985237,0.7002304474492815,0.4254684093994123
9.96662236707524,0.8678404192663742,2.415831549238454,0.5263505545188902,Si1,Si1,combo_002,gp,0.5048358260559205,0.4951641739440795,0.990328347888159,0.14483264053959344,0.5267101056261947,344.6347887154174,1.8935695777424306,0.41987356672884457,0.0,0.5184507548039767,0.59375,0.8100574790748908,0.42583478497280863,0.4236398949275338
15.382538804666106,0.8762588064116242,2.5484991940711264,1.1912079211460007,A2,PU,combo_011,gp,0.5259484646342258,0.47405153536577416,0.9481030707315483,0.1705711337166223,0.6218633637727529,423.01225079826423,1.77339391609837,0.7718903332196868,0.0,0.6344763103797285,0.5625,0.8100153112245996,0.6773127314209676,0.457720158829672
9.833914496050756,1.1201793907503235,1.6406634361034929,0.5358877823359732,Si1,Si1,combo_002,gp,0.5085480508470894,0.49145194915291057,0.9829038983058211,0.17702324525743635,0.6457163310312013,337.3584902177535,1.5216811589239034,0.3871935206913449,0.0,0.40267092300145707,0.59375,0.8087289368293296,0.3808242232275213,0.4109771868631586
15.764301448132576,1.1168930654446259,1.9047560867520907,0.7454177917753473,A2,Si3,combo_014,gp,0.5057008606359368,0.4942991393640632,0.9885982787281264,0.13190788757477906,0.47892827368744384,422.80725901404793,2.0281233707639843,0.7709696534334398,0.0,0.5993389845257985,0.5625,0.8081896874233911,0.6803853566330315,0.4277301961891278
11.29700091100607,1.2959104632677105,1.8964039286831706,0.9118266629406604,A2,Si2,combo_013,gp,0.4928644508906146,0.5071355491093854,0.9857289017812292,0.19288074495536817,0.704340305322864,362.81455130349275,1.4394761070380806,0.5015243509180667,0.0,0.4376624368621882,0.46875,0.8077273280581899,0.44952145627190676,0.40982705669297487
14.458693151391838,1.000812247589668,2.227150078166045,1.5366990289978633,A2,PU,combo_011,gp,0.5239495759697164,0.47605042403028364,0.9521008480605673,0.17686879661393437,0.6451453461042885,413.47608888508967,1.5734536081493202,0.7290605605758554,0.0,0.5462643583848882,0.5625,0.8046392622057541,0.6328351243687232,0.43277256133920916
14.639206537180446,0.5838606104500591,2.586076573322977,0.6902533992231406,A1,Si2,combo_009,gp,0.5112501591352192,0.4887498408647808,0.9774996817295616,0.09994396758080178,0.3607600845225353,412.72444889725443,2.187618070201502,0.7256847192172351,0.0,0.6919518860334242,0.625,0.803637688776731,0.6687246615574836,0.425484405745169
15.667460030945218,0.6318113226466453,2.3231577224420334,0.7014652037381633,Si1,Si1,combo_002,gp,0.48330818971786016,0.5166918102821398,0.9666163794357203,0.1553141913346647,0.5654596043524759,424.51166407000903,2.282526900148463,0.7786246494060816,0.0,0.5118971975642765,0.59375,0.8009257041065703,0.6873462569438844,0.47486293026920745
15.015169824248794,0.9434367016310045,2.34649484088955,1.1112094450730163,A2,PU,combo_011,gp,0.5238955125614595,0.4761044874385405,0.952208974877081,0.1670895573126725,0.6089922397312855,418.1710679927669,1.6862815829145679,0.7501471244975049,0.0,0.5553767323326901,0.5625,0.8004424593839741,0.6517097283177524,0.4326955315326587
8.434049076483527,1.5341062097532634,1.9354737116344705,2.138416010285745,A2,PU,combo_011,gp,0.5019011648574514,0.4980988351425486,0.9961976702850972,0.14080958344490227,0.5118371685184723,320.36091191155066,1.6535555119510734,0.3108522818387805,0.0,0.46395429794030063,0.5625,0.8003861120847919,0.33413212205903886,0.38172648609502896
12.587184446907344,0.9112083154568151,1.6520912966487908,0.9117166073203529,Si1,Si1,combo_002,gp,0.5005993729775271,0.4994006270224729,0.9988012540449458,0.19015851110473667,0.69427641313839,386.066061433051,1.407770224225443,0.6059538794371773,0.0,0.19827260765323226,0.59375,0.7994110906032883,0.5102831297506775,0.38599617257407703
15.297118880558674,0.49679586905317097,2.9797627623100302,2.0284760815243907,A1,Si3,combo_010,gp,0.4986513392348315,0.5013486607651685,0.997302678469663,0.09381791541143579,0.3381125340431154,423.6727304325934,2.3685971873923912,0.7748567459999814,0.0,0.6199453942640083,0.59375,0.7988581365645778,0.697956763565564,0.42004995284180846
9.509334749773647,1.0704668572333071,1.8146033222689655,1.0925573978254692,Si1,Si1,combo_002,gp,0.5015131959552117,0.4984868040447883,0.9969736080895766,0.13641035487686606,0.49557355398979985,337.9920418846287,1.5619299209965385,0.39003899186700686,0.0,0.43603817510918275,0.59375,0.7988333222381889,0.3872952927908798,0.36743110356850595
14.39854955233956,0.6259633769530117,2.332543983563059,0.5955964066655539,A1,PU,combo_007,gp,0.5048525944128599,0.4951474055871401,0.9902948111742802,0.15245255278352524,0.5548803435579188,408.9424512748814,1.8955330631156617,0.708698629868022,0.0,0.48777231988184383,0.5,0.7983984349673195,0.6156252218162782,0.41503028944922243
15.01972352605041,1.079604637532853,1.4690952594527713,1.1284008289386835,Si3,PU,combo_005,gp,0.48992270646158786,0.5100772935384121,0.9798454129231757,0.1363562722827122,0.49537361473899116,418.79636650822556,1.9338597413723144,0.7529555282867295,0.0,0.5435171625153308,0.5625,0.7983312511208429,0.6595174886022368,0.415747498460922
14.439489401478708,0.665678554591534,2.8905974739387306,0.5287503367058006,Si3,Si3,combo_006,gp,0.5089739124613288,0.49102608753867116,0.9820521750773423,0.27285525326331256,1.0,410.3644021414593,1.3030281904106793,0.7150850390838819,0.0,3.655843929146013e-10,0.5,0.7980710442176308,0.5544994391310587,0.4387896911300779
9.97435993498159,1.2603323065497651,1.235785047381834,1.0208703114724758,Si1,PU,combo_001,gp,0.5046982256111612,0.4953017743888388,0.9906035487776776,0.11336937138009502,0.4103927846440814,338.01333112097467,2.1714596576067073,0.39013460823350327,0.0,0.5855068989459673,0.5625,0.7973389088349412,0.4164864071731636,0.41590872977022453
15.25822089667287,0.9956938487984051,1.1194900597464141,0.8588811464654357,A1,Si3,combo_010,gp,0.4807536835971362,0.5192463164028638,0.9615073671942724,0.14931461573674115,0.543279628170012,419.22378925663963,2.003453652751899,0.7548752124640803,0.0,0.5218929397294878,0.59375,0.7958333025216036,0.6637993607874051,0.4408727741325278
11.6320396258657,1.1618738534469437,1.1017399856287935,1.147162517362772,Si1,Si1,combo_002,gp,0.523542875273094,0.47645712472690604,0.9529142494538121,0.18401835665594993,0.6715767276009872,367.72516432313824,1.7403484753762186,0.5235793916239809,0.0,0.40374443246181185,0.59375,0.7949010277040472,0.48260884581934693,0.44191441905694423
12.846409760483812,1.244532393108286,1.6770270091016182,1.5463802847401251,A2,Si2,combo_013,gp,0.5022056674826718,0.4977943325173282,0.9955886650346564,0.183191959248709,0.6685215990321935,390.72538249291784,1.2675976584243542,0.6268802923363768,0.0,0.3144571135071723,0.46875,0.792512402522614,0.5200710850481003,0.3617332184040611
12.098904513351517,1.2323215538128678,1.8788680865415635,0.9062965842572234,A2,Si2,combo_013,gp,0.5233979434340768,0.47660205656592325,0.9532041131318465,0.19373494970849983,0.7074982355414556,376.3554514783535,1.509237452580678,0.5623406081463412,0.0,0.46497562185043545,0.46875,0.7923311994305975,0.4968044232110666,0.4219602493496195
10.56896865813824,1.1699830238973778,2.605842955013828,1.8294494100568277,A2,Si3,combo_014,gp,0.49990527384415295,0.500094726155847,0.9998105476883059,0.17246452679787225,0.6288630944638205,356.58423518818637,1.4152442506258942,0.47354212650248534,0.0,0.24331432076187978,0.5625,0.7919580659412548,0.41918623416616885,0.3659128285604631
