sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,acq_misclass_repair,CellD_x_Resin,Barrier_x_Outer
1,boundary,gp,13.183515637704247,0.4768793053695616,2.950939235214597,0.9773083604181607,Si1,Si1,combo_002,0.503376027392175,0.496623972607825,0.99324794521565,0.18983052643653503,0.5613628842551209,393.66857640236594,2.2190765050333296,0.0,0.3206893027491825,0.999999911,0.8435748347946006,0.6210810645668237,0.4331240269795814,0.15234824367891334,12.88436005243192,1.4072418526769224
2,boundary,gp,15.285519695757555,0.590363492074119,2.66488747339156,1.1000601592265804,Si1,Si1,combo_002,0.4979471641667663,0.5020528358332337,0.9958943283335326,0.20269866689844168,0.6001944191742885,415.6108496066353,1.7106792652522425,0.0,0.2584992491799302,0.999999911,0.8430449311575362,0.6848981982071017,0.42557156933155404,0.047951316564288304,16.814991230376087,1.5732522747760171
3,boundary,gp,13.595933581366424,0.4952911806218504,2.91239867047316,1.0155244403681547,Si1,Si1,combo_002,0.4936561080396622,0.5063438919603378,0.9873122160793244,0.19838936598857063,0.5871904603463427,397.89874624380707,1.98089199131676,0.0,0.30774653743551167,0.999999911,0.8422670097946772,0.6323580643901644,0.43468693302682737,0.1399824122172424,13.807002841499738,1.442485375940159
4,boundary,gp,14.312403873777876,0.5268006556011751,2.913908006702113,1.4285431724469317,Si1,Si1,combo_002,0.5075176632534504,0.4924823367465496,0.9849646734930992,0.21756359167067052,0.645051548848336,406.5068019606603,1.8638246239976952,0.0,0.21498719574662398,0.999999911,0.837722569165839,0.6511046233809291,0.43830380513101885,0.1337789763003566,20.445886835188404,1.5350486482921863
5,boundary,gp,15.511300374820081,0.9598676076760067,1.963267129782676,2.4582090768682168,Si1,PU,combo_001,0.4885575293341837,0.5114424706658163,0.9771150586683675,0.21361858992578997,0.6331469171367073,424.3776024500088,2.4895227329599074,0.0,0.24970075497880678,0.9999999279999999,0.8356923345579825,0.7185205584881036,0.45388524142678044,0.033650383544123724,38.1300193754121,1.8844765230934373
6,boundary,gp,11.445356556931843,0.8291387036950291,1.7209320703817732,1.1455488733377068,Si1,Si1,combo_002,0.5105807584605344,0.4894192415394656,0.9788384830789312,0.23442838292125365,0.6959435741794348,367.98719993414784,0.7752217150178828,0.0,0.1251990207864264,0.999999911,0.8302632973616486,0.5060232776921297,0.41734900949245723,0.3789004083578753,13.111215308741608,1.426891385983546
7,boundary,gp,11.823176600687665,1.045278436242988,1.1265322076475177,1.5623943330518626,Si1,Si1,combo_002,0.4969650004642956,0.5030349995357044,0.9939300009285912,0.19560487789782977,0.5787878518383229,372.2211089977643,0.9530172238004064,0.0,0.1517033908928655,0.999999911,0.8250486993196005,0.5240195700745637,0.3844520721033684,0.3532148317103051,18.472464119585794,1.1775398243871584
8,boundary,gp,10.394055120621871,0.9125147922436252,1.7432381714202634,0.7298596691303529,Si1,Si1,combo_002,0.501260094854493,0.49873990514550703,0.9974798102910141,0.18917338458915178,0.5593798606264119,345.5985949673991,1.1750312163455345,0.0,0.15219838999534166,0.999999911,0.8243127495940213,0.43647277934502693,0.38289305816888775,0.3415246290869647,7.58620163125973,1.5907306178247187
9,boundary,gp,10.234740405040885,0.839176631611941,2.126943953513927,1.0102666462753485,Si1,Si1,combo_002,0.4989683766270514,0.5010316233729486,0.9979367532541028,0.1799025332478134,0.531403682665245,346.4031676993619,1.2843679722634496,0.0,0.17202937941893987,0.999999911,0.8229166551143927,0.441873708018109,0.37861699501447055,0.2597236631406729,10.339816864499456,1.7848816625372022
10,boundary,gp,8.273551542835111,1.0344711698736633,2.9934003985443915,1.3045116827804875,Si1,PU,combo_001,0.5031576957275234,0.49684230427247655,0.9936846085449531,0.09127402782370388,0.26395393626264696,313.90656402166815,3.7442297262796216,0.0,0.48714821166841976,0.9999999279999999,0.8204468203313676,0.3809955729854721,0.3894437998898679,0.03862929240728399,10.792944645714929,3.0965864121825066
