input_csv,input_n,batch_size,batch_size_mode,batch_size_config,batch_size_recommended,batch_size_decision,bucket_ratio_mode,bucket_ratio_applied,bucket_ratio_config,bucket_ratio_recommended,bucket_ratio_decision,selected_model,gp_score,mlp_score,gp_composite_score,mlp_composite_score,holdout_accuracy,holdout_precision,holdout_recall,holdout_f1,holdout_tp,holdout_fn,holdout_tn,holdout_fp,holdout_tmax_rmse,holdout_tmax_r2,holdout_tmax_mape,holdout_tmax_n,performance_source,cv_splits,boundary_count,notp_high_tmax_count,uncertainty_sparse_count,random_check_count,fill_mixed_count,n_unique_combos_selected,uncertainty_metric_source,uncertainty_high_threshold,uncertainty_mean,uncertainty_p90,uncertainty_high_ratio,itr_num,itr_folder,is_current_run
0_Initial_Dataset.csv,59,20,shadow,20,20,hold,auto,"{'boundary': 0.6, 'notp_high_tmax': 0.2, 'misclass_repair': 0.1, 'uncertainty_sparse': 0.05, 'random_check': 0.05}","{'boundary': 0.6, 'notp_high_tmax': 0.2, 'misclass_repair': 0.1, 'uncertainty_sparse': 0.05, 'random_check': 0.05}","{'boundary': 0.6, 'notp_high_tmax': 0.2, 'misclass_repair': 0.1, 'uncertainty_sparse': 0.05, 'random_check': 0.05}",hold,gp (hybrid fallback),,,,,0.9491525423728814,0.9428571428571428,0.9705882352941176,0.9565217391304348,33,1,23,2,4.549303682699527,0.9838781303464701,0.8104271896006958,25,cv,5,12,4,1,1,0,2,clf_uncertainty_scaled,0.7,0.7287747350377283,0.9183152741222649,0.6,1,Itr_1,False
0_Itr_1_Dataset.csv,79,20,shadow,20,20,hold,auto,"{'boundary': 0.6, 'notp_high_tmax': 0.2, 'misclass_repair': 0.1, 'uncertainty_sparse': 0.05, 'random_check': 0.05}","{'boundary': 0.6, 'notp_high_tmax': 0.2, 'misclass_repair': 0.1, 'uncertainty_sparse': 0.05, 'random_check': 0.05}","{'boundary': 0.6, 'notp_high_tmax': 0.2, 'misclass_repair': 0.1, 'uncertainty_sparse': 0.05, 'random_check': 0.05}",hold,gp (hybrid fallback),,,,,0.9113924050632911,0.9038461538461539,0.9591836734693877,0.9306930693069307,47,2,25,5,4.546981387528222,0.9818411929905234,0.9338907565275778,30,cv,5,12,4,1,1,0,2,clf_uncertainty_scaled,0.7,0.412210337173613,0.6455547434506967,0.1,2,Itr_2,False
0_Itr_2_Dataset.csv,99,20,shadow,20,20,hold,auto,"{'boundary': 0.6, 'notp_high_tmax': 0.2, 'misclass_repair': 0.1, 'uncertainty_sparse': 0.05, 'random_check': 0.05}","{'boundary': 0.6, 'notp_high_tmax': 0.2, 'misclass_repair': 0.1, 'uncertainty_sparse': 0.05, 'random_check': 0.05}","{'boundary': 0.6, 'notp_high_tmax': 0.2, 'misclass_repair': 0.1, 'uncertainty_sparse': 0.05, 'random_check': 0.05}",hold,gp (hybrid fallback),,,,,0.9090909090909091,0.9259259259259259,0.9090909090909091,0.9174311926605505,50,5,40,4,4.480864979536463,0.9847863295897429,0.8545423601852721,44,cv,5,12,4,1,1,0,2,clf_uncertainty_scaled,0.7,0.4913870188549798,0.7494443567537576,0.25,3,Itr_3,False
0_Itr_3_Dataset.csv,118,20,shadow,20,16,decrease,auto,"{'boundary': 0.6792452830188679, 'notp_high_tmax': 0.18867924528301888, 'misclass_repair': 0.09433962264150944, 'uncertainty_sparse': 0.018867924528301886, 'random_check': 0.018867924528301886}","{'boundary': 0.6, 'notp_high_tmax': 0.2, 'misclass_repair': 0.1, 'uncertainty_sparse': 0.05, 'random_check': 0.05}","{'boundary': 0.6792452830188679, 'notp_high_tmax': 0.18867924528301888, 'misclass_repair': 0.09433962264150944, 'uncertainty_sparse': 0.018867924528301886, 'random_check': 0.018867924528301886}",severe_degradation,gp (hybrid fallback),,,,,0.8728813559322034,0.9137931034482759,0.8412698412698413,0.8760330578512396,53,10,50,5,2.46723345468067,0.9957285982279882,0.5079485627920249,55,cv,5,14,4,1,1,0,2,clf_uncertainty_scaled,0.7,0.5664477776374434,0.8588990027470567,0.4090909090909091,4,Itr_4,False
0_Itr_4_Dataset.csv,141,20,shadow,20,16,decrease,auto,"{'boundary': 0.6897810218978102, 'notp_high_tmax': 0.18248175182481752, 'misclass_repair': 0.09124087591240876, 'uncertainty_sparse': 0.01824817518248175, 'random_check': 0.01824817518248175}","{'boundary': 0.6, 'notp_high_tmax': 0.2, 'misclass_repair': 0.1, 'uncertainty_sparse': 0.05, 'random_check': 0.05}","{'boundary': 0.6897810218978102, 'notp_high_tmax': 0.18248175182481752, 'misclass_repair': 0.09124087591240876, 'uncertainty_sparse': 0.01824817518248175, 'random_check': 0.01824817518248175}",severe_degradation,gp (hybrid fallback),,,,,0.9148936170212766,0.9014084507042254,0.927536231884058,0.9142857142857143,64,5,65,7,3.99186903285883,0.9886949166045814,0.6193474870157314,72,cv,5,14,4,1,1,0,2,clf_uncertainty_scaled,0.7,0.4729851943309844,0.6448610094125485,0.045454545454545456,5,Itr_5,False
0_Itr_5_Dataset.csv,163,20,shadow,20,20,hold,auto,"{'boundary': 0.5873015873015872, 'notp_high_tmax': 0.19841269841269843, 'misclass_repair': 0.09920634920634921, 'uncertainty_sparse': 0.06547619047619048, 'random_check': 0.04960317460317461}","{'boundary': 0.6, 'notp_high_tmax': 0.2, 'misclass_repair': 0.1, 'uncertainty_sparse': 0.05, 'random_check': 0.05}","{'boundary': 0.5873015873015872, 'notp_high_tmax': 0.19841269841269843, 'misclass_repair': 0.09920634920634921, 'uncertainty_sparse': 0.06547619047619048, 'random_check': 0.04960317460317461}",stable_improving,gp (hybrid fallback),,,,,0.8588957055214724,0.8354430379746836,0.868421052631579,0.8516129032258064,66,10,74,13,3.907405822793396,0.9887422647031754,0.5043018465893258,87,cv,5,12,4,1,1,0,2,clf_uncertainty_scaled,0.7,0.5044612782057593,0.650140751381446,0.05,6,Itr_6,False
0_Itr_6_Dataset.csv,183,20,shadow,20,16,decrease,auto,"{'boundary': 0.656934306569343, 'notp_high_tmax': 0.21532846715328466, 'misclass_repair': 0.09124087591240876, 'uncertainty_sparse': 0.01824817518248175, 'random_check': 0.01824817518248175}","{'boundary': 0.6, 'notp_high_tmax': 0.2, 'misclass_repair': 0.1, 'uncertainty_sparse': 0.05, 'random_check': 0.05}","{'boundary': 0.656934306569343, 'notp_high_tmax': 0.21532846715328466, 'misclass_repair': 0.09124087591240876, 'uncertainty_sparse': 0.01824817518248175, 'random_check': 0.01824817518248175}",severe_degradation,gp (hybrid fallback),,,,,0.8579234972677595,0.8351648351648352,0.8735632183908046,0.8539325842696629,76,11,81,15,3.6940447107176464,0.9897936279380635,0.5056835696736309,96,cv,5,13,4,1,1,0,2,clf_uncertainty_scaled,0.7,0.6463413224130523,0.8697321803761688,0.5238095238095238,7,Try_1_current,True
