A_Cell_D,C_Barrier_Thx,F_ThermalResin_Thx,G_CoolantLPM,B_Barrier_Type,discrete_combo_id,CellD_x_Resin,selected_model_kind,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,MaxT_Adj_pred_given_notp,MaxT_Adj_std_given_notp,tmax_scaled,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,MaxT_TB_Top_pred_given_notp,MaxT_TB_Top_std_given_notp,MaxT_TB_Btm_pred_given_notp,MaxT_TB_Btm_std_given_notp,MaxT_Adj_Y_pred_given_notp,MaxT_Adj_Y_std_given_notp,MaxT_Adj_Z_pred_given_notp,MaxT_Adj_Z_std_given_notp,Max_Power_pred_given_notp,Max_Power_std_given_notp,Time_MaxT_pred_given_notp,Time_MaxT_std_given_notp,acq_misclass_repair
10.178500009261288,1.3002068968280631,1.7201048196141495,19.619189436776317,ETI,combo_001,17.508086922373007,hybrid,0.52401567,0.47598433,0.95196867,0.2960868,0.8341118078211037,146.12861307010002,1.7281847444395997,146.12861307010002,1.7281847444395997,0.6504147095184473,0.0,0.28926856182994837,0.9999996509999997,0.8497958803792683,0.5517083884253354,0.40129749400476195,131.64883151841246,0.6208575528008096,136.2390951597453,1.1964087721047787,-0.461728346970109,0.01313862874705376,0.10649667745750682,0.0007175167881821094,1517.6209549284831,8.634169455263763,249.97628332647943,6.442633444135082,0.2365019721069086
11.077420044171634,1.3020738982630973,1.418177786962788,3.620852101529464,ETI,combo_001,15.709751043500557,hybrid,0.5029904,0.49700958,0.99401915,0.22544669,0.6351102124759317,143.83379362612573,1.7350563508506007,143.83379362612573,1.7350563508506007,0.6061488138574431,0.0,0.2636118017372383,0.9999996509999997,0.8470559048866498,0.5139110585677261,0.31728975457001135,131.59472680052568,0.8089125918080022,133.38875875041177,1.1828988078036233,-0.4426374494767805,0.02066932931830971,0.11217528282765962,0.000772297855715279,1563.3210743366012,7.672711831018173,243.51721389479357,6.647834611151711,0.3059506440051749
10.363858132644097,1.3021230343398702,1.5115015951201254,25.387652299282482,ETI,combo_001,15.664988099090237,hybrid,0.5318495,0.4681505,0.936301,0.32893345,0.9266447662821842,144.81436973904664,1.73334828335061,144.81436973904664,1.73334828335061,0.6250636265309218,0.0,0.19573028850174115,0.9999996509999997,0.840429818581921,0.5222097508355138,0.4201472472556309,132.34696541746345,0.9868896374425822,134.19222762691496,1.190089041574278,-0.4309431735803994,0.01740556229804099,0.10896804792306919,0.0007459596738034765,1462.3100605377851,9.158030210373388,245.265142192252,6.489876116190878,0.29045826150522625
15.631586540637944,1.5259765693661311,1.2467372398574017,25.153056434224077,ETI,combo_001,19.48848105826706,hybrid,0.48304564,0.51695436,0.9660913,0.30359095,0.8552519364192569,135.13545188886556,1.7065477077005091,135.13545188886556,1.7065477077005091,0.43836224190018125,0.0,0.10795773200594748,0.9999996509999997,0.8400533687962408,0.3633652084927659,0.37121088805699665,129.94282384021488,0.44502069792402354,129.74009150762078,1.1752197819621433,-0.26953133358265935,0.013652879573185922,0.11698530571529989,0.0007367647992005221,1331.1554381797882,6.928983397381737,268.44230441057636,6.835985299344122,0.15015334313072462
10.440973645148409,1.3057361628085413,1.5852263441764798,20.7457632604699,ETI,combo_001,16.551306481141587,hybrid,0.536503,0.46349698,0.92699397,0.31322348,0.8823879165490573,145.04643771505474,1.7163825752094237,145.04643771505474,1.7163825752094237,0.6295400993267266,0.0,0.28674328703960467,0.9999996509999997,0.8386711504351938,0.5344451927588095,0.4188589624014146,132.368123703625,0.9207068517568117,134.91226891734456,1.179789294325245,-0.4412415741743404,0.014431778885139763,0.10925951483183283,0.0006952736395542369,1507.4026697096974,8.396063363467707,246.89752379133756,6.295404117680982,0.1701652423026122
10.883945331109892,1.374221253162319,2.51159802512885,0.8220411826614905,ETI,combo_001,27.33609559922597,hybrid,0.49697852,0.5030215,0.99395704,0.2447469,0.6894811996606135,145.60830300626625,1.6818322527318967,145.60830300626625,1.6818322527318967,0.6403781939845072,0.0,0.13141439417548073,0.9999996509999997,0.8383115012027121,0.5266723990597506,0.3069889765177286,130.8789194130939,0.8022885112764242,139.664768971802,1.176553647099129,-0.4863429294178488,0.00826547607162022,0.10873800271867796,0.0007361569776825978,1481.5712252965723,9.569664718434238,270.29102680394294,6.867913508883456,0.24621562509412925
10.664353849530483,1.374985290029986,2.7072091936570817,0.9231156813199581,ETI,combo_001,28.870636785861215,hybrid,0.52478135,0.47521865,0.9504373,0.25563005,0.7201403386578111,146.04815627984667,1.7034132654192637,146.04815627984667,1.7034132654192637,0.6488627391044237,0.0,0.26874673115945424,0.9999996509999997,0.8289772451779657,0.5477619155096971,0.3489936861358664,131.2695973484154,0.5178004946173177,140.43670339805868,1.2109603167781504,-0.49163782824535,0.010109895595267562,0.10669772549340308,0.000797128398424745,1477.8942049246555,10.472915922453497,275.1030722488228,7.371840104458722,0.21607104536354704
14.261206874622374,1.472734504497256,1.4613378346989143,23.727489393789114,ETI,combo_001,20.84044117435393,hybrid,0.50598425,0.49401575,0.9880315,0.22951026,0.6465577921806426,137.57307373909427,1.6545598143009292,137.57307373909427,1.6545598143009292,0.48538272308293384,0.0,0.12264739710023942,0.9999996509999997,0.8264739751333413,0.4010807103429846,0.28519176495875914,130.46573902118493,0.43323945365840466,132.1707973227013,1.1367556538942332,-0.28301775826500214,0.01368841504215525,0.11441331100463299,0.0006060177190296293,1379.4239470924635,6.060390244576829,251.37167549089438,5.954978091833801,0.2964742107448649
11.055240569526799,1.2994529840542832,1.5586833638236794,15.932220898407559,ETI,combo_001,17.23161955879004,hybrid,0.507254,0.492746,0.985492,0.24565478,0.6920388145247102,145.20416540975845,1.7238559792661987,145.20416540975845,1.7238559792661987,0.6325825860439009,0.0,0.04426489960293163,0.9999996509999997,0.8214676098785686,0.5128282630740009,0.29501132284481835,132.02529209778052,0.7512490574622723,135.0792205647801,1.168660746762124,-0.43857326826145704,0.018581768710305605,0.11189519882895353,0.0007796914723140647,1565.1538477391641,6.775750032076358,245.5275309934513,6.111727754608854,0.167909751955989
10.677328118449669,1.3847857554078042,2.9629777689709664,1.406615597951757,ETI,combo_001,31.636685846974967,hybrid,0.45423293,0.54576707,0.90846586,0.27031448,0.7615081544621893,145.98202552782726,1.7423474534042125,145.98202552782726,1.7423474534042125,0.6475871106550652,0.0,0.36308646697685615,0.9999996509999997,0.8168863343940582,0.557201278680354,0.38851232901471155,131.27510953266435,0.6130621637422669,140.90644924695718,1.2547937362329717,-0.49704280150580155,0.011635502465988504,0.10565507547437669,0.0010074799256596754,1470.2319640066678,9.925150676468888,280.55717766909333,7.816817748063694,0.152174871553492
