accuracy,tp_precision,tp_recall,tp_f1,confusion_matrix_labels_NoTP0_TP1,tmax_mae,tmax_rmse,tmax_r2,tmax_eval_n,model,fold,cv_model_group
0.8636363636363636,0.875,0.8484848484848485,0.8615384615384616,"[[29, 4], [5, 28]]",1.5401323229360646,1.8467493189182977,0.9455114464626887,33,gp,0,gp_cv
0.7575757575757576,0.7575757575757576,0.7575757575757576,0.7575757575757576,"[[25, 8], [8, 25]]",1.3421853393467273,1.6380927657472522,0.9670791647785087,33,gp,1,gp_cv
0.8333333333333334,0.84375,0.8181818181818182,0.8307692307692308,"[[28, 5], [6, 27]]",1.5814138113397676,2.049753717536567,0.9170746905314784,33,gp,2,gp_cv
0.7846153846153846,0.75,0.84375,0.7941176470588235,"[[24, 9], [5, 27]]",1.5049324349416546,1.884763551030804,0.9598316866044433,33,gp,3,gp_cv
0.8307692307692308,0.9230769230769231,0.7272727272727273,0.8135593220338984,"[[30, 2], [9, 24]]",1.521915448404969,1.8764979911980875,0.9546372652382704,32,gp,4,gp_cv
0.8636363636363636,0.9,0.8181818181818182,0.8571428571428571,"[[30, 3], [6, 27]]",1.485967531463069,1.9194888612798098,0.9411345353168612,33,mlp,0,mlp_cv
0.8181818181818182,0.7560975609756098,0.9393939393939394,0.8378378378378378,"[[23, 10], [2, 31]]",1.621148875147966,1.941342418320488,0.9537620950134146,33,mlp,1,mlp_cv
0.8484848484848485,0.8285714285714286,0.8787878787878788,0.8529411764705882,"[[27, 6], [4, 29]]",1.4454748054953828,1.8984392012645253,0.9288660178307778,33,mlp,2,mlp_cv
0.8307692307692308,0.7837837837837838,0.90625,0.8405797101449275,"[[25, 8], [3, 29]]",1.619023409203363,2.0592780076041004,0.9520487635016318,33,mlp,3,mlp_cv
0.8461538461538461,0.8709677419354839,0.8181818181818182,0.84375,"[[28, 4], [6, 27]]",1.4312748505340562,1.73646783589243,0.9611548763758694,32,mlp,4,mlp_cv
