sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,acq_misclass_repair,CellD_x_Resin,Barrier_x_Outer
1,boundary,gp,14.032261119700163,0.9542246326483831,1.215722559807188,0.9679847722239943,Si1,Si1,combo_002,0.5049504559445861,0.4950495440554139,0.9900990881108278,0.17832588608640912,0.7602513750613932,399.77004916609485,1.2277036203668077,0.0,0.23746433838476438,0.9999998909999999,0.860923352931709,0.6313730404260627,0.4723983007774678,0.19084925402122288,13.583015083740573,1.1600724130343658
2,boundary,gp,11.754268930678816,0.9158777295563933,2.1527227624198098,1.392669623769522,Si1,PU,combo_001,0.5119655918086252,0.4880344081913748,0.9760688163827496,0.18953713142972797,0.8084353733905916,372.67974493618283,0.9056373210092635,0.0,0.2214193812399245,0.9999999069999999,0.857757211006915,0.5369123833378309,0.4786446428406785,0.11357193425904114,16.369813289374246,1.9716308360094226
3,boundary,gp,15.15863707237147,0.9246038804294557,1.2508255322557817,0.887595092008076,Si1,Si1,combo_002,0.5008376495826004,0.49916235041739965,0.9983247008347993,0.13548420658651916,0.5761252275881401,414.15971008216593,1.6496526146598947,0.0,0.3548691725068504,0.9999998909999999,0.8531677867320501,0.6942637919768266,0.4363227729209015,0.07891110009875578,13.454731866968585,1.1565181408639351
4,boundary,gp,15.246339754883973,0.910531512406674,1.4633665584297482,1.373145988213265,Si1,Si1,combo_002,0.4976386824614858,0.5023613175385142,0.9952773649229716,0.156652950424738,0.6671048365875821,416.7689172677526,1.219350104385788,0.0,0.25447792058291685,0.9999998909999999,0.8522016785941273,0.6898076231066176,0.44213607063338856,0.15133462032178654,20.935450269355343,1.332441365652388
5,boundary,gp,13.000745721091771,0.9390048859193773,1.3408605544574677,1.2068984096289586,Si1,Si1,combo_002,0.5058198871549653,0.4941801128450347,0.9883602256900694,0.20521252598506204,0.8758055148810595,388.0737796281715,0.9443491530557195,0.0,0.03083103827013662,0.9999998909999999,0.8508761049996926,0.5695677898366497,0.47462292502706016,0.6084571692600391,15.690579334776148,1.2590746119721274
6,boundary,gp,10.606313646040718,0.5984876543365487,2.766931653832513,2.4897545285259666,Si1,Si1,combo_002,0.49133317723790526,0.5086668227620947,0.9826663544758105,0.1930300817964927,0.8234474714655358,366.65938301021185,0.9231810580681766,0.0,0.11676535842923533,0.9999998909999999,0.8505911709351651,0.5064604439106108,0.46864806177048146,0.45392139532318243,26.40711743119663,1.6559744352117682
7,boundary,gp,14.723044271406977,0.9076449407166071,1.4893506179800415,1.6800391723006978,Si1,Si1,combo_002,0.4974868078245942,0.5025131921754058,0.9949736156491884,0.17365966943311342,0.740196780898037,411.9691543346166,1.0735780210778847,0.0,0.1548002286552955,0.9999998909999999,0.8502758337020228,0.6627417278876371,0.449050031326942,0.13392829344641807,24.735291111481107,1.351801553362737
8,boundary,gp,11.195848209645186,1.1383064850715834,1.1935206303192112,1.1013375743691172,Si1,PU,combo_001,0.5042457318450779,0.4957542681549221,0.9915085363098441,0.16037126879767358,0.6830855274727142,354.08974218578885,1.4576095071454795,0.0,0.23252013230484558,0.9999999069999999,0.8495567132366321,0.4799331603464448,0.4505102445736551,0.08173051602017538,12.330408310215454,1.3585922735590819
9,boundary,gp,12.605037140349214,0.9603040691497042,1.2987583580742046,1.0188819252567465,Si1,Si1,combo_002,0.5035076052462317,0.4964923947537683,0.9929847895075365,0.17567648610663011,0.7488647110209772,380.52370707182115,0.796080769974043,0.0,0.13266999603504034,0.9999998909999999,0.8475710670070985,0.5534464521504101,0.44168927632380683,0.37415760910587076,12.8430445094918,1.2472029361008472
10,boundary,gp,8.837589080862012,1.0303438630904869,2.599167386086396,0.8889891487457012,Si1,PU,combo_001,0.49737239002133204,0.502627609978668,0.9947447800426641,0.14509676964339027,0.6174383652537618,322.79427841028115,1.427256071346571,0.0,0.260891521680531,0.9999999069999999,0.845252556070217,0.37798946708283876,0.4310155631271262,0.13355788736733454,7.856520793959824,2.6780361653990603
11,boundary,gp,10.623290047417814,1.1427682292670895,1.2900766177304217,1.6180475710342745,Si1,PU,combo_001,0.4985182727117956,0.5014817272882044,0.9970365454235912,0.15485681621946068,0.659385361641146,348.75027946907056,1.3401511035081077,0.0,0.19862374697070767,0.9999999069999999,0.844969064654474,0.4578484824491028,0.43413604070638123,0.26256689595302746,17.188988657616978,1.47425857206267
12,boundary,gp,9.435059439390836,1.0359577476224968,2.4322539367651705,0.9636777898583647,Si1,PU,combo_001,0.5006939612791097,0.4993060387208903,0.9986120774417806,0.14743552416525663,0.6274899287084114,330.7828812124576,1.1246194923559119,0.0,0.1845059638948913,0.9999999069999999,0.8393221739232197,0.3948366815065132,0.41535983543901284,0.08452555831060883,9.092357227734462,2.519712309977197
13,boundary,gp,8.307366890874688,0.950413249297214,2.3206189809029425,0.5545080848920583,Si1,Si1,combo_002,0.49905840801436874,0.5009415919856313,0.9981168160287375,0.11471867931779596,0.48687857384174327,313.49584854257705,2.473645310990308,0.0,0.33945004746203605,0.9999998909999999,0.8376911587672699,0.362401212090699,0.4237818726299598,0.16218411350081335,4.606502105154616,2.205547026020755
14,boundary,gp,8.152773061208956,0.9894840543283374,2.5388887919975796,2.4279258799263945,Si1,PU,combo_001,0.5009640986354069,0.4990359013645931,0.9980718027291862,0.1237116624032664,0.5255288636797982,326.21625222010385,1.9340937433969745,0.0,0.2688464326009414,0.9999999069999999,0.8344599604749555,0.393910001720678,0.4129626718661079,0.09271324945636691,19.79432870847596,2.51218997539454
15,notp_high_tmax,gp,15.962009885655789,1.0154398801827373,1.5748834422940523,1.6273625122954576,Si1,PU,combo_001,0.4861740287534495,0.5138259712465505,0.972348057506899,0.07524178427054004,0.3172136894555967,426.8199663128254,1.8519785048244877,0.0,0.3417581219752821,0.9999999069999999,0.7972032963292929,0.7367250849947999,0.3488955261459969,0.10476561998182184,25.975976508805733,1.5991994539448493
16,notp_high_tmax,gp,13.84254574712142,0.9149581723382357,2.168490896228584,2.270124882405567,Si1,PU,combo_001,0.34395280320751453,0.6560471967924855,0.6879056064150291,0.0781561762248713,0.32973924328640386,405.3752586416179,0.8182740747380733,0.37364797861656984,0.21475632994462057,0.9999999069999999,0.613646142520342,0.6448470412537064,0.3078741496622584,0.1944845270392391,31.424307536377693,1.9840784671454081
17,notp_high_tmax,gp,11.97847529612995,0.6308792200037499,2.2455155859776617,2.360492095592761,Si1,Si1,combo_002,0.2501769587165654,0.7498230412834346,0.5003539174331308,0.1116347099895203,0.47362420571309577,386.9718104765189,0.6607968069858685,0.9988202752228972,0.06995816690829454,0.9999998909999999,0.5051738641129847,0.5677332325525698,0.33249916138002067,0.2750223433930439,28.275096253767906,1.4166491213878505
18,notp_high_tmax,gp,9.943555200417187,0.7997309432280273,2.48502551860219,2.3246140589995754,Si1,Si1,combo_002,0.1835084936479916,0.8164915063520084,0.3670169872959832,0.056235559866797444,0.23552821590915843,348.26680523028335,0.7553997579431028,0.5567232909866108,0.1911241368564005,0.9999998909999999,0.4055726533791748,0.4512235897889114,0.2697524319617759,0.38245336635902344,23.114928215328135,1.987351801937447
19,misclass_repair,gp,10.294101201148601,0.8849786658497031,2.111963523338697,1.094748461795772,Si1,Si1,combo_002,0.22265768756324178,0.7773423124367582,0.44531537512648356,0.06588703243329183,0.27700857993449884,344.1469686213132,0.8793120580826372,0.8177179170882786,0.026066049104667692,0.9999998909999999,0.43733734255377765,0.4218558376605863,0.26267108105208176,0.712445157950379,11.26945145552744,1.8690426612075184
20,misclass_repair,gp,14.1556110077771,1.0858498220111419,1.1722098943193073,2.340136275681304,Si1,PU,combo_001,0.23260157767549572,0.7673984223245043,0.46520315535099144,0.08547490837573642,0.3611938914481523,404.98183579504564,0.6985033304669076,0.8840105178366381,0.0021017833215090337,0.9999999069999999,0.4587429266670551,0.6213946716360691,0.28393145168130546,0.712424332687492,33.12605882373277,1.2728439051063194
21,uncertainty_sparse,gp,15.821651039109412,0.2596952464340779,1.1015364696120356,2.190873054791491,Si1,PU,combo_001,0.8469211013808717,0.15307889861912827,0.30615779723825653,0.033908403041311895,0.13956994773906112,459.11815267191844,13.025861422039354,0.0,0.5258233723056926,0.9999999069999999,0.39764184962909765,0.9444375733893192,0.5992163327101503,0.04118557665410266,34.66322894389861,0.2860637849320217
