accuracy,tp_precision,tp_recall,tp_f1,confusion_matrix_labels_NoTP0_TP1,tmax_mae,tmax_rmse,tmax_r2,tmax_eval_n,model,fold,cv_model_group
0.8461538461538461,0.8717948717948718,0.8292682926829268,0.85,"[[32, 5], [7, 34]]",1.750178517235236,2.1537531527823095,0.9976344147785687,37,gp,0,gp
0.7307692307692307,0.7631578947368421,0.7073170731707317,0.7341772151898734,"[[28, 9], [12, 29]]",1.4984882084527902,1.9936290551347295,0.9973856095165099,37,gp,1,gp
0.782051282051282,0.8378378378378378,0.7380952380952381,0.7848101265822784,"[[30, 6], [11, 31]]",1.6989747436289155,2.835063589921264,0.9937067316112458,36,gp,2,gp
0.7922077922077922,0.8048780487804879,0.8048780487804879,0.8048780487804879,"[[28, 8], [8, 33]]",1.7271248239709363,2.2284714244550554,0.9974657223201118,36,gp,3,gp
0.8441558441558441,0.8372093023255814,0.8780487804878049,0.8571428571428571,"[[29, 7], [5, 36]]",1.2459653918886633,1.5034377618607162,0.9984573642097516,36,gp,4,gp
0.782051282051282,0.7857142857142857,0.8048780487804879,0.7951807228915663,"[[28, 9], [8, 33]]",3.6361638398754232,5.036272214335882,0.9870650385722549,37,mlp,0,mlp
0.7435897435897436,0.7441860465116279,0.7804878048780488,0.7619047619047619,"[[26, 11], [9, 32]]",3.453508991110642,4.866473263566815,0.9844220455887778,37,mlp,1,mlp
0.6794871794871795,0.7297297297297297,0.6428571428571429,0.6835443037974683,"[[26, 10], [15, 27]]",3.7568440210177982,5.175002105238041,0.9790312903503197,36,mlp,2,mlp
0.7012987012987013,0.7368421052631579,0.6829268292682927,0.7088607594936709,"[[26, 10], [13, 28]]",3.7162757695203985,4.654331116748495,0.9889451052405612,36,mlp,3,mlp
0.8051948051948052,0.8611111111111112,0.7560975609756098,0.8051948051948052,"[[31, 5], [10, 31]]",3.3459560030056426,4.342521944284638,0.9871300595273383,36,mlp,4,mlp
