discrete_combination_id,group_min_distance
1,0.8159286882796459
2,0.8122765417897538
3,0.7969285202114802
4,0.8253409881371759
5,0.7831002947687636
6,0.8230751760770082
7,0.7990385607546352
8,0.8197625787275856
