trial_number,seed,score,min_over_groups_min_distance,global_mean_nn_distance,mean_group_min_distance
89,82954,0.6477490257914799,0.722137725521626,0.47417539308780576,0.7436132955303896
97,86773,0.6281408378749085,0.7040930597454349,0.4509189868436803,0.7741723328064493
102,84210,0.6243672793612776,0.7026559067783983,0.441693815387996,0.7742588078495056
173,15474,0.6243666010402446,0.7016399676097581,0.4440620790447132,0.7479286114974851
95,87368,0.6137086166811028,0.6871022214845748,0.4424568721396684,0.7433442620712922
86,25050,0.6130815862117982,0.6829443737982845,0.45006841517666335,0.7295409219880494
96,84155,0.6112276872041467,0.6834537216418649,0.4427002735161373,0.7648773877864368
180,93618,0.6109178351412152,0.6750362988777592,0.4613080864226129,0.7356660095166776
153,93569,0.6094216283864256,0.6784854522351055,0.4482727060728394,0.7767489930818912
130,93694,0.6090712090695102,0.6801739521844239,0.44316480846804496,0.7331159903283332
25,23125,0.6086118451404645,0.6863630739998678,0.42719231113519035,0.7531440684655054
143,86137,0.6055451385447261,0.666019787576847,0.46443762413644457,0.7200075088993467
187,88179,0.605074063485225,0.6771116596811992,0.43698633902795175,0.7347249429728505
192,96518,0.604991931123957,0.6705949427972101,0.45191823721969987,0.738463302329783
178,36198,0.6034911142582362,0.6815748221770567,0.4212957957809884,0.7564905705956934
45,13094,0.6034433839912705,0.6740117992427299,0.438783748404532,0.7625321768681619
163,87256,0.6029553983148125,0.671117551334995,0.4439103746010535,0.7495970135534282
61,20954,0.6020967395955228,0.6772335984409278,0.42677740228957795,0.7651803000122177
127,44509,0.6011132774020053,0.6691863937147752,0.4422760060055423,0.7379190610349916
8,36551,0.5994824902364067,0.6747674867702916,0.4238174983240085,0.7407377368337043
54,35791,0.5975807881678346,0.6682645723685782,0.43265195836609976,0.7579826464140346
36,33008,0.5966462179498442,0.6639235207272173,0.4396658448026405,0.7253956015382947
74,17578,0.595620719161893,0.6591008688870527,0.44750036980318725,0.7022558960787716
123,21725,0.5953907436245172,0.6686187480754938,0.4245253999055717,0.747012046159059
39,170,0.5952118886499294,0.6636606484476171,0.4354981157886582,0.7405206879499551
108,95787,0.5947530024854265,0.658775953003035,0.44536611794434006,0.7412367893793707
172,24407,0.5942075738628008,0.6541748499442178,0.4542839296728279,0.7531118691344734
189,66767,0.593957210075273,0.6664349181160272,0.4248425579801801,0.7385252759823842
117,91154,0.5938840682911136,0.6623789778903135,0.43406261255964723,0.7048178078525211
146,86649,0.5933090240654683,0.6560282247851404,0.4469642223862332,0.7075439782013465
101,95716,0.5927076546213298,0.6619834591751567,0.43106411066240063,0.7380693444235602
33,11382,0.5916477701792271,0.6639119073266104,0.4230314501686659,0.7253379098744159
168,94483,0.5914664784783914,0.6550866368905891,0.44301944218326356,0.7288861226983081
116,89627,0.5910112752458672,0.6567637089186689,0.43758893000932997,0.7169240799787509
73,5407,0.5897768153255439,0.6662284080839389,0.4113897655559557,0.7661843928792655
103,85363,0.5883759605494823,0.6574271536445302,0.42725650999437076,0.7380198793678623
209,88522,0.5880974790613294,0.6582597808872205,0.4243854414675834,0.7431229418675533
155,93065,0.5878926859128843,0.6565437657561124,0.4277068329453525,0.7169792913678676
118,29657,0.5878632729322901,0.6608984517217878,0.4174478557567957,0.7308565791724095
56,30883,0.587690530516666,0.6566835226636917,0.42670688217360625,0.7280354599223502
7,30232,0.5873098205923812,0.6450570269472984,0.45256633909757454,0.7041826800015967
81,9429,0.5873044729706989,0.6498148612128286,0.44144690040572965,0.7344147608637517
19,15167,0.586616850486525,0.6526953262169704,0.4324337404488193,0.7439234303284481
47,6882,0.5865473408611589,0.640919190557283,0.45967969157020294,0.7483305606097339
135,78294,0.585804136597305,0.645714606513258,0.4460130401267482,0.7428909784680597
154,31970,0.5848554614911525,0.6489162294207225,0.4353803363221559,0.7100090593955841
140,29987,0.5844580773232828,0.6417833621571426,0.45069907937760995,0.7201666774213618
62,32300,0.583208581019332,0.6482533110722389,0.4314375442292161,0.706596938545061
137,99250,0.5827396973347237,0.6353151102075142,0.4600637339648794,0.6856803921583212
57,34371,0.5823648197011971,0.6399734693143624,0.44794463727047834,0.7080199937621454
20,99128,0.580807463809516,0.6347053773451595,0.4550456655596813,0.7204914506002836
34,7191,0.5804941557069904,0.6361329706424429,0.45067025419093465,0.7502560037509396
120,98461,0.5801005572015722,0.6398913669209411,0.4405886678563783,0.7235219549554905
175,80955,0.5790976767564107,0.6386475838831253,0.44014789346074323,0.7334236834004312
64,20754,0.5787519228747119,0.6415699062548492,0.43217662832105813,0.7118283779039514
203,22560,0.5778441749128731,0.6354696431307738,0.4433847490711048,0.7064234515850154
13,45489,0.5774946403561365,0.6416760189915786,0.42773809020677167,0.7319791442008736
194,94589,0.5768568438741446,0.630884913205693,0.45079134876719845,0.7255799113726791
170,89841,0.5767904801160817,0.6436162026160639,0.4208637942827899,0.7447033779518959
110,81801,0.576700493543945,0.6356393644771046,0.43917646136657273,0.6917292645258297
181,93458,0.5766794059743376,0.6291833640157444,0.4541701705443887,0.7116841821114408
12,3974,0.5758262039918096,0.6322386549018741,0.44419715186832576,0.7145409370496706
167,82560,0.575437078244398,0.632242698383134,0.4428906312540141,0.7148334143804718
134,88062,0.5753177741912235,0.6380510837860488,0.42894005180329803,0.6893629251505341
196,97149,0.5743548338004517,0.6427217874023871,0.4148319420626027,0.7155251645531134
124,32926,0.5740673115981139,0.6383571573326453,0.4240576715508739,0.7203094626253912
99,84509,0.5737785658599901,0.640290781103391,0.4185833969587213,0.6953019524170874
28,53507,0.5731728897075422,0.637760876920063,0.4224675862116604,0.7569702338458532
22,2025,0.5729097448573321,0.6325161474045368,0.4338281389138551,0.7524341551419934
40,33514,0.5716425894307389,0.6293259756898777,0.4370480214927484,0.7139437892007495
104,88752,0.5715503851858985,0.6205136053689009,0.4573028714255597,0.7102361588578125
