discrete_combo_id,B_Barrier_Type,D_Barrier_Outer_Type,n_total,n_notp,n_tp,notp_ratio,tp_ratio,notp_tmax_min,notp_tmax_mean,notp_tmax_max
combo_001,Si1,PU,108,48,60,0.4444444444444444,0.5555555555555556,212.714978,277.65622920416666,312.1835621
combo_002,Si1,Si1,96,47,49,0.4895833333333333,0.5104166666666666,223.556,277.4798357191489,320.7654914
