discrete_combination_id,group_min_distance
1,0.7908530822725462
2,0.7844026467090411
3,0.7424686963046252
4,0.7599312968945756
5,0.782059127588977
6,0.7995119233714896
7,0.8137995316741159
8,0.7662494606984122
