accuracy,tp_precision,tp_recall,tp_f1,confusion_matrix_labels_NoTP0_TP1,tmax_mae,tmax_rmse,tmax_r2,tmax_eval_n,model,fold,cv_model_group
0.7530864197530864,0.7741935483870968,0.6486486486486487,0.7058823529411765,"[[37, 7], [13, 24]]",0.9004125740390275,1.2751292429711418,0.9990238626127732,44,gp,0,gp_cv
0.7530864197530864,0.75,0.6666666666666666,0.7058823529411765,"[[37, 8], [12, 24]]",1.10085581073092,1.9208182564046943,0.9971726907923235,45,gp,1,gp_cv
0.7654320987654321,0.7428571428571429,0.7222222222222222,0.7323943661971831,"[[36, 9], [10, 26]]",1.2671983772889903,1.816058089516763,0.9979153319190217,45,gp,2,gp_cv
0.7407407407407407,0.6923076923076923,0.75,0.72,"[[33, 12], [9, 27]]",1.0353065959263479,1.6739847115297832,0.9983691148364683,45,gp,3,gp_cv
0.8271604938271605,0.84375,0.75,0.7941176470588235,"[[40, 5], [9, 27]]",1.1245659626056914,1.600597976811094,0.9982495938266489,45,gp,4,gp_cv
0.7777777777777778,0.8064516129032258,0.6756756756756757,0.7352941176470589,"[[38, 6], [12, 25]]",2.495245699573861,3.388621459613733,0.9931063592147427,44,mlp,0,mlp_cv
0.7530864197530864,0.7,0.7777777777777778,0.7368421052631579,"[[33, 12], [8, 28]]",2.09150663774305,2.703524043801068,0.9943990559987886,45,mlp,1,mlp_cv
0.7407407407407407,0.6829268292682927,0.7777777777777778,0.7272727272727273,"[[32, 13], [8, 28]]",2.489923417769094,3.1806300179377227,0.9936055418175103,45,mlp,2,mlp_cv
0.8148148148148148,0.723404255319149,0.9444444444444444,0.8192771084337349,"[[32, 13], [2, 34]]",2.4560403681510405,3.024569194214218,0.9946758846481397,45,mlp,3,mlp_cv
0.8271604938271605,0.775,0.8611111111111112,0.8157894736842105,"[[36, 9], [5, 31]]",2.1061711947135424,3.258067112846276,0.9927473893845844,45,mlp,4,mlp_cv
