A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,CellD_x_Resin,Barrier_x_Outer,selected_model_kind,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,tmax_scaled,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,MaxT_Adj_pred_given_notp,MaxT_Adj_std_given_notp,Max_Power_pred_given_notp,Max_Power_std_given_notp,Time_MaxT_pred_given_notp,Time_MaxT_std_given_notp,Time_Max_Power_pred_given_notp,Time_Max_Power_std_given_notp,acq_misclass_repair
9.690208398322598,1.0612904402096601,1.6929198514806667,0.6308873667967878,Si1,PU,combo_001,6.113430060129863,1.7966796544175891,hybrid,0.50275385,0.49724615,0.9944923,0.28816345,0.9086292855018965,331.18628506030154,1.4541999950067173,0.38729564919157855,0.0,0.19605008492752274,0.9999998669999999,0.8805137269365221,0.3997476530848028,0.5290527048176017,287.91633424110915,3.7776171589175815,885.0362733904298,8.350515269228422,175.35251687254365,2.118285429745763,78.69494895911406,1.0350218485749034,0.07546957934994429
8.963911953281773,1.2043457801812254,1.2659787825085522,2.4983989042621735,Si1,PU,combo_001,22.395427801981782,1.5246762045131401,hybrid,0.4965311,0.5034689,0.9930622,0.2852169,0.8993357839387928,323.2586912323455,1.1517884325212846,0.3509386848682503,0.0,0.13218553616131776,0.9999998669999999,0.8701260558255519,0.365079248139954,0.5063080343089399,280.7726805660161,3.734860685069985,814.445017895822,7.44905096724572,164.99425441094058,1.6448810216302763,73.87511246335987,0.9914569645171796,0.14713569163396154
15.292730526038328,1.0634621537777755,1.1229223270839606,1.5369211636569913,Si1,Si1,combo_002,23.503721195571618,1.1941853964858604,hybrid,0.48238522,0.5176148,0.96477044,0.28629738,0.9027436518377543,413.0177291745681,1.6861529777789093,0.76258517067251,0.0,0.23334126338246963,0.9999998709999999,0.8667009883589825,0.6683516689628334,0.5401892244889877,281.31936738497717,3.868103256511536,1222.3769725741051,9.50017554019397,233.32049435047765,2.3287929212867073,94.89477708523353,1.0813626893800279,0.15744612623540064
9.50114285026301,1.0560438319480272,1.9063011140067685,0.6194089369409129,Si1,PU,combo_001,5.885092792605167,2.013137533282501,hybrid,0.52074957,0.47925043,0.95850086,0.28161082,0.8879621246980165,328.55372131474866,1.4103822132064219,0.3752223734596115,0.0,0.26097751419464676,0.9999998669999999,0.8642769644586618,0.3973787508115167,0.5301220802696367,287.30837932730657,3.7566380560744266,871.9727693495494,8.70596155777057,175.08283888816095,2.1968944441667544,77.72205053227347,1.0782009469219247,0.11358613061873987
13.187741507979869,0.883994057609699,1.3941647703430002,2.338258446063363,Si1,Si1,combo_002,30.83634796553432,1.232433372312003,hybrid,0.49893528,0.5010647,0.99787056,0.24771158,0.7810431950304447,398.8283515900634,1.2982968653490359,0.6975108611397928,0.0,0.17170461725972236,0.9999998709999999,0.8602818141839204,0.613003727036454,0.475635655443808,284.1721334644303,3.7582523803342505,1143.9838530907375,8.342318498592197,220.94980238576164,2.0851880837568686,92.47117091178939,1.1012310048576412,0.13314417054254882
15.878023984557371,0.9641354934592901,1.3257940008657336,0.8308887317710756,Si1,Si1,combo_002,13.192871211559595,1.2782450532500504,hybrid,0.5087168,0.49128318,0.98256636,0.2867757,0.9042523066378738,419.8893533421817,2.1348087491269654,0.7940993223971148,0.0,0.07564737381845062,0.9999998709999999,0.8574099019900017,0.6788438338027737,0.5317689367963424,279.6832015194106,3.999574803173502,1299.053825970374,11.433854350938335,237.87739952214005,2.706302324547704,103.10388527725284,1.150859509216701,0.06668553190861476
11.628450628351077,1.1720871997918574,1.1166495897533868,1.127007629375662,Si1,PU,combo_001,13.105352575969873,1.3088106908027735,hybrid,0.50020677,0.49979323,0.99958646,0.27702627,0.8735023499184537,361.20687709371305,0.7699291719217806,0.524973943162063,0.0,0.02830130014107045,0.9999998669999999,0.8568877319348511,0.47293940503654136,0.4691673459240852,282.88325433370636,3.7388071200780337,967.3504552336384,7.99699499956328,185.61216483222836,1.8761735808529965,79.82248751084389,1.0749542859235468,0.1553015163165973
8.72443092560467,1.1606860582264216,1.4995527558169304,2.4363365842077522,Si1,PU,combo_001,21.25565024044416,1.7405099772517205,hybrid,0.512759,0.48724103,0.97448206,0.27364576,0.8628401553619207,324.4077156582378,1.1906421953275597,0.3562082585832259,0.0,0.1540250435136629,0.9999998669999999,0.8563810772367295,0.37131576477709943,0.4980840154648842,281.3335549651813,3.750457632713507,816.3400082309321,8.03613710838649,167.46253740123126,1.8426540882924822,75.26732899534296,1.0405186198091647,0.25453968180919606
9.708809144969882,1.062481453945468,1.562954670840506,0.5001873018888282,Si1,PU,combo_001,4.856223050776066,1.660610351125481,hybrid,0.52932656,0.47067344,0.9413469,0.30325714,0.9562350992133309,330.14689468061636,1.600192609296277,0.3825288713050823,0.0,0.1971971045899988,0.9999998669999999,0.856179328249318,0.39789282690223454,0.5506720498670354,288.56807444698705,3.840069810435377,885.4862098982101,8.287997679384652,172.87351337581183,2.149775840314377,78.86974587189364,1.0128645351699934,0.07157739852352217
15.416015286568463,0.9465564669694357,1.2459543947237055,0.6661754646468335,Si1,Si1,combo_002,10.269771146532435,1.1793661898747125,hybrid,0.4923624,0.5076376,0.9847248,0.26888976,0.84783961478391,414.9532059905397,2.1959738173176575,0.7714615161405081,0.0,0.11444009953729355,0.9999998709999999,0.8551783124173902,0.6674494509896207,0.5198482349863374,281.0599130100215,3.951439790958784,1266.3040885265996,11.672639033406714,225.57337562401918,2.937530182395484,99.15114545106681,1.13981445743334,0.07222070127426158
8.456456582155615,1.1410424251347222,1.6594190539337297,2.4318831834438015,Si1,PU,combo_001,20.565114553666888,1.8934675416153093,hybrid,0.5218855,0.4781145,0.956229,0.28482252,0.8980919192054606,322.532771605291,1.4023584460704381,0.3476095241474583,0.0,0.15452211587552792,0.9999998669999999,0.8508715966102297,0.36732907412705096,0.5174362004302113,281.1335503583187,3.818869914090061,805.0503693194171,8.588730134729838,165.32997082704202,2.1151646907719486,74.21493812243645,1.1289096740160371,0.2565414514975318
8.19733346822343,0.9996320312052934,1.5017265080177498,1.6596932063723762,Si1,Si1,combo_002,13.605058667579335,1.5011739195246157,hybrid,0.490897,0.509103,0.981794,0.23897223,0.7534790848618315,320.35832924281146,1.8939986469687304,0.33763725196607897,0.0,0.2045004733295148,0.9999998709999999,0.8507631371000379,0.36995051520386746,0.4904331467323807,285.5199174829938,3.9487712397175456,810.9109796589843,9.326248095363015,166.48215952354292,2.4206723350437085,73.85103698513839,1.118145240270632,0.04861504798065882
8.806788352033193,1.1970245173094312,1.2702495692722398,2.017977644185155,Si1,PU,combo_001,17.77190201147321,1.5205198775206157,hybrid,0.5061215,0.49387848,0.98775697,0.2648718,0.8351669144629063,319.0945852414609,0.9544248759236617,0.3318415595317746,0.0,0.07355970799637135,0.9999998669999999,0.8498693299304785,0.3440003739112196,0.46858599289916397,281.5632733831529,3.6808816669189555,803.7410611451849,7.040352382872542,162.3949125341553,1.6363679799321538,73.42304766394508,0.9701851344790526,0.5400727675794019
