input_csv,input_n,batch_size,batch_size_mode,batch_size_config,batch_size_recommended,batch_size_decision,bucket_ratio_mode,bucket_ratio_applied,bucket_ratio_config,bucket_ratio_recommended,bucket_ratio_decision,selected_model,gp_score,mlp_score,gp_composite_score,mlp_composite_score,holdout_accuracy,holdout_precision,holdout_recall,holdout_f1,holdout_tp,holdout_fn,holdout_tn,holdout_fp,holdout_tmax_rmse,holdout_tmax_r2,holdout_tmax_n,boundary_count,notp_high_tmax_count,uncertainty_sparse_count,random_check_count,fill_mixed_count,n_unique_combos_selected,uncertainty_metric_source,uncertainty_high_threshold,uncertainty_mean,uncertainty_p90,uncertainty_high_ratio,itr_num,itr_folder,is_current_run
Initial_Dataset.csv,60,20,shadow,20,20,hold,auto,"{'boundary': 0.7, 'notp_high_tmax': 0.2, 'uncertainty_sparse': 0.07, 'random_check': 0.03}","{'boundary': 0.7, 'notp_high_tmax': 0.2, 'uncertainty_sparse': 0.07, 'random_check': 0.03}","{'boundary': 0.7, 'notp_high_tmax': 0.2, 'uncertainty_sparse': 0.07, 'random_check': 0.03}",hold,gp (hybrid fallback),,,,,0.9390243902439024,0.9333333333333333,0.9545454545454546,0.9438202247191011,42,2,35,3,10.946352701267982,0.5744076583774924,38,14,4,1,1,0,2,clf_uncertainty_scaled,0.7,0.0,0.0,0.0,1,Itr_1,False
Itr_1_Dataset.csv,79,20,shadow,20,20,hold,auto,"{'boundary': 0.7, 'notp_high_tmax': 0.2, 'uncertainty_sparse': 0.07, 'random_check': 0.03}","{'boundary': 0.7, 'notp_high_tmax': 0.2, 'uncertainty_sparse': 0.07, 'random_check': 0.03}","{'boundary': 0.7, 'notp_high_tmax': 0.2, 'uncertainty_sparse': 0.07, 'random_check': 0.03}",hold,gp (hybrid fallback),,,,,0.9294117647058824,0.9130434782608695,0.9545454545454546,0.9333333333333333,42,2,37,4,2.493926337257016,0.9964005363451027,41,14,4,1,1,0,2,clf_uncertainty_scaled,0.7,0.0,0.0,0.0,2,Try_1_current,True
