discrete_combo_id,B_Barrier_Type,D_Barrier_Outer_Type,n_total,n_notp,n_tp,notp_ratio,tp_ratio,notp_tmax_min,notp_tmax_mean,notp_tmax_max
combo_001,Si1,PU,145,86,59,0.593103448275862,0.4068965517241379,284.0430047,359.1391224976744,430.888746
combo_002,Si1,Si1,117,57,60,0.48717948717948717,0.5128205128205128,290.2857717,368.60590741403513,434.7637791
