sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse
1,boundary,gp,15.490671390717019,1.0198806528122497,1.1024945074250103,2.066936094699513,Si1,PU,combo_001,0.500504087548302,0.499495912451698,0.998991824903396,0.203324917537899,0.8113851398353903,424.36339429318315,2.8081135988409405,0.0,0.6538250959241853,0.9375,0.9190018565231627,0.7541957732922364,0.6917372731355023
2,boundary,gp,15.833208497439358,0.8890606846540235,1.4243459453356264,1.3920559611124654,Si1,PU,combo_001,0.5087402947131885,0.4912597052868115,0.982519410573623,0.21258928612104191,0.8485803533177395,427.446152202892,2.1741601516657747,0.0,0.6186339350844775,0.9375,0.9102931790122375,0.7480608568828222,0.6565582100478397
3,boundary,gp,15.271705558777914,0.8704058098022369,1.5598367950213317,1.751272710119282,Si1,PU,combo_001,0.4767501094724551,0.5232498905275449,0.9535002189449102,0.2158734496903886,0.8617658353046148,422.1656363269582,1.9498859618520443,0.0,0.6616530119159412,0.9375,0.9004895145871963,0.7315006529602345,0.6524426045139508
4,boundary,gp,15.376773288319853,0.8772733297344925,1.5390621366756265,1.6776455913875363,Si1,PU,combo_001,0.47421542102296144,0.5257845789770386,0.9484308420459229,0.21704857311315356,0.8664838002890156,422.95353470925807,1.9545006449356053,0.0,0.6540905959822648,0.9375,0.8972167220484152,0.733299195775854,0.6532719443885786
5,boundary,gp,10.009939469356455,1.2725187937098041,1.346053584956099,1.915701197979293,Si2,Si2,combo_004,0.4966944140626577,0.5033055859373423,0.9933888281253154,0.14614357243038334,0.5818096086597521,341.359414949331,2.173564770086657,0.0,0.6851336123182045,0.90625,0.8812392046040965,0.4821882483064907,0.5684355936083636
6,boundary,gp,9.326499803655288,1.3619082775580018,1.139574199542443,1.4047047687154506,Si2,Si2,combo_004,0.49209534019901824,0.5079046598009818,0.9841906803980365,0.14966690547263192,0.5959553244200584,324.9839562848508,2.2347182925291627,0.0,0.6929650988743609,0.90625,0.8788866786063214,0.4329115426781504,0.5787014168769873
7,boundary,gp,12.535325178530648,1.4213374501750884,1.1557764344345673,0.6571061949830248,A2,Si1,combo_012,0.5155174916911278,0.4844825083088722,0.9689650166177444,0.17762178854083363,0.7081904793865641,376.7165255000199,2.2089196801887327,0.0,0.6611907561012573,0.8125,0.8706583281984529,0.5817437125885465,0.5974085009862053
8,boundary,gp,8.626625173837438,1.4295253386322289,1.983503939934761,1.9183750367992407,A2,Si1,combo_012,0.5204961968003516,0.47950380319964836,0.9590076063992967,0.18974415129736086,0.7568601611455495,325.3635707936071,1.632426827164023,0.0,0.6467604813605549,0.8125,0.8701942613528847,0.4084539303241986,0.5732497228535102
9,boundary,gp,8.140346245662965,1.4767583937401052,1.2253343454116483,1.8090601012179233,Si2,PU,combo_003,0.48949712521287125,0.5105028747871287,0.9789942504257425,0.14511601415235226,0.5776840981973914,302.1386156214825,3.1333942399135846,0.0,0.6315309540639085,0.9375,0.8692056403760738,0.3757875617711637,0.6286193201925929
10,boundary,gp,9.802033910963825,1.2372903239226876,1.615046948706171,1.7809711410889961,Si2,Si2,combo_004,0.49598715927981196,0.504012840720188,0.9919743185596239,0.13469659049520286,0.5358514914943413,338.583301253541,2.033868758056963,0.0,0.6445183357801796,0.90625,0.8683254060791004,0.466737470572966,0.5368005267145588
11,boundary,gp,8.07506324064669,1.454322957276243,1.2682760845516117,1.8729957356869051,Si2,PU,combo_003,0.5074974820974987,0.4925025179025013,0.9850050358050026,0.14333718140595014,0.5705423201951421,302.56574911912634,3.131535945229959,0.0,0.597234826299939,0.9375,0.86733803468649,0.3736586074288025,0.6208494719856963
12,boundary,gp,13.743794073540217,0.8224803246961632,1.8252713025597815,1.8712274390061805,Si1,PU,combo_001,0.46213784276179126,0.5378621572382087,0.9242756855235825,0.19939616178639324,0.7956117055656056,404.5616792648082,1.8072556056801536,0.0,0.6102812352059502,0.9375,0.8666278962101311,0.6685175862547825,0.6119268027928833
13,boundary,gp,12.372959335762669,0.9980844728923457,1.3709979020306142,2.096885173271307,Si1,PU,combo_001,0.5080252812671073,0.49197471873289267,0.9839494374657853,0.1589811196078452,0.6333506611956211,385.0918248414229,2.3092733524824207,0.0,0.5211532725086255,0.9375,0.8664308067163352,0.6083894154676436,0.5757528960327055
14,boundary,gp,10.451741158259424,0.9282351089161525,2.076293649864484,0.7553916220225372,A1,Si3,combo_010,0.4969749955181548,0.5030250044818452,0.9939499910363097,0.11625581629791697,0.46181422420600193,350.56652265002515,2.2065265800214457,0.0,0.6932266377770713,0.90625,0.8646056496140813,0.5124463769140115,0.52988268079653
15,boundary,gp,10.109045501501559,1.0784189502061439,1.7145731797404724,0.8059017349777429,A1,Si1,combo_008,0.4928148270354775,0.5071851729645225,0.985629654070955,0.13167751847147388,0.5237303169713938,344.09269971617226,2.0046094300589217,0.0,0.677374993661306,0.875,0.8629370034097438,0.48357240642949073,0.5308182547940765
16,boundary,gp,10.107281333673416,1.243057212471495,1.403129761931088,1.9993975712844279,Si2,Si2,combo_004,0.5135528297422702,0.48644717025772977,0.9728943405154595,0.14220923581160652,0.5660137679466463,344.4239626366975,2.1905918932171824,0.0,0.6546806813437378,0.90625,0.862792859670022,0.4890620140622481,0.5594918477025936
17,boundary,gp,10.58115393691699,1.28406869410813,2.2138573150207206,0.5238879624598326,A2,Si1,combo_012,0.48183180479976073,0.5181681952002393,0.9636636095995215,0.1772444508979833,0.7066755187009235,348.6654358037451,1.8900931557342737,0.0,0.6150736420627478,0.8125,0.8613968148798541,0.48318638454431834,0.5683761090909455
18,notp_high_tmax,gp,15.971007982327968,0.6355741500686571,2.6503602568949924,2.1640209022978403,Si2,PU,combo_003,0.4820401984079581,0.5179598015920419,0.9640803968159162,0.13512467932478803,0.537570211476489,430.3984764138346,2.794477703678061,0.0,0.6995035975286337,0.9375,0.8629813265118441,0.7773850861294891,0.6018306719433242
19,notp_high_tmax,gp,11.907486022665955,0.7588042578664095,2.2380064385770577,2.4881225895989725,Si1,PU,combo_001,0.3234496102480193,0.6765503897519807,0.6468992204960387,0.19772765937707754,0.7889128892616823,384.3874866437875,1.5897938493081583,0.5103359316798712,0.5070450080878843,0.9375,0.6874214581156006,0.5908577353551113,0.5793745997105741
20,notp_high_tmax,gp,9.917098218381536,1.170285533305081,1.262966767357229,2.3970482626618077,Si1,PU,combo_001,0.3932087742549015,0.6067912257450985,0.786417548509803,0.12829471623049815,0.5101488137753092,345.5762915622299,2.6983944778836144,0.04527483830065662,0.6369229399785046,0.9375,0.7451796882768884,0.5038395214668748,0.5763412398310859
21,uncertainty_sparse,gp,15.969122726600666,0.9099965359008675,1.543942256733762,2.401546387462887,Si1,PU,combo_001,0.382728048850538,0.617271951149462,0.765456097701076,0.22166494955873906,0.8850179406211341,430.20102903744936,2.6135740630807076,0.11514634099641335,0.7163921658602094,0.9375,0.7990703203724869,0.774956884137441,0.7137234672894411
22,uncertainty_sparse,gp,15.661640224898175,0.989396197900738,1.3254322701586216,2.3581970473109664,Si1,PU,combo_001,0.40431201852015874,0.5956879814798413,0.8086240370403175,0.2151405039727456,0.8588231552726144,425.93061030319785,2.7868816577502438,0.0,0.6956889430784714,0.9375,0.8181863655723861,0.7628756659741023,0.7131827510126232
23,random_check,gp,8.464429441433898,0.26655356762064786,2.515364023178747,1.3089174459154789,A1,PU,combo_007,0.9994592336071264,0.0005407663928735928,0.0010815327857471857,0.008932441071980438,0.030925079700405245,354.5321242129026,3.531564487596259,0.0,1.2122438221928833e-10,0.8125,0.10887602397803647,0.4717880900557326,0.35073018741290507
