sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,acq_misclass_repair,CellD_x_Resin,Barrier_x_Outer
1,boundary,gp,14.44570288721992,1.1277042519105316,1.1164014610608246,2.0703211652305433,Si1,Si1,combo_002,0.5013245410134752,0.49867545898652477,0.9973509179730495,0.1889263753164617,0.6214485460376222,397.4120573865167,3.5181566999591722,0.0,0.5015337542179988,0.999999957,0.8780866262799027,0.6431040835302533,0.5096990550188916,0.04612023773427142,29.907244434043367,1.2589706744774216
2,boundary,gp,13.23878225524629,0.8677271179292235,1.5987566672620337,2.072333550530317,Si1,Si1,combo_002,0.49646893154114835,0.5035310684588516,0.9929378630822967,0.23964312991991826,0.7910388916039344,393.38572155760914,2.4557893861512117,0.0,0.28069698575753255,0.999999957,0.8727427224761419,0.6016961307693169,0.511643707238908,0.06013141367223632,27.435172635712302,1.387284515153415
3,boundary,gp,15.796146904558029,0.9708521014965721,1.6061021774399888,1.6847624142199755,Si1,Si1,combo_002,0.49614223364830234,0.5038577663516977,0.9922844672966047,0.18673346222722909,0.6141157249313107,416.5834141077422,4.333777206720694,0.0,0.485267987302325,0.999999957,0.8718982796797228,0.7057772629665675,0.5233383529454969,0.04466204421070327,26.61275459429658,1.5592876741858335
4,boundary,gp,14.541911724623422,1.0961920858776144,1.1787723698997343,2.260599310767619,Si1,Si1,combo_002,0.5031445031308825,0.49685549686911745,0.9937109937382349,0.19297909964694032,0.6350003382424813,401.1742943335936,3.5856015585108953,0.0,0.43864979955900746,0.999999957,0.8699359359718954,0.6488291153751318,0.5065514253257692,0.027379343738035918,32.873435621927264,1.2921609429352887
5,boundary,gp,13.912826068258386,0.8339346133519772,1.7478251348350966,2.172114776631871,Si1,Si1,combo_002,0.5062463669449375,0.4937536330550625,0.987507266110125,0.22454252250235268,0.7405443903246347,403.19406696834375,2.6905089735189605,0.0,0.2956836887336058,0.999999957,0.8638481467152543,0.634899054858876,0.5015844897637666,0.03099784128244366,30.220255087573136,1.4575718780255735
6,boundary,gp,9.14507984002116,1.3976123749215192,1.1644921764982943,2.4748425453025984,Si1,PU,combo_001,0.5019144749661439,0.49808552503385606,0.9961710500677121,0.08379088551793312,0.26988890493628165,322.89117540909166,4.679697051697575,0.0,0.6397138365615649,0.999999966,0.8422686203573305,0.43527742157569527,0.43393381220961963,0.0,22.632632668273445,1.62750867637331
7,boundary,gp,8.802263675543504,1.415414759829853,1.2637557403894475,2.484720592185625,Si1,PU,combo_001,0.49677931591658897,0.503220684083411,0.9935586318331779,0.07948261778415017,0.2554826082503606,316.1452231358655,4.826604829085021,0.0,0.6443330688583179,0.999999966,0.8391422391227304,0.4159478729055116,0.43294290687375264,0.0,21.87116581247047,1.7887385277669279
8,boundary,gp,9.406657375239904,1.3499146133739162,1.20685158543957,2.4281984406222046,Si1,PU,combo_001,0.4984865536235916,0.5015134463764084,0.9969731072471832,0.08791314013915677,0.28367319754711046,329.0863577587463,4.338762440134002,0.0,0.5950322998278603,0.999999966,0.8391165923371928,0.44763922233895903,0.4242620824825399,0.0,22.841230770024897,1.629146591358355
9,boundary,gp,8.970784947614852,1.293332196722028,1.5662660319317534,2.3130944876315986,Si1,PU,combo_001,0.4979702614455599,0.5020297385544401,0.9959405228911198,0.08396239063814445,0.2704623961391483,323.163315466867,3.975233009622117,0.0,0.6067398791816517,0.999999966,0.8380133008017491,0.4282158514541824,0.41308390403317696,0.0,20.750273212056435,2.0257022877293887
10,boundary,gp,10.88312965629578,1.0429446545785697,1.6473826503766453,1.6654429337314625,Si1,PU,combo_001,0.4990812587207909,0.5009187412792091,0.9981625174415818,0.12781986975277634,0.41711620111685926,360.52819174821525,2.5679367446953827,0.0,0.4184464422443412,0.999999966,0.8373260450964236,0.5151315336687957,0.4039969517728601,0.0,18.12523138296113,1.7181289292557989
11,boundary,gp,11.77120916458977,0.9037162757977713,2.0133275762847305,0.8502390908944057,Si1,PU,combo_001,0.5038912422150412,0.4961087577849588,0.9922175155699176,0.16263366941170876,0.533529097817318,371.59700536486804,2.241496441402182,0.0,0.30439115990054355,0.999999966,0.8367086549890179,0.5356422602270307,0.4201705215733236,0.0,10.008342178828704,1.8194768992009898
12,boundary,gp,11.344295137019024,0.7927771331954251,2.884328355112908,0.9656457308588504,Si1,PU,combo_001,0.5052537386223523,0.49474626137764766,0.9894925227552953,0.18804481745052276,0.6185007292009531,367.87236622006657,2.983142441179161,0.0,0.2070991114833529,0.999999966,0.8354282927986711,0.5192999609766306,0.45227132712120166,0.0,10.954570168665239,2.286629564560687
13,notp_high_tmax,gp,15.845994030694051,0.654514106069924,2.964878313250688,2.3010192965589704,Si1,Si1,combo_002,0.4693448125094193,0.5306551874905807,0.9386896250188386,0.15603744008048626,0.5114721499612653,430.5819527255669,4.575077489848692,0.0,0.3818220494684914,0.999999957,0.8114234552051314,0.7400692315340183,0.47741250282536585,0.06141885941597837,36.461938037785266,1.9405546788033783
14,notp_high_tmax,gp,13.873050121511946,0.8283110410845638,2.576551260529898,2.486761631456655,Si1,PU,combo_001,0.3407020681931954,0.6592979318068046,0.6814041363863907,0.08143884238183528,0.26202397329078314,411.5851353056931,2.487720974338984,0.3953195453786976,0.23219900864207926,0.999999966,0.601844426410385,0.6530375624023141,0.3199437688599233,0.0,34.498968753450995,2.1341858570172647
15,notp_high_tmax,gp,11.824052700351274,0.7733106616551002,2.8255805690314744,2.0341091415782397,Si1,PU,combo_001,0.4597050574359969,0.5402949425640031,0.9194101148719938,0.16148723412350377,0.5296955647331083,382.22497542695953,1.8621458258814907,0.0,0.2519247236679107,0.999999966,0.7861237509914611,0.560610215535591,0.4022866014393018,0.0,24.051413688287397,2.185051579397524
16,notp_high_tmax,gp,9.990260469099846,1.2382006957664078,1.4497232723064482,2.2477476884190533,Si1,PU,combo_001,0.44048698120442964,0.5595130187955704,0.8809739624088593,0.09093792218337896,0.2937876821223411,341.27634754526014,3.372279679727381,0.0,0.5261160449620341,0.999999966,0.7628274513492818,0.4719321491725662,0.3953702477737808,0.0,22.455584876123424,1.7950483644385975
17,misclass_repair,gp,11.399447637731457,1.156979650600737,1.1627210247398534,1.2717035453493248,Si1,Si1,combo_002,0.15356994297565052,0.8464300570243495,0.30713988595130104,0.029258726528859896,0.08754033473018039,357.0949736112455,1.068468467347436,0.3571329531710036,0.030340529956099562,0.999999957,0.3272476944374539,0.4559661566018365,0.19615062576461156,0.7126850670728617,14.49671797592708,1.3452445649496465
18,misclass_repair,gp,11.24957928556465,1.020455126862767,1.2038481861106014,1.2614676828959905,Si1,Si1,combo_002,0.4469666076010128,0.5530333923989872,0.8939332152020256,0.07505826934106587,0.24068815250816877,363.1343517866176,0.908140474333066,0.0,0.009789722914524568,0.999999957,0.6967416701105325,0.47144142086172913,0.24300453183591747,0.711645286722672,14.190980714915971,1.2284730534810058
19,uncertainty_sparse,gp,8.077111528068613,0.26062276021422465,1.1530697506907395,1.0226449804932434,Si1,PU,combo_001,0.8456615298309771,0.1543384701690229,0.3086769403380458,0.0429298816838328,0.1332549303337506,370.42500400860575,15.899145657369996,0.0,0.5293566947714377,0.999999966,0.39864399329955813,0.6437403221363347,0.6260427247325283,0.0,8.260017561063478,0.3005162211445484
20,random_check,gp,14.240386750428375,1.1668946617340978,2.0771946688009644,2.134440463203938,Si1,Si1,combo_002,0.09129374334202112,0.9087062566579789,0.18258748668404223,0.04343468545987137,0.1349429296446475,383.1744675696906,1.4726680057202792,0.0,0.13706646453126917,0.999999957,0.27385696276893906,0.549501168904698,0.23799070589771448,0.03569539921875375,30.39525769178756,2.4238673704063727
