TP_NoTP,actual_label,oof_predicted_label,oof_is_error,oof_p_tp,oof_p_notp,is_boundary_band,ptp_distance_from_boundary,local_nn_dist,coverage_cell_key,A_Cell_D,C_Barrier_Thx,F_ThermalResin_Thx,G_CoolantLPM,B_Barrier_Type,discrete_combo_id,Eval#,MaxT_TB_Center,MaxT_TB_Top,MaxT_TB_Btm,MaxT_Adj,MaxT_Adj_Y,MaxT_Adj_Z,Max_Power,Time_MaxT,Time_Max_Power,Unnamed: 16,CellD_x_Resin,oof_tmax_pred,oof_MaxT_TB_Top_pred,oof_MaxT_TB_Btm_pred,oof_MaxT_Adj_Y_pred,oof_MaxT_Adj_Z_pred,oof_Max_Power_pred,oof_Time_MaxT_pred
0,0,0,False,0.2315855325607572,0.7684144674392428,False,0.2684144674392428,0.23640782892788156,2_2_1_0,13.62064854,2.233007376,1.893774292,3.453895132,ETI,combo_001,1,123.7814469,114.8687825,121.4281739,166.9135213,-0.173679459,0.112040882,847.8564214,312.7,140.1,Initial,25.794434045419333,123.21336089564966,114.89660348127332,120.99192156486095,-0.1834982744081233,0.1112733474216179,845.3879976428716,314.6087590547866
1,1,1,False,0.9992839832441405,0.0007160167558595276,False,0.4992839832441405,0.26671276818730405,3_0_2_1,15.4212917,1.059793309,2.327644861,12.72983229,ETI,combo_001,2,115.9605143,99.130613,113.9749824,544.9556682,-0.214512458,0.092946689,2056.781355,117.000001,81.5,,35.89529037548695,168.13458155334627,136.96585038553997,149.62515126604515,-0.2535506910284938,0.11689856564742512,1874.451353573048,249.54074596363623
1,1,1,False,0.9845864243469578,0.015413575653042244,False,0.48458642434695776,0.17731562284217728,3_0_0_1,14.69924287,1.403003879,1.409897549,12.63060293,ETI,combo_001,3,125.5401894,112.6551433,121.0941455,718.0871019,-0.177063498,0.105172378,1497.836541,185.300001,95.1,,20.72442649456873,140.78931101227892,131.1502630690384,133.55891814618042,-0.3762598475263002,0.11576990686050542,1494.3187166758726,239.13997411496103
1,1,1,False,0.9637060992489523,0.03629390075104766,False,0.46370609924895234,0.16508913188701602,2_0_2_0,13.11039268,1.394320747,2.213860506,0.822784095,ETI,combo_001,4,128.9743768,116.486459,127.1904038,592.1842414,-0.490351437,0.107866163,1498.568107,202.500001,90.4,,29.024580572403497,144.25601810918224,130.69572443866997,137.94878926874003,-0.4060765151787866,0.11188101982814704,1485.4146435066832,248.832484415568
0,0,0,False,0.0011621513540376327,0.9988378486459624,False,0.49883784864596237,0.2535921713239621,0_1_3_0,11.12368179,1.794243017,2.632029304,5.731029041,ETI,combo_001,5,130.0436429,120.3971253,129.3444118,182.1881694,-0.501700525,0.107203005,1084.736004,270.2,111.4,,29.27785643965117,131.41424022560622,121.96375126620522,130.66259760680606,-0.4039296268320454,0.10715242127558439,1101.229303452327,274.1148592751785
0,0,0,False,0.2664406711896845,0.7335593288103155,False,0.2335593288103155,0.2356921467806825,1_3_1_3,12.12531974,2.726928024,1.762602773,25.79994151,ETI,combo_001,6,116.0698585,107.8407264,111.426216,145.5462318,-0.488265863,0.115023343,603.9073195,372.1,125.7,,21.37212219723564,116.24572058270394,108.33652512101048,112.16883664434138,-0.4841653144512806,0.11325286010203944,602.7450738505519,367.2573986894521
0,0,0,False,0.015058626272093534,0.9849413737279065,False,0.48494137372790647,0.2088362639444847,1_2_2_1,11.74369257,2.056341711,2.370376654,9.976600272,ETI,combo_001,7,125.4561819,115.1769443,123.6119816,171.1489608,-0.495937611,0.108404274,917.3473561,293.7,125.3,,27.836974699681264,126.29110317858886,116.38008374213256,125.30079693937296,-0.5008221269574168,0.10882363185013581,923.8630301403755,294.57085389009023
1,1,1,False,0.9993161125365759,0.000683887463424071,False,0.49931611253657593,0.14558246541680245,2_0_2_0,14.40380371,1.11969452,2.23841178,3.197426084,ETI,combo_001,8,116.8034285,99.1699396,114.1953321,541.7288928,-0.210051338,0.096010988,1934.580784,120.300001,81.0,,32.2416439012717,157.439867512889,134.4775585790622,145.62047890622532,-0.4838312008301518,0.11220852966124002,1787.1440661856188,246.99387106283388
0,0,0,False,0.00982137881737799,0.990178621182622,False,0.490178621182622,0.22168165378513696,1_0_1_2,11.72224902,1.437487493,1.970342224,19.34435109,ETI,combo_001,9,138.0473719,128.5805146,133.5062113,201.9928467,-0.509820703,0.111201797,1418.838351,239.5,90.1,,23.09684220434862,140.9504044087317,129.75982372586273,135.2874221083985,-0.4703790338653756,0.1109764335994664,1404.2854279732842,249.79446574864625
1,1,1,False,0.9994995493191254,0.0005004506808745646,False,0.49949954931912544,0.20453416615406061,3_0_1_0,14.92665386,1.303068539,1.676088367,1.535872215,ETI,combo_001,10,118.7418755,102.782789,114.8147597,827.7120641,-0.189193703,0.100010609,1629.621841,149.100001,90.6,,25.018390892981646,145.7372037741532,133.59580838040017,139.11446290572061,-0.4644785919177198,0.11600039845952118,1604.3794956577688,239.54190513782248
0,0,0,False,0.0011793132363209224,0.9988206867636791,False,0.4988206867636791,0.1205139593422955,1_1_1_0,12.80941246,1.568575083,1.876953057,3.869547623,ETI,combo_001,11,134.5338733,127.2450259,132.0332797,196.6844954,-0.499013775,0.110469111,1306.870367,249.6,103.6,,24.04266587517089,135.16238117398137,126.87938789794715,132.2238878650067,-0.46684438176722937,0.11050388514265574,1306.7176195592785,250.86565755930405
0,0,0,False,0.0007698307678083438,0.9992301692321917,False,0.49923016923219166,0.14732445446995154,0_1_2_3,11.00913509,1.580750537,2.374964595,26.98310887,ETI,combo_001,12,134.2584278,125.9839397,132.2505457,193.6550559,-0.503866221,0.108311476,1167.100043,263.5,104.9,,26.146306060322136,137.09479649792974,126.92260806243344,133.50692232213106,-0.40616482166972456,0.10911264571505079,1231.3752280808917,263.42637690397186
0,0,0,False,0.3169537058734022,0.6830462941265978,False,0.18304629412659779,0.3338933483146959,2_3_2_2,14.16822658,2.916410365,2.176198223,18.9450193,ETI,combo_001,13,116.9335441,109.5021505,115.0962216,145.3189588,-0.479486579,0.133631258,607.1829829,393.6,167.4,,30.83286950645737,115.20256364895629,107.83946739400251,112.48117010945708,-0.4073047765087762,0.12331934106470155,593.1340518986171,402.3382742297716
0,0,0,False,0.25345203695974305,0.746547963040257,False,0.24654796304025695,0.29228483866605276,2_3_2_0,14.00026777,2.696809283,2.110029912,0.005174258,ETI,combo_001,14,118.4186585,110.2433255,116.4533301,152.9297727,-0.48619194,0.114480678,662.1536772,375.0,137.8,,29.540983770709538,119.29596743182219,111.5738660635242,116.66732820885356,-0.4138151261042478,0.12042368481594398,655.6731211200349,372.6809141091349
0,0,0,False,0.04319471810367759,0.9568052818963224,False,0.4568052818963224,0.26635021146928817,2_2_3_0,13.54296211,2.155818269,2.560542096,0.936482072,ETI,combo_001,15,125.9990969,116.6200616,125.1861887,171.0002819,-0.487549984,0.110243244,895.3382208,310.2,137.6,,34.67732458718798,125.65198514603193,116.42127347450479,125.82802344961246,-0.1853103128215885,0.10876649374130719,888.8628418467459,308.45305320834376
1,1,1,False,0.9925972200222759,0.007402779977724094,False,0.4925972200222759,0.20723374555437934,1_0_1_0,11.61025733,1.231815722,1.849205067,0.036113103,ETI,combo_001,16,123.8487523,106.9504149,117.8031462,635.5276768,-0.458856224,0.096901494,1686.006954,142.600001,79.8,,21.46974668380989,148.50446527326636,133.47358821772235,139.37113750715486,-0.4218223335465923,0.10998985205631137,1628.821560957213,242.51202234164742
1,1,1,False,0.9995709256716054,0.00042907432839456305,False,0.49957092567160544,0.17358502209383156,2_0_1_1,13.1832379,1.187750686,1.816752251,13.65523939,ETI,combo_001,17,117.479339,100.5579025,111.0822544,819.6651743,-0.215695935,0.093569696,1785.873045,127.900001,81.8,,23.950677130293514,148.69508641389575,132.3708637390974,139.78944727292776,-0.48525387559483013,0.11469959301365111,1719.094639200458,233.88374412112896
0,0,0,False,0.32602702315892884,0.6739729768410712,False,0.17397297684107116,0.23413388553635348,0_3_1_2,10.87733732,2.869754123,2.072497918,21.07095349,ETI,combo_001,18,114.4900061,105.8130493,111.09182,140.2132029,-0.488577059,0.111981391,587.3623452,377.3,150.3,,22.5432589490837,114.62597760156848,105.82522720752957,110.63650124054773,-0.40730293371929827,0.11339718446838866,570.3820609872291,383.4162163257417
