bin_label,bin_mid,n,error_rate,is_boundary_bin
0.0-0.2,0.1,36,0.027777777777777776,False
0.2-0.4,0.30000000000000004,23,0.08695652173913043,False
0.4-0.6,0.5,18,0.4444444444444444,True
0.6-0.8,0.7000000000000001,14,0.07142857142857142,False
0.8-1.0,0.9,67,0.0,False
