sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,acq_misclass_repair,CellD_x_Resin,Barrier_x_Outer
1,boundary,hybrid,12.15894585302291,1.0679397423608097,1.9727050917909819,2.194000241519549,Si1,PU,combo_001,0.4869147,0.5130853,0.9738294,0.24987373,0.955761726286468,388.67979347662026,0.9011686939252644,0.0,0.07064682049913769,0.9999997929999997,0.8593001961407033,0.5527814518743526,0.5039228418471167,0.19988466899438112,26.676730138155385,2.1067301674811185
2,boundary,hybrid,9.437119428321711,1.2536541335643423,2.5911551152781223,0.6195487247025817,Si1,PU,combo_001,0.4985171,0.5014829,0.9970342,0.21040918,0.8048106634760716,331.3887779853647,0.9752833623636067,0.0,0.13189578125100332,0.9999997929999997,0.8582736587354229,0.3707236534076208,0.4647125118708473,0.27487905759741904,5.846755306682673,3.2484123209748077
3,boundary,hybrid,12.008637534253007,1.1207171068289725,1.8276777414134457,1.9649010770731579,Si1,PU,combo_001,0.51954436,0.48045564,0.9609113,0.21348071,0.816559207126767,384.3009688042571,0.9158554250390654,0.0,0.2183169087024494,0.9999997929999997,0.8495614971503047,0.5533196771385657,0.4782313622649271,0.23692706372465047,23.595784825234883,2.048309710572588
4,boundary,hybrid,9.23317338262561,1.216140868975415,2.8863627561062914,0.7312243269959905,Si1,PU,combo_001,0.52339774,0.47660226,0.9532045,0.23232514,0.8886387370277102,330.87334659786274,0.9929537008217165,0.0,0.1055489611487741,0.9999997929999997,0.8414100087904921,0.3666866675090932,0.4911577496458915,0.3062387685381794,6.751520992747705,3.510223710389379
5,boundary,hybrid,8.934216198023783,1.4476884772002108,1.3563300033736914,0.6825986825569907,Si1,Si1,combo_002,0.50156677,0.49843323,0.99686646,0.179671,0.6872377941439158,317.3685489147322,0.8730879031014366,0.0,0.0917731353553524,0.9999998239999999,0.83542231676105,0.3186019875005086,0.4114279962181029,0.3917059275888961,6.098484206450361,1.963543317165016
6,boundary,hybrid,14.805102938244534,0.7634188508336488,2.9094855140480735,1.7907314898379163,Si1,Si1,combo_002,0.49784836,0.5021516,0.9956967,0.15189332,0.5809887296010499,417.0568322433501,1.196856282095477,0.0,0.22015650692669628,0.9999998239999999,0.8351578335179243,0.6666252112468505,0.41287339860591366,0.08168910049698619,26.511964041806348,2.2211560876517282
7,boundary,hybrid,9.377410964886732,1.2254678310654072,2.4147279935248376,0.62298407651659,Si1,Si1,combo_002,0.5043658,0.4956342,0.9912684,0.18364663,0.702444494120171,327.34280173540253,1.2190063529729442,0.0,0.0896182984917303,0.9999998239999999,0.8340976936933934,0.35728380879432686,0.4371276978038292,0.26001804326199446,5.841977710076506,2.9591714768378052
8,boundary,hybrid,10.768370524772456,0.8823778929525357,2.8578690916167124,1.5701518830405288,Si1,Si1,combo_002,0.4834849,0.51651514,0.9669698,0.19163209,0.732988701330723,363.09147474013685,0.9699982711879743,0.0,0.15785944540898095,0.9999998239999999,0.8329224279748516,0.4780641170359451,0.4431531069775796,0.25588443959444923,16.9079772567496,2.5217205073949316
9,boundary,hybrid,15.903110928639165,1.097598428725537,1.464992583605793,1.0719340886721984,Si1,PU,combo_001,0.49522543,0.5047746,0.99045086,0.16356896,0.6256478094087523,431.5439409154039,0.9689703995913382,0.0,0.16999023144836875,0.9999997929999997,0.83233917498014,0.7056181902063816,0.4073418977816945,0.2899803442714248,17.047086720343703,1.6079735578602832
10,boundary,hybrid,10.922355938433387,1.2344046061205192,1.8539322591385652,0.8426392254412093,Si1,PU,combo_001,0.50983465,0.49016535,0.9803307,0.16288097,0.6230162751587385,356.49732614804776,0.9736301501319278,0.0,0.19669237886553115,0.9999997929999997,0.8293274690045371,0.46020397808997615,0.41070503345311876,0.27800456325043177,9.203605547954702,2.2885025201160647
11,boundary,hybrid,11.264298695812016,1.1080891854387964,2.010253225140865,1.9496218993403285,Si1,PU,combo_001,0.48958057,0.5104194,0.97916114,0.18576385,0.7105428028136727,373.79341643063873,0.8829286006441768,0.0,0.06226354502850955,0.9999997929999997,0.8246208876108042,0.502404996222478,0.41574719678109634,0.23746877079949827,21.961123418065807,2.2275398587720545
12,boundary,hybrid,15.571455825630203,1.0844755791899574,1.420813620031741,0.5710174087610764,Si1,PU,combo_001,0.52811843,0.47188157,0.94376314,0.21634121,0.8275005645515865,425.3677781566151,1.035772132070191,0.0,0.0848138899202722,0.9999997929999997,0.8239779427766486,0.6778193890551298,0.46921148527988277,0.10047004979428259,8.891572356188925,1.5408376735049023
13,notp_high_tmax,hybrid,15.986284960848671,0.9618356567899142,2.5953769508538365,1.9069884283201992,Si1,PU,combo_001,0.39449015,0.6055099,0.7889803,0.20586628,0.7874341589218701,432.9278811303559,1.0665924230912371,0.03673251469930027,0.18970004177921457,0.9999997929999997,0.7392451441983353,0.713834707838348,0.4727655255481637,0.1421351963509811,30.485660432167645,2.4963260941419048
14,notp_high_tmax,hybrid,13.785299703764846,1.1082061875392344,1.5608608070997367,2.087501164110619,Si1,Si1,combo_002,0.46691102,0.533089,0.93382204,0.07368154,0.2818303360897282,406.5043157497202,0.9141915534061371,0.0,0.2162794830786552,0.9999998239999999,0.7529742894539881,0.6265095027893524,0.2906710781756502,0.19844290827428518,28.776829179222887,1.7297556043154116
15,notp_high_tmax,hybrid,11.827049587678896,0.9383579560993909,2.434778762985763,2.3302016785554267,Si1,PU,combo_001,0.40345925,0.59654075,0.8069185,0.20313565,0.7769895840944758,389.1050854590753,0.8011596351181249,0.0,0.02307164067391261,0.9999997929999997,0.7271065915616174,0.5477203520792804,0.42823153535325403,0.6840651140105364,27.559410801567633,2.284694023589524
