discrete_combination_id,group_min_distance
1,0.8557975365456274
2,0.7100859285137557
3,0.7324915671697316
4,0.7202609432613669
5,0.7589305126683299
6,0.7829175033611707
7,0.7314055099527684
8,0.8493240050242745
