A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,CellD_x_Resin,Barrier_x_Outer,selected_model_kind,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,tmax_scaled,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,MaxT_Adj_Y_pred_given_notp,MaxT_Adj_Y_std_given_notp,MaxT_Adj_Z_pred_given_notp,MaxT_Adj_Z_std_given_notp,Max_Power_pred_given_notp,Max_Power_std_given_notp
10.420707006045175,1.5196865320902941,1.1954533478051441,1.7178958846664107,Si1,PU,combo_001,17.90168968099944,1.8167143524017317,gp,0.5043269612589469,0.49567303874105306,0.9913460774821061,0.25255133154954057,0.7830845646753247,346.16172379271467,1.3676478547837985,0.4282002259172613,0.0,0.28318368153753093,0.9999999559999999,0.870919514589187,0.4379827905741899,0.5012920836412318,0.0012308393745375987,0.0010317438576461654,0.05531734193706668,8.570453890932858e-05,897.4714470701377,11.83646182400971
8.05542421767856,1.4673197368938586,1.5874442272540779,1.2706414056183275,Si1,PU,combo_001,10.235555550803001,2.329288245868128,gp,0.4910856366526417,0.5089143633473583,0.9821712733052834,0.21564632219406332,0.6652709304554072,308.6026255671415,2.316497472821698,0.25026409279296025,0.0,0.45977727315908373,0.9999999559999999,0.8703041439027379,0.3432921553445377,0.5292648961907052,0.0005445985299524076,0.0011224147453331103,0.055327786945677526,9.941249235192634e-05,771.7416347312309,14.808786390602396
13.591995248114383,1.2420467145998626,1.510642952121212,1.1420462232943371,Si1,PU,combo_001,15.522686840143608,1.8762891156155888,gp,0.5038658828896887,0.4961341171103113,0.9922682342206226,0.245007694272198,0.7590026490112478,397.2422403854264,1.1517423049968778,0.6701940444565538,0.0,0.2857664097230808,0.9999999559999999,0.8681852083426504,0.6048594872713446,0.4835304505404702,-0.00010185199305597049,0.0009352285229464047,0.055261225253940956,7.253821363164715e-05,1207.1836362053,8.874764901539612
12.25625116689723,1.2156517686939203,1.7359234665799104,1.5222055725212278,Si1,PU,combo_001,18.656533824470763,2.1102784324651496,gp,0.5019022796739963,0.49809772032600375,0.9961954406520075,0.22872472357438148,0.7070217394461489,381.9295620488641,1.0982522079615935,0.5976502694537512,0.0,0.30938782468779374,0.9999999559999999,0.8657364901425606,0.5557529292708479,0.4664721449548703,0.00017564751185646338,0.0010938900604919397,0.05519341274056258,6.99398240573709e-05,1113.683004025704,8.353213681688556
9.093542353248491,1.621408865896217,1.1170461027781937,1.8322657271129748,Si1,PU,combo_001,16.66178599190748,1.81118845465938,gp,0.49417339921355996,0.50582660078644,0.9883467984271199,0.22582004088571006,0.6977489813630441,320.5010425309562,1.7429360190554082,0.3066328131527119,0.0,0.3521516019271192,0.9999999559999999,0.8651280159043007,0.36460982269533593,0.4986658191011732,0.000508259850445518,0.0011080794339413836,0.05534569627788322,9.234960305159501e-05,788.5894920127962,15.146164268065633
9.3661074101967,1.5096856642707364,1.3047387464991116,2.2555866883878437,Si1,PU,combo_001,21.126067196450418,1.9697453812082792,gp,0.49700489190827923,0.5029951080917208,0.9940097838165585,0.25736398048343373,0.7984482150585325,332.3092330704735,1.4623428349575387,0.3625740860548942,0.0,0.1952459775269913,0.9999999559999999,0.8635969101543235,0.38446880836600533,0.497742007011616,0.0008370666859937206,0.001038648905198194,0.05534850544678066,8.490753988816147e-05,840.8768166882035,12.246032227284802
8.444111575305453,1.636686375211285,1.1323310855914552,1.930296285244786,Si1,PU,combo_001,16.299637206004615,1.8532708600157382,gp,0.5054548139773534,0.49454518602264663,0.9890903720452933,0.21087718761940039,0.6500461930515264,310.0094270719077,1.941419190289727,0.25692881137401247,0.0,0.383619281136643,0.9999999559999999,0.8624271530596004,0.3355169298949246,0.49562598690661114,0.0006224018535165409,0.0010315571844757493,0.05533761876911231,9.546846573622125e-05,749.8789568752028,15.758416040949749
12.511541885659785,1.152059490064758,1.9068644083205748,1.5613079503787135,Si1,PU,combo_001,19.534369817576902,2.196821237872438,gp,0.5022929330809438,0.4977070669190562,0.9954141338381124,0.22430562605167895,0.6929144421384312,387.6254310452388,1.1285767659307164,0.6246344344598066,0.0,0.29652124190015994,0.9999999559999999,0.8615150286867119,0.5737452591525266,0.46096985777573596,0.00037563834658481686,0.0010364101319047727,0.05519546392770306,7.589158680169375e-05,1137.9476930615879,8.372803067649274
13.126750859784252,1.122630583932895,1.927389533262704,1.0997193213919156,Si1,PU,combo_001,14.435741547602683,2.1637464371928594,gp,0.5056635105733651,0.4943364894266349,0.9886729788532698,0.23412338445700848,0.7242561439243257,394.4325779520615,1.2451944327556543,0.6568832757641052,0.0,0.28164976759610455,0.9999999559999999,0.8603091837648478,0.5963323839374147,0.474959023813187,-6.896500637626978e-05,0.0008937468059278212,0.05520210543728571,7.798261628750042e-05,1193.1535235322942,8.342261498223975
14.597177977683621,1.171814396862313,1.6024172097935294,0.6759069467318684,Si1,PU,combo_001,9.866333997797806,1.877735556215995,gp,0.4997770429249106,0.5002229570750893,0.9995540858498212,0.21665289828022313,0.6684842716494732,409.60286902054094,1.4384837598644553,0.7287524914434483,0.0,0.279367583791487,0.9999999559999999,0.8581266831514791,0.6488989472918028,0.4637986986038793,0.0007502371736512684,0.001060582250497601,0.05521552337172837,8.391809021055434e-05,1302.0385023470108,10.703151882880034
9.403910015659543,1.5176994547955958,1.2781439293731465,2.294325142475655,Si1,PU,combo_001,21.57562718650632,1.9398383447599248,gp,0.5064409418064368,0.49355905819356316,0.9871181163871263,0.25449856068400734,0.7893007977828875,332.7994244227067,1.5021983207371752,0.3648963663498976,0.0,0.1929494608236616,0.9999999559999999,0.8578314495627901,0.3863774243553965,0.495990283545917,0.0008776070201239677,0.0010378481742008253,0.05534387009383389,8.583262283049706e-05,840.3773373449102,12.555269699532285
10.343990268069966,1.5613962748572259,1.1305140593833485,1.5823965356113014,Si1,PU,combo_001,16.36829436459093,1.765180440994881,gp,0.4962665502495911,0.5037334497504089,0.9925331004991822,0.23597514103276204,0.7301675953963677,342.38595180932236,1.5535915168314391,0.41031251566796534,0.0,0.23297109227607782,0.9999999559999999,0.8572861427616685,0.42283197603749223,0.48361070147822094,0.0009274232337148232,0.0010950457196308731,0.05531884609453189,8.871292340031582e-05,877.2474253622536,13.403393759676598
13.410810511085359,1.3102878337615742,1.3668948510775922,0.797953055036037,Si1,PU,combo_001,10.701197217829959,1.791025693398308,gp,0.510816067373522,0.48918393262647797,0.9783678652529559,0.24061468619395426,0.7449786382903688,390.34890349614784,1.2756725636900874,0.637536878327731,0.0,0.27483089894041524,0.9999999559999999,0.8564166095739669,0.5825000669714812,0.48256123491078934,0.00013018815842040813,0.0010797618912811225,0.05525846858131431,8.397639243610883e-05,1164.2963257839167,8.992817941178986
12.27764436791572,1.2820079222538847,1.5400206887645962,1.4765792259961634,Si1,PU,combo_001,18.12891461783315,1.9743187234310964,gp,0.5149732884174689,0.4850267115825311,0.9700534231650622,0.2399254834432693,0.7427784632412191,379.8888969337599,1.0005064893479254,0.5879826236172474,0.0,0.2947770472650458,0.9999999559999999,0.8536826241856881,0.5462671709064935,0.4723947317918886,0.0002778498549390317,0.0010977627781676121,0.05518920225030916,6.520257656765632e-05,1104.2878107036631,6.746742660194929
8.964757387984651,1.5951537509783382,1.1705729445052904,1.4895175727237748,Si1,PU,combo_001,13.353163664608426,1.8672438232213722,gp,0.5169552657496155,0.4830447342503845,0.966089468500769,0.23576829447323538,0.7295072691878307,317.8010521965654,1.7562057204267,0.29384161575257367,0.0,0.32704364456985235,0.9999999559999999,0.8534473832087883,0.3533158803907866,0.506612446875718,0.0004001790348899352,0.0010903713071779696,0.055353787902192655,9.277752537397368e-05,788.1014257952062,14.478199354176628
11.295567683224917,1.330656077611415,1.534009043603,1.6186464528293034,Si1,PU,combo_001,18.283530563145323,2.041238456981206,gp,0.4956783783660548,0.5043216216339452,0.9913567567321095,0.23751364427203298,0.735079033194194,365.36772805410504,1.000782602093666,0.5191886226704556,0.0,0.20059783472288542,0.9999999559999999,0.8531953435519022,0.48869700069940314,0.45558548037868546,0.000808823643620861,0.001037195674970091,0.05525398313566368,7.812969555776916e-05,1019.9532296945615,6.6472408702327215
15.691824799614956,1.1753025155857724,1.4812460498923794,0.6371357365492606,Si1,PU,combo_001,9.99782235150463,1.740912208640002,gp,0.5028639499514291,0.49713605004857087,0.9942721000971417,0.18157390887487926,0.5564999286352862,423.04083472560137,1.8498714786366144,0.792414820082302,0.0,0.386602569849257,0.9999999559999999,0.8518587108988724,0.7094778628969334,0.4592106807901258,0.0004227460259807923,0.0010956228501798214,0.055159238636051384,9.002017015538637e-05,1368.7040296973207,12.81881164326909
12.851261297116853,1.1921966423697699,1.745150997360844,0.858732653942551,Si1,PU,combo_001,11.035797720182346,2.080563159481853,gp,0.4962752857549457,0.5037247142450543,0.9925505715098915,0.2221362543382089,0.6859890526045613,387.0420856840821,1.4094593126104624,0.6218708372824507,0.0,0.2378238907833232,0.9999999559999999,0.8512884884039433,0.5695540710834988,0.46238709650517323,-2.021921438534653e-05,0.0009584471745338204,0.05522034520375033,8.465533514783996e-05,1163.0778363660513,9.228360850791006
12.912240483724727,1.4244237244767262,1.1898842247733825,0.7023185131852759,Si1,PU,combo_001,9.068505538420279,1.6948993191478035,gp,0.4876581968994316,0.5123418031005684,0.9753163937988631,0.22477862162529774,0.6944244086300044,378.7365788130455,1.3837104203378905,0.5825235194263654,0.0,0.29872749054532155,0.9999999559999999,0.8500646650393529,0.547770093879147,0.47331575969385686,0.00022445829299429172,0.0007085662115333375,0.055245775467284694,9.068302947465308e-05,1081.3012844535408,9.025555050770443
9.882392820901101,1.3675166202413793,1.60127303790357,1.9217517295238118,Si1,PU,combo_001,18.991505495400393,2.1897674928775364,gp,0.5008503713900787,0.4991496286099213,0.9982992572198426,0.266378565908094,0.8272259091551606,344.76818960291513,0.7657138941310624,0.42159836120740507,0.0,0.03494980844207678,0.9999999559999999,0.8500280393854451,0.40079526527320386,0.4524065588139619,0.0016734279265518174,0.0008228776796524429,0.055396104909210944,4.190007143944464e-05,908.0284196839043,6.401503373537279
9.725851443218263,1.3938494726432205,1.554182757041985,2.190081716361241,Si1,PU,combo_001,21.300409421837905,2.166296816294157,gp,0.48239963057611135,0.5176003694238887,0.9647992611522227,0.27448357680125895,0.8530999247804694,342.72767863397956,0.9708733685495378,0.41193144563798645,0.0,0.1455510887892456,0.9999999559999999,0.8480783073132716,0.4077275719529329,0.4872892247375136,0.0006656034135040365,0.0010169735759022712,0.055380077655496816,5.90747094962806e-05,894.0744388417667,7.744374193508799
13.743376851369085,1.2938392014432234,1.3678675267698759,0.8024428917800304,Si1,PU,combo_001,11.028275063435338,1.7698006285160532,gp,0.519414388873102,0.480585611126898,0.961171222253796,0.2426797012699869,0.7515708851174304,395.4357082011579,1.266810108726084,0.6616356027894305,0.0,0.2815597243131881,0.9999999559999999,0.8480313692485546,0.599928056574575,0.4854788449053713,-8.728362967052119e-05,0.0009854032698227363,0.055273606752012226,7.973611680492501e-05,1191.985708486749,9.289528699510827
10.608958051239277,1.2864670856762364,1.7374659485408426,2.0731432771357543,Si1,PU,combo_001,21.99389006134194,2.2351927552810356,gp,0.4987943562288959,0.5012056437711041,0.9975887124577918,0.23513817155540304,0.727495697527192,359.4507110461046,0.9627371475716496,0.49115676951703086,0.0,0.13789174623571676,0.9999999559999999,0.8477708305765186,0.4623147060917071,0.4418125396916231,0.0011539570093415893,0.0010314568181076181,0.05533350487736779,7.121577023336917e-05,973.6095220191942,6.1725486625060215
9.545696847693211,1.5685294109358183,1.178805023423271,2.1793769743152254,Si1,PU,combo_001,20.803671913656014,1.8489903489982868,gp,0.4805442056589584,0.5194557943410416,0.9610884113179168,0.2411766025525792,0.7467724708755217,332.22273996459796,1.5904931173584378,0.3621643251839336,0.0,0.27781667834454493,0.9999999559999999,0.8467850962444181,0.39408747616641265,0.49781060781933045,0.0006487257594147541,0.0010724658663104247,0.05533704649066943,8.764853867662892e-05,832.1630143948623,13.617607246550243
13.997678706743702,0.9188337628648411,2.6953863982974893,1.3510749689504478,Si1,PU,combo_001,18.91191332409209,2.4766120267223934,gp,0.4958649645715294,0.5041350354284706,0.9917299291430588,0.2006242957157732,0.6173153936959368,410.26163484325957,1.091185292699587,0.7318733928672528,0.0,0.2855506940738027,0.9999999559999999,0.8465843247789204,0.6472344990345273,0.4311811918748935,-9.938335181256203e-05,0.0007210484774272796,0.055165810756403415,7.762472386404229e-05,1247.1693873838685,9.441157521541419
14.244274309227539,1.1785122178453897,1.6062821157462017,0.9308875258890212,Si1,PU,combo_001,13.25981726980137,1.893023098713441,gp,0.5207281696458779,0.47927183035412213,0.9585436607082443,0.23899915654911225,0.7398213053978193,406.58998288081966,1.2347270867329818,0.7144789509546412,0.0,0.2954028307944343,0.9999999559999999,0.8464705292473687,0.6378900187032082,0.48199853515270763,0.0010840621707608822,0.0010897551236468306,0.05524102074737869,7.245183128448019e-05,1275.0562080570407,9.719463245409125
10.524495252258697,1.4792507211142292,1.2505799406107023,2.148318148793471,Si1,PU,combo_001,22.60996415731808,1.8499212789593713,gp,0.5210869225321204,0.4789130774678796,0.9578261549357592,0.26487071656705574,0.8224123292692241,351.8398190606322,1.269937374346343,0.45510018792957385,0.0,0.19583256864195622,0.9999999559999999,0.8457370584690098,0.4468207774345267,0.4975550709092247,0.0015977092297455807,0.0008831050249879941,0.05530063272579726,8.527483336883996e-05,920.1283888824809,10.614955645437316
11.215221048311989,1.27006486926027,1.705864870984713,1.9599528737253773,Si1,PU,combo_001,21.981304723104422,2.166559044342887,gp,0.4965940472777124,0.5034059527222876,0.9931880945554248,0.22982383193065847,0.7105304758512043,368.0484247247497,1.028824393239588,0.5318884163872526,0.0,0.16095782100705266,0.9999999559999999,0.8455486042065576,0.4939835637639201,0.4423099641714625,0.0005944907465239393,0.0010953684087002247,0.05525970338892109,7.863015621881692e-05,1024.0274959889239,7.246572346153478
8.800927896341731,1.5071386038517096,1.3996851824048586,1.3549210607835374,Si1,PU,combo_001,11.924562561190765,2.109519571641584,gp,0.4758485945884914,0.5241514054115086,0.9516971891769828,0.22857465686397935,0.7065426742775804,318.3520978992964,1.6543574517438995,0.2964521933795932,0.0,0.3591193051127726,0.9999999559999999,0.8455289344938202,0.3570407500816089,0.4988008352802263,0.00024025135186750944,0.000615992137799491,0.05535923602199063,9.28691652206417e-05,805.4762274535789,12.421660514780733
15.055712979843939,1.0747016962787208,1.836129442815707,2.0067768374900616,Si1,PU,combo_001,30.21345607984929,1.9732914267813426,gp,0.5011710120752051,0.4988289879247949,0.9976579758495898,0.2045569218615002,0.6298697050576707,425.2869615895819,1.0978152676532376,0.8030558404359586,0.0,0.23360871560765695,0.9999999559999999,0.8453720570191328,0.6919532975738383,0.4280823948889888,-6.372979374449992e-05,0.0008083960034793296,0.055134940553011616,7.721017060403329e-05,1360.109795171118,7.971977571698772
9.344507379545146,1.4584991146054436,1.4488395716373996,1.0209908550963214,Si1,PU,combo_001,9.540656579895684,2.1131312324384774,gp,0.49955188839387954,0.5004481116061205,0.9991037767877591,0.17553976536435606,0.5372368424365623,327.22287960844363,1.5384806112679303,0.33847749935567545,0.0,0.33204268300316336,0.9999999559999999,0.8448877100271042,0.3822602481931389,0.4302653623067455,0.0006224295824405674,0.0010457613191201406,0.05536601079166109,8.964288261919416e-05,848.7338767751143,11.578217735499775
15.020187465198228,1.166860810002794,1.5622461015576645,0.7689465314191647,Si1,PU,combo_001,11.549721052629794,1.8229237514872836,gp,0.5142001223173978,0.48579987768260224,0.9715997553652045,0.21238595776436003,0.6548627124640551,415.7750512366521,1.4014958342744577,0.7579931891268027,0.0,0.32053772521704293,0.9999999559999999,0.844699815667078,0.6730086645301299,0.46354142561379896,-2.7786861371180893e-05,0.0008909670653968444,0.055183183934545264,8.173776649840674e-05,1331.5367793012758,11.209139323800601
11.094400046909191,1.458275216855641,1.2532473603116887,2.1846700160957466,Si1,PU,combo_001,24.237603129053756,1.8275795661322876,gp,0.4941900216839539,0.5058099783160461,0.9883800433679077,0.23873389237580586,0.7389744898345297,361.2217757163821,1.1741035614122048,0.499547183926067,0.0,0.14020808797216955,0.9999999559999999,0.8443088248855362,0.47113849136732444,0.45569358181442293,0.0004381319627603385,0.0010753331554888054,0.05525075865377533,8.123505149101487e-05,964.5194267026131,9.143884097475619
