sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,CellD_x_Resin,Barrier_x_Outer
11,boundary,gp,8.964757387984651,1.5951537509783382,1.1705729445052904,1.4895175727237748,Si1,PU,combo_001,0.5169552657496155,0.4830447342503845,0.966089468500769,0.23576829447323538,0.7295072691878307,317.8010521965654,1.7562057204267,0.0,0.32704364456985235,0.9999999559999999,0.8534473832087883,0.3533158803907866,0.506612446875718,13.353163664608426,1.8672438232213722
12,boundary,gp,11.295567683224917,1.330656077611415,1.534009043603,1.6186464528293034,Si1,PU,combo_001,0.4956783783660548,0.5043216216339452,0.9913567567321095,0.23751364427203298,0.735079033194194,365.36772805410504,1.000782602093666,0.0,0.20059783472288542,0.9999999559999999,0.8531953435519022,0.48869700069940314,0.45558548037868546,18.283530563145323,2.041238456981206
13,boundary,gp,15.691824799614956,1.1753025155857724,1.4812460498923794,0.6371357365492606,Si1,PU,combo_001,0.5028639499514291,0.49713605004857087,0.9942721000971417,0.18157390887487926,0.5564999286352862,423.04083472560137,1.8498714786366144,0.0,0.386602569849257,0.9999999559999999,0.8518587108988724,0.7094778628969334,0.4592106807901258,9.99782235150463,1.740912208640002
14,boundary,gp,10.608958051239277,1.2864670856762364,1.7374659485408426,2.0731432771357543,Si1,PU,combo_001,0.4987943562288959,0.5012056437711041,0.9975887124577918,0.23513817155540304,0.727495697527192,359.4507110461046,0.9627371475716496,0.0,0.13789174623571676,0.9999999559999999,0.8477708305765186,0.4623147060917071,0.4418125396916231,21.99389006134194,2.2351927552810356
15,notp_high_tmax,gp,15.972967404771396,0.8389362846676454,2.8716213128643355,1.6705246445148996,Si1,PU,combo_001,0.43636270799221677,0.5636372920077832,0.8727254159844335,0.13531561309047327,0.4088273488321891,435.4960861590984,2.661940758296984,0.0,0.35470079257332354,0.9999999559999999,0.7533200702786649,0.7580382485662347,0.4393005136305515,26.683235695703814,2.409107315186832
16,notp_high_tmax,gp,13.997678706743702,0.9188337628648411,2.6953863982974893,1.3510749689504478,Si1,PU,combo_001,0.4958649645715294,0.5041350354284706,0.9917299291430588,0.2006242957157732,0.6173153936959368,410.26163484325957,1.091185292699587,0.0,0.2855506940738027,0.9999999559999999,0.8465843247789204,0.6472344990345273,0.4311811918748935,18.91191332409209,2.4766120267223934
17,notp_high_tmax,gp,11.691719690351132,1.1071120402910133,2.243685464579058,2.386163796167814,Si1,PU,combo_001,0.44178020252678607,0.5582197974732139,0.8835604050535721,0.1711174187871781,0.5231191730161636,380.59976033579005,1.4722219548840623,0.0,0.29335896434976877,0.9999999559999999,0.7690895793038954,0.5545505605265542,0.4165385622090848,27.898358240058236,2.484011192461411
18,notp_high_tmax,gp,9.881964238298007,1.099430223777297,2.673421705257739,1.892218876951769,Si1,PU,combo_001,0.4885687492328472,0.5114312507671528,0.9771374984656944,0.09662361312868428,0.2853090186557268,352.46032404896573,1.1833006350425883,0.0,0.2716846068280863,0.9999999559999999,0.7863329461460282,0.455349298971635,0.31704620993453814,18.698839273069797,2.939240623662599
19,uncertainty_sparse,gp,8.077111528068613,0.5121402973876853,1.1530697506907395,1.0226449804932434,Si1,PU,combo_001,0.9821507809974719,0.017849219002528116,0.03569843800505623,0.10008922836991883,0.296372468672633,356.21007116536725,8.370206718202814,0.0,0.2994695173359851,0.9999999559999999,0.2313787987642415,0.5630099197117671,0.6486507850358193,8.260017561063478,0.5905334850274995
20,random_check,gp,11.005639847353338,2.418202497759601,2.6499985167829365,1.0948317278147561,Si1,Si1,combo_002,0.23678508840305312,0.7632149115969469,0.47357017680610625,0.08044043228870706,0.23364667304754483,294.58474879677067,1.9459164334502368,0.9119005893536875,0.35306006764045694,0.999999947,0.4893364080234232,0.281366794750246,0.34550474374998885,12.049323689784783,6.408233032343735
