accuracy,tp_precision,tp_recall,tp_f1,confusion_matrix_labels_NoTP0_TP1,tmax_mae,tmax_rmse,tmax_r2,tmax_eval_n,model,fold,cv_model_group
0.726027397260274,0.6756756756756757,0.7575757575757576,0.7142857142857143,"[[28, 12], [8, 25]]",0.9511909313627029,1.5590604659311673,0.9980124912014465,40,gp,0,gp_cv
0.7671232876712328,0.7857142857142857,0.6666666666666666,0.7213114754098361,"[[34, 6], [11, 22]]",1.1416247530208423,2.002335614363438,0.9970661272810122,40,gp,1,gp_cv
0.7534246575342466,0.7142857142857143,0.7575757575757576,0.7352941176470589,"[[30, 10], [8, 25]]",1.2156358127518303,1.6721070918549297,0.9984239913523998,40,gp,2,gp_cv
0.7534246575342466,0.7419354838709677,0.696969696969697,0.71875,"[[32, 8], [10, 23]]",1.3123205175835153,2.073317664525976,0.997282853871014,40,gp,3,gp_cv
0.75,0.7272727272727273,0.7272727272727273,0.7272727272727273,"[[30, 9], [9, 24]]",1.0394025072617394,1.4353902291312213,0.9988409201134535,39,gp,4,gp_cv
0.7808219178082192,0.7428571428571429,0.7878787878787878,0.7647058823529411,"[[31, 9], [7, 26]]",1.5639631943359305,1.980788261992677,0.9967918161414346,40,mlp,0,mlp_cv
0.8767123287671232,0.8333333333333334,0.9090909090909091,0.8695652173913043,"[[34, 6], [3, 30]]",1.9686810729589879,2.7019968932033316,0.9946575899891102,40,mlp,1,mlp_cv
0.7534246575342466,0.7142857142857143,0.7575757575757576,0.7352941176470589,"[[30, 10], [8, 25]]",2.1569113448242208,3.3741549997907185,0.9935825798057742,40,mlp,2,mlp_cv
0.7671232876712328,0.7222222222222222,0.7878787878787878,0.7536231884057971,"[[30, 10], [7, 26]]",3.241141729619136,3.90359121450729,0.990368144387618,40,mlp,3,mlp_cv
0.7916666666666666,0.75,0.8181818181818182,0.782608695652174,"[[30, 9], [6, 27]]",2.5292221039863754,3.118174930454626,0.9945301634422623,39,mlp,4,mlp_cv
