A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,selected_model_kind,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,tmax_scaled,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse
10.143265705779005,0.9490755890241347,2.725310184159133,2.327727393363375,A2,Si3,combo_014,gp,0.4937918699231201,0.5062081300768799,0.9875837398462401,0.2728641935670637,0.9634774490154465,361.9347853280714,1.6886541121473237,0.49655955693068043,0.0,0.526921355826571,0.875,0.9108789154287176,0.5070820826625806,0.6150492108289572
14.902183781434843,1.0020404758052885,1.1338394345880063,1.717839827502674,Si1,PU,combo_001,gp,0.4887371897209505,0.5112628102790495,0.977474379441901,0.2074353174416488,0.7323881179733717,417.303880022939,2.408799339914096,0.7413293062322025,0.0,0.6287931995012436,0.875,0.8831891064003454,0.7079885687844266,0.6172803918670282
9.225200147225802,0.9407522503827621,2.9362740092399067,1.744334925787772,A2,PU,combo_011,gp,0.4956307361372865,0.5043692638627135,0.991261472274573,0.2455712325159426,0.8670809879273571,347.9068122426245,1.825782466607601,0.4345461995829464,0.0,0.46390212195662966,0.8125,0.8826039947419447,0.45481119386369667,0.5753989109279688
13.180643898755225,1.0226148007920681,1.2924316932112612,2.1274729003581996,Si1,PU,combo_001,gp,0.4922117716916077,0.5077882283083923,0.9844235433832154,0.21052261995621005,0.7432922128480405,396.1273038584087,2.306203068430304,0.6477141718793351,0.0,0.5542933774059987,0.875,0.879460745859484,0.6322469318028152,0.6002581392210967
9.679706485949703,1.0018250174947618,2.8405025630799385,1.3557554541667534,A2,PU,combo_011,gp,0.49335920700794844,0.5066407929920516,0.9867184140158969,0.23387179255199742,0.8257595421844609,349.2614813602302,1.7438098418264756,0.44053477537834596,0.0,0.5069683886046025,0.8125,0.8791936072142147,0.46110378440332717,0.5596752077783385
15.730092012955165,0.9176910971179142,1.4748502683928497,2.0572009442243124,Si1,PU,combo_001,gp,0.48396129005159594,0.5160387099484041,0.9679225801031919,0.20090976251478265,0.7093404024687177,428.13244799781467,2.303902074013476,0.7891990769610077,0.0,0.6560362621556168,0.875,0.8775221189565479,0.7413987297004637,0.603419703830082
13.743794073540217,0.8224803246961632,1.8252713025597815,1.8712274390061805,Si1,PU,combo_001,gp,0.48256533729708195,0.517434662702918,0.9651306745941639,0.22404627822371628,0.7910566454250156,406.3385801073906,1.674092708766679,0.6928550856198585,0.0,0.5470164053405757,0.875,0.8742183398782033,0.6461065826468072,0.5563446243258121
10.760506901769604,1.4337081068325932,1.2176663396206724,0.5297592358124706,A2,Si3,combo_014,gp,0.48487000916684764,0.5151299908331524,0.9697400183336953,0.20311849672188056,0.7171414673898029,350.63606251821653,2.340578383528744,0.44661137618406754,0.0,0.5950033969624562,0.875,0.8719919641297322,0.49647108185656746,0.6004497490409605
12.310677364165251,1.174901305080715,1.320337852397653,0.8210280677716627,Si3,Si3,combo_006,gp,0.500298747739583,0.49970125226041695,0.9994025045208339,0.16952711822139696,0.5984995214150864,378.6132239309604,1.9711577963721638,0.5702898076791791,0.0,0.6084447367831126,0.84375,0.869574247342006,0.5713233075300945,0.5214574326799999
12.831523388330867,1.0162745076474,1.345031409072313,2.206540901642059,Si1,PU,combo_001,gp,0.489993420752068,0.510006579247932,0.979986841504136,0.208539571556763,0.7362882513681905,391.85198389584923,2.2853323265839443,0.6288142963948895,0.0,0.5051403369082749,0.875,0.8695033013559945,0.6135400435706954,0.5884679469271662
9.651085520906841,0.9920934295451574,2.967574150631192,1.1297813973910833,A2,PU,combo_011,gp,0.48889255474658455,0.5111074452534154,0.9777851094931691,0.210202817098666,0.7421626958397773,346.84614203886764,1.9213948977587016,0.42985730262163807,0.0,0.5617917619172379,0.8125,0.86832874416885,0.4638910422906587,0.5553668477547665
15.55732242777892,1.0983729437443133,1.6609771600806755,0.508711858258446,A2,Si3,combo_014,gp,0.4749772765812992,0.5250227234187008,0.9499545531625984,0.22243662829994812,0.7853714962046239,421.107616823927,2.0044418149688483,0.7581444575059891,0.0,0.5756472105167706,0.875,0.8679862029033278,0.7035625460033497,0.5897655716903147
8.98342869444878,0.9151744844225594,2.9871608356549917,2.0918217478410375,A2,Si3,combo_014,gp,0.45375402756363314,0.5462459724363669,0.9075080551272663,0.26886821122552107,0.9493639728127834,346.5134142433542,1.9588375754530012,0.42838641530548655,0.0,0.5802212878340944,0.875,0.8679126029214879,0.4719620274050587,0.6435535113369186
9.498285512031817,1.247595361695066,1.812176362235661,2.2213317181299614,A2,Si3,combo_014,gp,0.504458606827793,0.495541393172207,0.991082786344414,0.17814437962632562,0.6289349696667512,347.1337708255233,1.7049637414789076,0.43112882108134176,0.0,0.5568402538142774,0.875,0.8665941356862594,0.464711380500538,0.5039834087231031
14.743997153426605,0.7830907921458694,1.6124334760514447,0.8162358061578476,Si1,PU,combo_001,gp,0.49724028420496147,0.5027597157950385,0.9944805684099229,0.21042264353073026,0.7429391044553513,415.81076890300096,1.7315499053983987,0.7347287208962747,0.0,0.38663362504292625,0.875,0.8640150910651799,0.6609261317114303,0.5208580563449211
