discrete_combo_id,B_Barrier_Type,D_Barrier_Outer_Type,n_total,n_notp,n_tp,notp_ratio,tp_ratio,notp_tmax_min,notp_tmax_mean,notp_tmax_max
combo_001,Si1,PU,30,15,15,0.5,0.5,251.2885876,270.98712858,320.8776544
combo_002,Si1,Si1,30,14,16,0.4666666666666667,0.5333333333333333,245.8362916,266.79627553571424,282.5199847
