discrete_combo_id,B_Barrier_Type,D_Barrier_Outer_Type,n_total,n_notp,n_tp,notp_ratio,tp_ratio,notp_tmax_min,notp_tmax_mean,notp_tmax_max
combo_001,Si1,PU,99,55,44,0.5555555555555556,0.4444444444444444,284.0430047,361.57914290363635,430.888746
combo_002,Si1,Si1,81,43,38,0.5308641975308642,0.4691358024691358,290.2857717,364.64261101627915,434.7637791
