sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,CellD_x_Resin,Barrier_x_Outer
1,boundary,hybrid,15.969115814886322,1.4067546403896392,1.6305556002723376,2.383558098725779,A2,Si3,combo_014,0.4864151,0.5135849,0.9728302,0.32905918,0.9657557583069801,422.7740075288563,1.4632596341397464,0.0,0.4708795121778721,0.3269230769230769,0.8254171911060213,0.6372594459294725,0.5268624411683034,38.06331533006221,2.2937916570964245
2,boundary,hybrid,15.955302777163858,0.8909840037912915,1.4814294662940868,2.427043485995858,Si2,PU,combo_003,0.497147,0.50285304,0.994294,0.29469138,0.8648896636979986,434.7512740850059,1.182743192375171,0.0,0.21700998000081007,0.38461538461538464,0.7980456315870879,0.6487488084070374,0.4385284590992252,38.72421367240717,1.3199299572131016
3,boundary,hybrid,8.633142904158081,1.4738153269188672,1.4585755722628309,0.9594345243491688,Si3,PU,combo_005,0.499326,0.500674,0.998652,0.2674511,0.7849421456891703,315.56838717060947,0.963891056905025,0.0,0.2881670992994987,0.38461538461538464,0.7977190174580103,0.27395519666009316,0.4028049194680786,8.28293535588931,2.1496710338704177
4,boundary,hybrid,8.372750290968293,1.2300462298326742,1.5753701424913982,0.9258056508947905,A1,PU,combo_007,0.49977913,0.5002209,0.99955827,0.21487275,0.6306298575752519,316.5585526036546,1.0565367755468982,0.0,0.4124615913268616,0.38461538461538464,0.7909589651956942,0.29174117168687197,0.37523553554961797,7.751539532909447,1.937778104362507
5,boundary,hybrid,8.59547167471611,1.3138514016668819,1.2715238168276746,1.4133829688088868,Si2,PU,combo_003,0.5138035,0.48619652,0.97239304,0.28298366,0.8305286537336909,321.10397478877286,0.8360587764234108,0.0,0.24267397277627145,0.38461538461538464,0.7831325737072933,0.2838264287768574,0.4011796856894696,12.14869327392295,1.6705933489918638
6,boundary,hybrid,10.147184844433385,1.4552637333702412,1.1127582592880823,0.5446643478354758,A1,PU,combo_007,0.5025057,0.49749428,0.99498856,0.2441758,0.7166314387161588,325.98581563118717,1.617764229489749,0.0,0.2673214542126704,0.38461538461538464,0.7826349094086966,0.3205124985578047,0.4307899712208776,5.526809815659333,1.6193567387501455
7,boundary,hybrid,15.558214787795926,1.0478831450312875,2.7569617193695546,1.825155851288237,A2,Si3,combo_014,0.49071103,0.50928897,0.98142207,0.22706233,0.666405075625191,418.3207257200118,1.3573442106910387,0.0,0.42653550712118776,0.3269230769230769,0.7799728992321213,0.6162051794024055,0.40652576914248256,28.39616675554491,2.888973717223835
8,boundary,hybrid,12.913191817410492,0.832531643717859,1.5018499212606378,2.4372079380002667,A1,Si3,combo_010,0.50023377,0.49976623,0.99953246,0.29749465,0.8731169724125145,403.2018581002747,0.9942617765526163,0.0,0.14688591316826868,0.2692307692307692,0.7787442766008172,0.5259624848795783,0.39772180545795555,31.472133602312944,1.250337583564656
9,boundary,hybrid,12.42064147828792,0.981262570137555,1.2950025653297705,2.0475011131804686,A1,Si3,combo_010,0.48366794,0.51633203,0.9673359,0.28966045,0.850124381393801,390.9776772535298,1.0118286886977363,0.0,0.3158364599344791,0.2692307692307692,0.7776795902252467,0.5046484052721196,0.41649516154531274,25.431277253210016,1.2707375455902177
10,boundary,hybrid,15.502047306646894,0.9917522086456964,1.8560418405199255,2.442883354832876,Si3,PU,combo_005,0.4682026,0.5317974,0.9364052,0.3149725,0.9244127054546174,427.8231182682383,0.9997471778445831,0.0,0.25409462576403674,0.38461538461538464,0.7772585248997476,0.6261630415779541,0.44952588440407304,37.86969333123952,1.8407335946744594
