input_csv,input_n,batch_size,batch_size_mode,batch_size_config,batch_size_recommended,batch_size_decision,bucket_ratio_mode,bucket_ratio_applied,bucket_ratio_config,bucket_ratio_recommended,bucket_ratio_decision,selected_model,gp_score,mlp_score,gp_composite_score,mlp_composite_score,holdout_accuracy,holdout_precision,holdout_recall,holdout_f1,holdout_tp,holdout_fn,holdout_tn,holdout_fp,holdout_tmax_rmse,holdout_tmax_r2,holdout_tmax_n,boundary_count,notp_high_tmax_count,uncertainty_sparse_count,random_check_count,fill_mixed_count,n_unique_combos_selected,uncertainty_metric_source,uncertainty_high_threshold,uncertainty_mean,uncertainty_p90,uncertainty_high_ratio,itr_num,itr_folder,is_current_run
Initial_Dataset.csv,60,20,shadow,20,20,hold,auto,"{'boundary': 0.7, 'notp_high_tmax': 0.2, 'uncertainty_sparse': 0.07, 'random_check': 0.03}","{'boundary': 0.7, 'notp_high_tmax': 0.2, 'uncertainty_sparse': 0.07, 'random_check': 0.03}","{'boundary': 0.7, 'notp_high_tmax': 0.2, 'uncertainty_sparse': 0.07, 'random_check': 0.03}",hold,gp (hybrid fallback),,,,,0.9390243902439024,0.9333333333333333,0.9545454545454546,0.9438202247191011,42,2,35,3,10.946352701267982,0.5744076583774924,38,14,4,1,1,0,2,clf_uncertainty_scaled,0.7,0.0,0.0,0.0,1,Itr_1,False
Itr_1_Dataset.csv,79,20,shadow,20,20,hold,auto,"{'boundary': 0.7, 'notp_high_tmax': 0.2, 'uncertainty_sparse': 0.07, 'random_check': 0.03}","{'boundary': 0.7, 'notp_high_tmax': 0.2, 'uncertainty_sparse': 0.07, 'random_check': 0.03}","{'boundary': 0.7, 'notp_high_tmax': 0.2, 'uncertainty_sparse': 0.07, 'random_check': 0.03}",hold,gp (hybrid fallback),,,,,0.9294117647058824,0.9130434782608695,0.9545454545454546,0.9333333333333333,42,2,37,4,2.493926337257016,0.9964005363451027,41,14,4,1,1,0,2,clf_uncertainty_scaled,0.7,0.0,0.0,0.0,2,Itr_2,False
Itr_2_Dataset.csv,99,20,shadow,20,20,hold,auto,"{'boundary': 0.7, 'notp_high_tmax': 0.2, 'uncertainty_sparse': 0.07, 'random_check': 0.03}","{'boundary': 0.7, 'notp_high_tmax': 0.2, 'uncertainty_sparse': 0.07, 'random_check': 0.03}","{'boundary': 0.7, 'notp_high_tmax': 0.2, 'uncertainty_sparse': 0.07, 'random_check': 0.03}",hold,gp (hybrid fallback),,,,,0.9529411764705882,0.9347826086956522,0.9772727272727273,0.9555555555555556,43,1,38,3,2.322600899990536,0.9968780946685728,41,14,4,1,1,0,2,clf_uncertainty_scaled,0.7,0.6132680793355101,0.7614108405776555,0.4,3,Itr_3,False
Itr_3_Dataset.csv,120,20,shadow,20,25,increase,auto,"{'boundary': 0.7177419354838709, 'notp_high_tmax': 0.20161290322580647, 'uncertainty_sparse': 0.05040322580645162, 'random_check': 0.030241935483870965}","{'boundary': 0.7, 'notp_high_tmax': 0.2, 'uncertainty_sparse': 0.07, 'random_check': 0.03}","{'boundary': 0.7177419354838709, 'notp_high_tmax': 0.20161290322580647, 'uncertainty_sparse': 0.05040322580645162, 'random_check': 0.030241935483870965}",stable_improving,gp (hybrid fallback),,,,,0.9529411764705882,0.9347826086956522,0.9772727272727273,0.9555555555555556,43,1,38,3,2.257141953198694,0.9970515871490915,41,14,4,1,1,0,2,clf_uncertainty_scaled,0.7,0.7545428664007738,0.9488513718518298,0.8,4,Itr_4,False
Itr_4_Dataset.csv,140,20,shadow,20,25,increase,auto,"{'boundary': 0.7177419354838709, 'notp_high_tmax': 0.20161290322580647, 'uncertainty_sparse': 0.05040322580645162, 'random_check': 0.030241935483870965}","{'boundary': 0.7, 'notp_high_tmax': 0.2, 'uncertainty_sparse': 0.07, 'random_check': 0.03}","{'boundary': 0.7177419354838709, 'notp_high_tmax': 0.20161290322580647, 'uncertainty_sparse': 0.05040322580645162, 'random_check': 0.030241935483870965}",stable_improving,gp (hybrid fallback),,,,,0.9529411764705882,0.9347826086956522,0.9772727272727273,0.9555555555555556,43,1,38,3,2.455846297441402,0.9965096183705845,41,14,4,1,1,0,2,clf_uncertainty_scaled,0.7,0.6046587277335372,0.8262665368056737,0.4,5,Itr_5,False
Itr_5_Dataset.csv,159,20,shadow,20,20,hold,auto,"{'boundary': 0.6227544910179641, 'notp_high_tmax': 0.22355289421157684, 'misclass_repair': 0.0998003992015968, 'uncertainty_sparse': 0.01996007984031936, 'random_check': 0.033932135728542916}","{'boundary': 0.6, 'notp_high_tmax': 0.2, 'misclass_repair': 0.1, 'uncertainty_sparse': 0.05, 'random_check': 0.05}","{'boundary': 0.6227544910179641, 'notp_high_tmax': 0.22355289421157684, 'misclass_repair': 0.0998003992015968, 'uncertainty_sparse': 0.01996007984031936, 'random_check': 0.033932135728542916}",mixed,gp (hybrid fallback),,,,,0.9647058823529412,0.9555555555555556,0.9772727272727273,0.9662921348314607,43,1,39,2,2.257026554160261,0.9970518886235378,41,12,5,1,1,0,2,clf_uncertainty_scaled,0.7,0.6424789694067922,0.8538061004610755,0.5714285714285714,6,Itr_6,False
Itr_6_Dataset.csv,180,20,shadow,20,20,hold,auto,"{'boundary': 0.6169354838709677, 'notp_high_tmax': 0.20161290322580647, 'misclass_repair': 0.10080645161290323, 'uncertainty_sparse': 0.03024193548387097, 'random_check': 0.05040322580645162}","{'boundary': 0.6, 'notp_high_tmax': 0.2, 'misclass_repair': 0.1, 'uncertainty_sparse': 0.05, 'random_check': 0.05}","{'boundary': 0.6169354838709677, 'notp_high_tmax': 0.20161290322580647, 'misclass_repair': 0.10080645161290323, 'uncertainty_sparse': 0.03024193548387097, 'random_check': 0.05040322580645162}",stable_improving,gp (hybrid fallback),,,,,0.9411764705882353,0.9148936170212766,0.9772727272727273,0.945054945054945,43,1,37,4,2.2817063017088066,0.9969870631222463,41,12,4,1,1,0,2,clf_uncertainty_scaled,0.7,0.5675004436960732,0.8412987952362704,0.3,7,Itr_7,False
Itr_7_Dataset.csv,200,20,shadow,20,20,hold,auto,"{'boundary': 0.6, 'notp_high_tmax': 0.2, 'misclass_repair': 0.1, 'uncertainty_sparse': 0.05, 'random_check': 0.05}","{'boundary': 0.6, 'notp_high_tmax': 0.2, 'misclass_repair': 0.1, 'uncertainty_sparse': 0.05, 'random_check': 0.05}","{'boundary': 0.6, 'notp_high_tmax': 0.2, 'misclass_repair': 0.1, 'uncertainty_sparse': 0.05, 'random_check': 0.05}",mixed,gp (hybrid fallback),,,,,0.9647058823529412,0.9555555555555556,0.9772727272727273,0.9662921348314607,43,1,39,2,2.3338382518074594,0.9968478123963331,41,12,4,1,1,0,2,clf_uncertainty_scaled,0.7,0.5633440921366354,0.8242969941494382,0.25,8,Try_1_current,True
