sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse
1,boundary,gp,8.466178438282078,0.9993089177426262,2.5959329210462965,1.7935193928718334,A1,Si2,combo_009,0.5013133954463611,0.4986866045536389,0.9973732091072778,0.1673911910380226,0.6929328144159167,325.74426107339934,1.912352613358029,0.0,0.6688877816847241,0.90625,0.8982070487460201,0.42270806506408704,0.5705981091900645
2,boundary,gp,8.011132056214104,1.6272572140706048,1.121108284254605,2.3724299265891413,A1,Si2,combo_009,0.5024389694510845,0.49756103054891554,0.9951220610978311,0.12762461415278967,0.5279091206951976,305.2416410965957,3.789545742931842,0.0,0.8470591950534745,0.90625,0.8948309168268072,0.4143080669987237,0.6698734900466492
3,boundary,gp,9.132692904463347,1.719421577205537,1.5059457073707823,0.7787086408268573,A2,Si2,combo_013,0.49960454080914285,0.5003954591908572,0.9992090816182857,0.16316739154425047,0.6754048537868282,315.46638147987153,2.21310529234354,0.0,0.680258213269845,0.875,0.8941355538228094,0.3948787963389202,0.5823585515662985
4,boundary,gp,9.233152663884919,1.6371986398954743,1.7422661371610513,1.091742245833577,A2,Si2,combo_013,0.49619037826640255,0.5038096217335974,0.9923807565328051,0.18266493196488165,0.7563159200817096,321.5945570737212,1.8837371407227796,0.0,0.6012785337522522,0.875,0.8921394512026876,0.3994128114184473,0.5759669263078818
5,boundary,gp,8.828149371235547,1.8872398193829505,1.1910363495632386,1.0441775714536294,A2,Si2,combo_013,0.5033165779174569,0.4966834220825431,0.9933668441650862,0.15919486970862773,0.6589196474138322,307.61561484980746,2.484986060100652,0.0,0.6991245597315413,0.875,0.8905921007560726,0.3778625073607803,0.5982916614481119
6,boundary,gp,10.338850656020051,1.1096161392072785,1.8171806224515643,2.0442967022090643,A1,Si2,combo_009,0.4947377103354018,0.5052622896645982,0.9894754206708036,0.16362273311684056,0.6772944342863084,352.16178360611895,1.857836911836826,0.0,0.4938478878434185,0.90625,0.8688445211421103,0.48587526171500267,0.5350844091242395
7,boundary,gp,11.600675458183504,1.6182340607926975,1.3694228038700054,0.9213789025180521,A2,Si2,combo_013,0.5093299913547895,0.4906700086452105,0.981340017290421,0.14776813281427395,0.6115008732275805,355.9595958562369,1.99540817442728,0.0,0.6285844503993743,0.875,0.8673294586978577,0.5107052204409598,0.5371293469137515
8,boundary,gp,10.761983457969388,1.7879128405055036,1.1600445496768967,2.4997825927359236,A2,Si2,combo_013,0.5200053863408627,0.4799946136591373,0.9599892273182746,0.13897130612055786,0.5749957237346373,346.5570662613956,2.5757502388097633,0.0,0.7537612132112621,0.875,0.8651100034990048,0.5056356346181683,0.5834143073873412
9,boundary,gp,13.093130721577396,1.0611054895864027,2.411287029789018,2.137759886634479,A2,Si2,combo_013,0.47936826758878937,0.5206317324112106,0.9587365351775787,0.1896277959499986,0.7852104748485206,397.02831003812287,1.3165685641474874,0.0,0.48333207906088316,0.875,0.8614171497381999,0.6098087859132486,0.5290172598042135
10,boundary,gp,11.260482496685036,0.5641649362251552,2.8796749044449346,2.446260199645658,A1,PU,combo_007,0.4959632602777848,0.5040367397222152,0.9919265205555696,0.16056366729531715,0.6645998957883252,380.4129546470741,1.4871040903056258,0.0,0.42645955078976094,0.90625,0.8598067318245073,0.5592104602642203,0.4947981376916497
