discrete_combination_id,group_min_distance
1,0.7087856572530901
2,0.8008273007300593
3,0.7147800951619914
4,0.7472387487017592
5,0.950899663333464
6,0.7150068453174239
7,0.709336537934324
8,0.7084300713111691
