trial_number,seed,score,min_over_groups_min_distance,group_min_distance_q10,mean_group_min_distance,global_mean_nn_distance
144,19549,0.4538155530625793,0.42851190772818826,0.4917710210641659,0.5978805257246788,0.1839661630167745
31,61439,0.45381270289640047,0.42439079977778543,0.497945557574323,0.5994831321638793,0.1859295308281156
22,55841,0.4535512709193559,0.41611610235629665,0.5097040237639446,0.5917751333235304,0.19361682370990285
94,99752,0.45329383714867644,0.43368344802126596,0.4827094208397922,0.5839103970760753,0.19039398843310057
97,40131,0.4531940884647444,0.4411679573533218,0.4712332851318783,0.5692433622762034,0.1937292645980635
16,3511,0.45302138099314215,0.4271290521298261,0.4918598742881163,0.606169819700055,0.18999870627916401
179,91532,0.4527602750781816,0.418736153205006,0.503796457887945,0.5983515702296834,0.18310870785403321
2,70363,0.45270633467170135,0.434249780710119,0.48039116561407497,0.5886327617894486,0.18597466981565977
70,52367,0.45258433568580225,0.43352145494704325,0.48117865679394073,0.575069461125923,0.18550183176283963
124,33243,0.45219367907990504,0.42235115551277813,0.49695746443059535,0.589505181438162,0.18856728541383438
268,80573,0.45205874605920005,0.4285540105194048,0.48731584936889294,0.5834968403670934,0.1853315133036929
165,85421,0.45155360988819865,0.4344617269020799,0.47719143436737677,0.5680393544488093,0.1763709429657958
158,70471,0.45099869308481305,0.4063852757095672,0.5179188191476819,0.6053721247008673,0.19014601595680536
120,29922,0.4509665914156029,0.42964933496667496,0.4829424760889949,0.5982513845118383,0.18030202301785034
130,87246,0.450117670124326,0.43105221067313254,0.4787158593011161,0.6096745788861275,0.18882703287299704
182,96063,0.4496946570203534,0.4252785283544834,0.4863188500191583,0.5809463850172543,0.18376183610321586
258,53050,0.4490491546910763,0.4273469277068782,0.48160249516737347,0.5821411553399549,0.18574004027173024
212,86593,0.448684040203156,0.3981957002923651,0.5244165500693423,0.5985404619757242,0.18320909293707852
63,20766,0.44836290279398106,0.41326090257156883,0.5010159031275995,0.5880256037776651,0.19287066542896295
10,68688,0.4479482361822443,0.3994143862945595,0.5207490110137715,0.5968252855317926,0.1931779267111537
240,76529,0.44784170503696863,0.410098892845649,0.5044559233239482,0.6197253784011705,0.19150492537076527
89,49338,0.4471483207522447,0.42228075300805973,0.4844496723685222,0.5904013926468908,0.18016388653931856
163,82414,0.4471163458953997,0.40919726528465544,0.5039949668115162,0.6042076733353835,0.18764285218396567
197,77384,0.4469640345270134,0.419534435782634,0.4881084326435825,0.5783641244424155,0.1796601229061967
157,71181,0.44606693571726724,0.42468950613226375,0.4781330800947725,0.5855662509128322,0.1853293534019501
204,92726,0.44547172829890896,0.4098599018319515,0.4988894679993452,0.5889063008429755,0.1869590468035357
69,79810,0.4449740407180151,0.4195327909834349,0.48313591531988553,0.5745742266980798,0.1817774401320299
293,80052,0.4449602375888233,0.4117025080306378,0.49484683192610157,0.5831556433861903,0.1930455751638683
232,34323,0.4447182546241575,0.4338100829086783,0.4610805121973763,0.5677899964553766,0.2041103668049013
289,68339,0.4438579183360082,0.3995983874126442,0.5102472147210542,0.5852332391920326,0.18507179823558667
242,82693,0.4437986824707024,0.4178551006017401,0.48271405527414596,0.5970878081912222,0.18479597648709656
114,31516,0.44348573497656774,0.4206933243117853,0.47767435097374145,0.5931060161703229,0.18428829097846178
253,18417,0.44329773280168655,0.3972303957784329,0.512398738336567,0.5925155570501995,0.1856775587302761
226,24429,0.4429129405838623,0.43060573840485705,0.46137374385237023,0.5837670668258118,0.18344867126399259
166,94099,0.4428131370011703,0.4259655288009582,0.46808454930148846,0.5881984302448159,0.1962584142934251
7,15671,0.4424979847167435,0.43562161076037514,0.4528125456512959,0.5702963514847074,0.19116695069958803
6,34804,0.44227596665692337,0.39609273380838633,0.511550815929729,0.5878253163600944,0.19773536095444727
152,76420,0.4417925414218634,0.3955088984513512,0.5112180058776318,0.5910519247711178,0.19048752543436664
188,98655,0.4414627505167197,0.40239169181695855,0.5000693385663614,0.599417577861035,0.19568744078850941
131,69504,0.44140198434276356,0.412021474751884,0.485472748729083,0.5904905115263153,0.18707706552299874
272,97367,0.4409648019611797,0.4125073616547213,0.48365096242086725,0.5844491850474087,0.18515695403505003
30,74360,0.44066606997049185,0.4195631911450984,0.47232038820858196,0.5794380187034098,0.19497805642782873
243,83005,0.4402928858872861,0.3999690940807279,0.5007785735971234,0.6026533362689328,0.17958898895929007
20,51141,0.4400479653894863,0.41967009920334036,0.4706147646687053,0.5809731792457192,0.1910789111642755
23,56233,0.4398475985859821,0.42663668193314025,0.45966397356524485,0.5790794605259697,0.18541743098830618
25,26514,0.4397852777245267,0.4030825120171764,0.4948394262855521,0.5892614508730312,0.18442270703354216
18,84309,0.43961801045644977,0.4104603302359131,0.48335453078725465,0.5893656540982708,0.1842205329978994
118,62193,0.4395383049246592,0.41736637894534295,0.4727961938936336,0.5971510953144658,0.18565208255542223
222,99952,0.4395040068781117,0.4029516753076722,0.494332504233771,0.5994635001687219,0.19159187172580888
40,45406,0.43904508432827116,0.4121942459358401,0.4793213419169178,0.5974011380512908,0.18518353239857296
110,24782,0.43902948684044163,0.40401128275199966,0.4915567929731047,0.5957326520431855,0.18629708986207177
184,98168,0.438849666423731,0.434570267835774,0.4452687643056666,0.5881817936174193,0.18717290182730398
217,45489,0.43866918589716075,0.42320848739557804,0.46186023364953493,0.5820124173574237,0.18717704414524117
78,44085,0.4385918369752059,0.39772353648086384,0.4998942877167189,0.6026508836648203,0.18591210100649053
238,76593,0.43849516760627116,0.39678244153322373,0.5010642567158423,0.5905159336692626,0.1939353130937195
84,47571,0.438294223844889,0.3963178380434729,0.501258802547013,0.5866942481995011,0.19473794911150305
133,46798,0.43807091972454315,0.4065929135041956,0.4852879290550646,0.5875860060432433,0.18493837334695612
13,93452,0.43805705087827124,0.4152743276034061,0.4722311357905689,0.5824658705690554,0.18264891899881472
83,73605,0.4379494428985463,0.409329991146438,0.4808786205267087,0.6020182289108954,0.18809819593984003
49,97211,0.4378508398504545,0.39974324099041414,0.4950122381405151,0.597798074346015,0.17675397135329948
224,23192,0.43693042315827774,0.393573686924768,0.5019655275085423,0.5806220156535861,0.18759107208070405
154,79427,0.43592433979989403,0.3877384597094078,0.5082031599356234,0.5848759087305266,0.18533410133538558
294,79313,0.4357873912417176,0.39523877301069016,0.49661031858825877,0.5938655053411573,0.18711567032091372
71,35238,0.43534902054323565,0.4150051239473748,0.46586486543702693,0.5869996834346362,0.1870421012887858
168,78520,0.4350173928820683,0.4255951575180558,0.44915074592808696,0.5664466719397522,0.19791919411792988
150,96482,0.43463526605958774,0.40680439317309813,0.47638157538932213,0.5872368211801967,0.18857867245343887
219,8722,0.4344716893703895,0.3844885118861793,0.5094464555967049,0.5993481840765156,0.18909426086860956
196,95983,0.4342842975218881,0.3925371466742933,0.4969050237932802,0.6112095460843009,0.19123298070062025
178,88551,0.4326912308744516,0.41110528526253215,0.4650701492923307,0.6007989021206769,0.1833438792402819
296,65022,0.43157208439378697,0.39391252854008196,0.48806141817434445,0.606023558108739,0.18634084298978207
284,85222,0.43131899867717227,0.40550815819031855,0.4700352594074529,0.5982386601282654,0.19932270974327868
213,85906,0.4307874121140707,0.3807865203504388,0.5057887497595184,0.5834342540502198,0.1878326872073316
127,87204,0.4301420606881057,0.4098728539255206,0.46054587083198334,0.5854610703874091,0.1895374595019605
185,98187,0.43009257926116984,0.40607299593236845,0.46612195425437186,0.564779980590164,0.18806366267869845
233,38442,0.4296537126087495,0.4065829067515318,0.46425992139457617,0.5858178215031445,0.18892360650678214
112,17622,0.42924265633884284,0.4061814306373627,0.4638344948910631,0.5858629008556223,0.18761110246929055
14,54096,0.4290443891763507,0.37976472375850645,0.5029638873031169,0.600802146818361,0.1898436538947203
59,84920,0.4285993418867672,0.40889725600150884,0.45815247071465465,0.5842475649758063,0.18428647876321594
33,63839,0.42836817693106827,0.3571151003542538,0.5352477917962899,0.6089640191042606,0.1944956633058836
245,15295,0.426732865631394,0.3968430218847103,0.4715676312514196,0.574939257505618,0.18441331957421023
177,91080,0.4261620021259801,0.4088847792989137,0.4520778363665796,0.5739384078185503,0.18666227799513485
280,87857,0.42540512300081945,0.37902752572928466,0.4949715189081217,0.5940275519838946,0.1828643304790181
235,78989,0.42534293877144946,0.39052224179267553,0.4775739842396103,0.589226717756759,0.1866328383213474
225,99811,0.42498209487304706,0.3910855612676936,0.47582689528107724,0.589928788088807,0.1858850681730349
262,66484,0.4243547963888929,0.40273722629952174,0.4567811515229496,0.5939027427650035,0.18568858344924608
108,26390,0.42397571023014946,0.397373734714355,0.46387867350384104,0.5962967343947755,0.188911461196565
62,83614,0.42327410874193394,0.4016527765386614,0.45570610704684283,0.591482890696129,0.19285009651874285
73,7227,0.4230793847937845,0.3851460094937225,0.4799794477438774,0.598004059750793,0.18054505098765233
279,84495,0.4229899559355957,0.37835259797663245,0.48994599287404056,0.5892690877410908,0.18147302019865172
214,45044,0.4208599877051711,0.3588891252289174,0.5138162814195516,0.5951011762140742,0.19243424009293997
72,35416,0.4202728269331214,0.3824200008492625,0.4770520660589097,0.5997524654924202,0.1845514060086348
192,80667,0.419247211157152,0.3752632999016127,0.48522307804046094,0.577111040709853,0.19097497938485775
0,16489,0.41864001385844696,0.34943960463297186,0.5224406276966596,0.5993968752951387,0.19235697288525772
183,83709,0.41860937435871864,0.39741350876556847,0.45040317274844394,0.6066790994634309,0.19272873750291872
246,16010,0.41801688856513286,0.3704034856652532,0.4894369929149523,0.5989545637810343,0.1841994355911539
208,96180,0.4175682646403669,0.3929476222928678,0.45449922816161564,0.5926071878398395,0.19796446883822527
151,78270,0.41733193983597705,0.39199774852863883,0.45533322679698435,0.5784251338404419,0.1847323207396976
117,21392,0.417050352592503,0.3734350791841209,0.48247326270507623,0.5880915441459555,0.18434302547086862
75,58869,0.4168705383620416,0.38258196853030146,0.4683033931096517,0.5764453723202766,0.192376360596231
251,12287,0.41639345718695464,0.35910488929773243,0.502326309020788,0.602162974160276,0.18589988951248054
286,37209,0.41589778307247144,0.3868757274692781,0.45943086647726145,0.5841545391483204,0.17983964673461525
260,73713,0.41576520798573113,0.3641362219983595,0.49320868696678866,0.602158749447966,0.18461186284187678
137,41125,0.4156442634066147,0.33806188910562773,0.5320178248580951,0.5979943799748273,0.1807237449529216
64,21242,0.4156233405453882,0.365491405597367,0.4908212429674201,0.5903702023306417,0.18847588152118924
68,79711,0.41548973908291653,0.3659107001025622,0.4898582975534479,0.5974313158009875,0.18863762366899778
191,95320,0.41534606878057173,0.3585871907659958,0.5004843858024356,0.5942784580054299,0.1785492703305498
175,75418,0.41520186992940233,0.3774451520428868,0.47183694675917565,0.5768912535801106,0.18815382984368578
28,71903,0.4140721370670919,0.3563279802046336,0.5006883723607795,0.5918389721859499,0.1907653923379017
236,78702,0.4137619841588062,0.3587200697372644,0.4963248557911189,0.6049109690250514,0.18810180428766407
8,40491,0.4135222821296182,0.390644996560752,0.4478382104829175,0.5877333712514792,0.18984870246895377
26,68269,0.4123697004598162,0.3949436368046176,0.4385087959426141,0.5703063631459738,0.19229903913357982
266,93977,0.41178427678329904,0.3501540146589811,0.5042296699697759,0.5803380471674533,0.19097147244564225
128,22819,0.41045194791544126,0.36363281357491517,0.4806806494262304,0.5930699608996081,0.1901866793233853
3,80881,0.41006849879838214,0.3716947987338487,0.4676290488951823,0.5857459331326761,0.19888726784723162
181,1005,0.40918113538478496,0.36611176500307446,0.47378519095735067,0.5947844755387043,0.18442962045011946
82,71289,0.4087985163455711,0.3930453780398623,0.4324282238041343,0.5783712901598779,0.18874347320242182
215,44891,0.4083080433810479,0.39222951045021004,0.4324258427773048,0.5791575773517659,0.19144106140498393
93,58761,0.40709313915852763,0.3631300033420266,0.4730378428832792,0.5805099368781361,0.19017938853160118
47,38710,0.406909971937167,0.3469268363226835,0.4968846753588922,0.6161762860161835,0.19107570832299345
290,97674,0.4068052407584691,0.3848647213147915,0.4397160199239855,0.5767326493753586,0.19534438304361793
237,78914,0.4063186706009016,0.37062416444425594,0.45986042983587005,0.5863959734552582,0.19295410269435925
276,71773,0.40612662809056077,0.3689675380147738,0.4618652632042412,0.5736227071944863,0.19130068616669801
41,30571,0.40507487801625675,0.36220696470772096,0.4693767479790604,0.5925070063732145,0.18643829313849153
53,16082,0.40434182223446435,0.3580720176810249,0.47374652906462345,0.5930436055390155,0.1867475246828102
189,81063,0.4035885915813291,0.3837839994758913,0.43329547973948584,0.5747830104177163,0.19298282472637826
142,49319,0.4032146210421364,0.3736760148479526,0.4475225303334121,0.5855616699560245,0.19148600430884782
88,50851,0.40308058847808803,0.35379142599229857,0.4770143322067721,0.5701863000618691,0.18409368710859417
259,74038,0.40268995029649246,0.3611249823941753,0.46503740214996814,0.598158244661715,0.19037768804262156
257,74038,0.40268995029649246,0.3611249823941753,0.46503740214996814,0.598158244661715,0.19037768804262156
81,43288,0.4019972727497637,0.34724059244437866,0.48413229320784135,0.5810078312368745,0.18743344869120226
273,56653,0.4013177911265917,0.3495325418512114,0.47899566503966223,0.5931716441867296,0.19083870960530733
107,66953,0.39940207518320436,0.34905682371289526,0.4749199523886681,0.5728563372122398,0.1892988890668392
227,22853,0.3968903451950486,0.3800182795106672,0.42219844372162074,0.5497761870894501,0.1931690648045394
