TP_NoTP,actual_label,oof_predicted_label,oof_is_error,oof_p_tp,oof_p_notp,is_boundary_band,ptp_distance_from_boundary,local_nn_dist,coverage_cell_key,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,Eval#,MaxT_TB,MaxT_Adj,MaxT_Adj_Y,MaxT_Adj_Z,Max_Power,Time_MaxT,Time_Max_Power,Unnamed: 15,Unnamed: 16,CellD_x_Resin,Barrier_x_Outer,oof_tmax_pred
0,0,0,False,1.1027291293430608e-05,0.9999889727087066,False,0.49998897270870657,0.300221316958579,3_2_2_0,14.98731777,1.578348137,2.494534358,0.742598557,Si1,Si1,combo_002,11,378.5229739,260.5301258,0.000365533,0.055164975,1142.559396,234.5,103.4,,,11.129560549302457,3.9372436566317917,379.804739670306
1,1,1,False,0.9962807893753052,0.0037192106246948242,False,0.4962807893753052,0.13287037677007799,1_0_0_3,11.90366821,0.573073028,1.410814098,2.489698147,Si1,Si1,combo_002,12,414.2164946,794.7020064,-0.002019092,0.042977813,1152.382785,121.000001,88.2,,,29.636540684939803,0.8084995070859488,413.01430989022475
0,0,0,False,0.02353997714817524,0.9764600228518248,False,0.47646002285182476,0.19800611359229686,1_1_2_2,10.5409877,1.47653842,2.421191725,1.6471982,Si1,Si1,combo_002,13,335.7844445,271.7492477,0.002289373,0.055222473,885.3009739,208.2,82.3,,,17.36309596566214,3.5749826041485746,336.01358480689896
0,0,0,False,1.6348416238542995e-06,0.9999983651583761,False,0.49999836515837615,0.20571375921962567,1_3_0_3,10.12486991,2.389110332,1.496922138,2.351863531,Si1,Si1,combo_002,14,298.2144884,257.3380683,0.002195746,0.055318808,765.904808,209.5,84.5,,,23.812312297448248,3.5763121460953298,299.9727420969411
0,0,0,False,9.469318911214941e-07,0.9999990530681089,False,0.4999990530681089,0.3206393058020357,1_2_3_3,11.05605998,1.755874274,2.912454606,2.387237757,Si1,Si1,combo_002,15,329.7043451,261.6280806,0.000267252,0.055276905,863.4735816,227.8,85.5,,,26.393443827912666,5.113904116868206,329.63523297913923
1,1,1,False,0.8922224044799805,0.10777759552001953,False,0.39222240447998047,0.07970091196833881,2_1_0_3,13.15044621,1.16594142,1.226932391,2.253377731,Si1,Si1,combo_002,16,400.5222103,798.3703781,0.043786728,0.038672949,1129.194861,188.000001,86.4,,,29.63292264232735,1.4305312942065354,400.12419955187187
1,1,1,False,0.8959711790084839,0.10402882099151611,False,0.3959711790084839,0.13523198185291702,1_0_3_0,10.24682028,0.921435014,2.80632519,0.668970615,Si1,Si1,combo_002,17,349.0689651,831.7834309,0.000247021,0.033347768,945.2323661,161.000001,80.1,,,6.854821664506072,2.5858462907362028,350.4768210049353
1,1,1,False,0.9999866485595703,1.33514404296875e-05,False,0.4999866485595703,0.25953531065492635,2_0_1_0,12.00408497,0.619828684,1.90947607,0.591471772,Si1,Si1,combo_002,18,398.6728436,588.3063808,0.000290952,0.044515675,1171.001807,126.000001,86.2,,,7.100077408444466,1.183548039597592,397.39688797962674
0,0,0,False,0.006761518772691488,0.9932384812273085,False,0.4932384812273085,0.16483864538385778,0_2_2_3,8.186490662,1.91811608,2.249524305,2.109970561,Si1,Si1,combo_002,19,290.2857717,264.2801914,0.001368586,0.055317227,712.4012227,183.3,74.0,,,17.2732542947214,4.314848741771324,288.6865802553576
1,1,1,False,0.9922562837600708,0.007743716239929199,False,0.4922562837600708,0.21217538219942955,2_0_2_1,12.22832837,0.501428682,2.399133012,1.310690718,Si1,Si1,combo_002,20,406.3885816,618.7459303,0.001482791,0.043594055,1152.38133,127.000001,84.2,,,16.02755649121507,1.2029941041498502,407.6689758908942
1,1,1,False,0.704759955406189,0.29524004459381104,False,0.20475995540618896,0.12055879836391707,1_0_3_3,11.53079879,0.698546095,2.939396175,2.040166702,Si1,Si1,combo_002,21,383.6702897,638.2451252,0.032098797,0.036006477,1063.938064,167.000001,83.3,,,23.52475173881989,2.0533037197041866,382.87058846791615
0,0,0,False,0.0031798952259123325,0.9968201047740877,False,0.49682010477408767,0.1581559499859062,2_1_3_3,13.0535609,1.034229167,2.56977531,2.151037919,Si1,Si1,combo_002,22,389.8942223,277.4001598,-0.000317189,0.055345445,1115.983557,223.3,92.2,,,28.07870447387577,2.6577365782384663,390.6779010012044
0,0,0,False,1.0718445082602557e-05,0.9999892815549174,False,0.4999892815549174,0.2854616748635322,3_2_2_3,15.23958487,1.592728603,2.13134733,2.01074464,Si1,Si1,combo_002,23,392.4079801,267.2466066,0.00037184,0.055266123,1190.547336,253.9,104.3,,,30.642913593177596,3.3946578554186804,392.8835217158285
1,1,1,False,0.7433338165283203,0.2566661834716797,False,0.2433338165283203,0.11233926237871912,3_0_3_0,15.52269754,0.639305463,2.751998239,0.800713539,Si1,Si1,combo_002,24,425.6539238,520.3013039,-0.000378918,0.042059843,1349.272553,198.000001,97.5,,,12.429234082079994,1.7593675083590798,429.30518244400815
0,0,0,False,0.00038431870052590966,0.9996156812994741,False,0.4996156812994741,0.2671247586437029,3_3_3_1,15.72510127,2.125455429,2.862582939,1.074423359,Si1,Si1,combo_002,25,368.2279546,245.8362916,0.000383978,0.05539638,1098.768881,260.4,107.4,,,16.895416127128566,6.084292448660326,361.4959293026005
0,0,0,False,0.000671805755700916,0.9993281942442991,False,0.4993281942442991,0.18727093907073813,0_2_3_0,9.3906414,1.688101297,2.607965856,0.615911572,Si1,Si1,combo_002,26,301.8196819,271.1522907,0.002030544,0.055275152,791.7846392,193.2,77.2,,,5.783804706762281,4.402510544045315,303.77675266768694
0,0,0,False,1.8477819594409084e-06,0.9999981522180406,False,0.49999815221804056,0.27984384625712955,2_3_3_1,12.27285946,2.078057068,2.814394704,1.396802566,Si1,Si1,combo_002,27,326.5953973,253.5232588,0.001488357,0.055433447,886.4979637,236.8,91.3,,,17.142761585885374,5.848472806788968,326.96897838261987
1,1,1,False,0.9936016201972961,0.006398379802703857,False,0.49360162019729614,0.21906488521305684,0_0_2_1,8.33796206,0.643407986,2.483834204,1.122476514,Si1,Si1,combo_002,28,355.459812,947.7506747,0.000199299,0.041254893,897.8462108,109.000001,72.4,,,9.359166586973059,1.5981187627535531,349.1208033113898
0,0,0,False,0.005466980393975973,0.994533019606024,False,0.494533019606024,0.23190583461685715,1_1_1_1,11.44641156,1.432112239,1.935058473,1.231966637,Si1,Si1,combo_002,29,350.9504974,274.3876237,0.001385052,0.05517402,964.5400799,207.8,86.3,,,14.101597155291122,2.771220922363951,352.2402318561931
1,1,1,False,0.999836266040802,0.00016373395919799805,False,0.499836266040802,0.16210445619809413,3_0_2_0,15.10141638,0.521750771,2.21088038,0.943518921,Si1,Si1,combo_002,30,437.7442284,847.884353,0.002578699,0.043837875,1404.801538,155.000001,95.3,,,14.248472088429326,1.153528542853773,437.61717952014305
0,0,0,False,2.439254785713274e-05,0.9999756074521429,False,0.49997560745214287,0.16483864538385778,0_3_2_3,9.080830208,1.990215089,2.322999861,2.327953945,Si1,PU,combo_001,31,303.1515201,265.0104704,0.000217871,0.055419585,762.4401279,193.5,79.0,,,21.13975450658877,4.623269375107103,304.0794511991398
1,1,1,False,0.9972324371337891,0.0027675628662109375,False,0.49723243713378906,0.13287037677007799,1_0_0_3,11.5994219,0.532842525,1.438647501,2.239986514,Si1,PU,combo_001,32,411.5364314,530.8239888,-0.003650862,0.04858455,1152.54659,110.000001,86.2,,,25.982548626196255,0.76657256701778,413.2252791359166
0,0,0,False,0.48955339193344116,0.5104466080665588,True,0.010446608066558838,0.13145809138747278,0_1_1_2,9.987513583,1.35758654,1.739590153,1.8733312,Si1,PU,combo_001,33,345.8330237,320.8776544,0.00216484,0.055411841,912.1954084,176.5,81.1,,,18.70992080545769,2.3616441768293406,344.9206470887759
1,1,1,False,0.9999907612800598,9.238719940185547e-06,False,0.4999907612800598,0.25914666613574644,1_0_1_3,11.26112356,0.500171972,2.037294948,2.462450732,Si1,PU,combo_001,34,407.625864,793.1965374,0.000817134,0.04221859,1123.234734,115.000001,83.8,,,27.729961953464446,1.0189978316867974,413.34191071634484
0,0,0,False,0.0003860898723360151,0.999613910127664,False,0.499613910127664,0.4062901635053754,1_3_3_0,10.34386155,2.436721223,2.983961895,0.87986646,Si1,PU,combo_001,35,288.0502193,251.2885876,0.002245019,0.055438562,742.208872,218.8,84.4,,,9.101216844728613,7.271083278169798,286.98545610976487
1,1,1,False,0.9999898672103882,1.0132789611816406e-05,False,0.4999898672103882,0.21217538219942955,2_0_2_2,12.73686507,0.51522735,2.086959448,1.546783166,Si1,PU,combo_001,36,425.8682655,505.3798842,-0.000309272,0.047937102,1208.287565,124.0,87.5,,,19.70116847788941,1.0752585859505028,422.1089917465377
1,1,1,False,0.9331222772598267,0.06687772274017334,False,0.43312227725982666,0.07799793572685111,3_0_3_3,14.19757507,0.784718346,2.629447057,2.368650868,Si1,PU,combo_001,37,425.4487736,834.7074491,0.001728948,0.037691056,1293.451234,170.000001,92.3,,,33.62909851305066,2.0633753454636077,424.49152979643975
0,0,0,False,0.005819796584546566,0.9941802034154534,False,0.49418020341545343,0.27984384625712955,2_2_2_1,12.47270295,1.83224038,2.342103965,1.453123973,Si1,PU,combo_001,38,349.6349529,263.4500318,0.001513338,0.055292749,975.3129773,222.4,91.0,,,18.124383664752823,4.2912974588311075,350.99348768578375
1,1,1,False,0.9999998211860657,1.7881393432617188e-07,False,0.4999998211860657,0.2795778058578261,0_0_0_0,9.471366336,0.560851252,1.569097242,0.522783824,Si1,PU,combo_001,39,370.9607249,578.890237,0.000227634,0.047575558,1011.693879,98.000001,75.6,,,4.951477111638949,0.8800301526854469,372.12956385285963
1,1,1,False,0.9999065399169922,9.34600830078125e-05,False,0.4999065399169922,0.21876900238349464,3_0_1_3,15.91493419,0.666482501,1.834361701,2.076364175,Si1,PU,combo_001,40,452.6783854,801.2857252,-0.000388723,0.043925727,1435.883939,173.000001,99.6,,,33.04519919959865,1.222569974221094,458.4248227609999
0,0,0,False,0.03649500757455826,0.9635049924254417,False,0.46350499242544174,0.15417322635748348,0_1_3_2,9.79563474,1.236096836,2.995137414,1.599804221,Si1,PU,combo_001,41,341.8140585,282.0191344,0.001650185,0.055331668,893.8991446,190.5,78.8,,,15.671097804426239,3.702279880830622,341.1270434350663
1,1,1,False,0.9999996423721313,3.5762786865234375e-07,False,0.49999964237213135,0.03731328257816665,0_0_0_3,8.458299304,0.587280037,1.156297886,2.47490185,Si1,PU,combo_001,42,407.0448488,540.0458014,0.000202308,0.006271533,949.1164383,78.000001,63.9,,,20.933460595323314,0.6790706652731017,377.8266823710089
1,1,1,False,0.9999803304672241,1.9669532775878906e-05,False,0.4999803304672241,0.25577336565901393,0_0_0_1,8.769077072,0.973645182,1.122690056,1.155854016,Si1,PU,combo_001,43,351.1037684,843.7232211,-0.011974389,0.042225477,886.9552921,105.000001,68.3,,,10.135772950284721,1.0931017639037102,349.6965626015041
0,0,0,False,0.001445906818844378,0.9985540931811556,False,0.4985540931811556,0.20881572933226727,3_3_1_2,14.11097311,2.255763284,1.68575654,1.91992554,Si1,PU,combo_001,44,357.9605233,258.4167191,-0.000343624,0.05523994,1036.638144,245.1,98.8,,,27.092017668142226,3.8026677086948775,358.4601303403345
0,0,0,False,0.002967172535136342,0.9970328274648637,False,0.49703282746486366,0.14698482150117445,3_1_3_1,14.77787692,1.13602359,2.964930191,1.476564894,Si1,PU,combo_001,45,406.3031061,277.2696752,-0.000360297,0.055132572,1242.490328,233.3,98.6,,,21.820494267924847,3.3682306396792057,406.6274071346111
0,0,0,False,0.001981418812647462,0.9980185811873525,False,0.49801858118735254,0.3206393058020357,1_3_3_2,10.4507631,2.037060751,2.785120777,1.847508326,Si1,PU,combo_001,46,314.3302928,260.4008849,0.001260595,0.055230971,808.8010089,216.8,83.0,,,19.30787184030357,5.673460221621323,314.1818817781209
1,1,1,False,0.6303809881210327,0.3696190118789673,False,0.13038098812103271,0.06545490848082806,2_0_3_3,13.43030129,0.839720755,2.969632058,2.481108127,Si1,PU,combo_001,47,410.406597,560.3518301,-0.032987358,0.031680928,1205.811017,210.000001,91.5,,,33.32202967867758,2.493661673815964,410.7447251670868
1,1,1,False,0.9986896514892578,0.0013103485107421875,False,0.4986896514892578,0.3029620903307971,0_0_1_2,8.056883314,0.508237078,1.845112362,1.827143649,Si1,PU,combo_001,48,362.8049189,551.8531792,0.001345904,0.044414832,927.4734069,94.000001,70.9,,,14.721083177909172,0.9377545154445582,371.40216538820493
1,1,1,False,0.9497102499008179,0.05028975009918213,False,0.44971024990081787,0.16210445619809413,3_0_2_1,15.85822607,0.602909739,2.433992627,1.030525901,Si1,PU,combo_001,49,448.1576114,557.7474919,0.005809586,0.045314773,1495.851653,176.000001,99.0,,,16.34231270904844,1.4674778594724942,446.3962949344622
0,0,1,True,0.6315626502037048,0.36843734979629517,False,0.13156265020370483,0.11781135592417989,2_1_2_2,13.56362331,1.086477729,2.095301205,1.956604525,Si1,PU,combo_001,50,405.3222588,283.296562,-0.000329941,0.055135062,1221.422603,219.2,91.8,,,26.538646743741477,2.2764980947793636,405.1774084011491
1,1,0,True,0.44413113594055176,0.5558688640594482,True,0.05586886405944824,0.03593724297678286,2_1_0_3,13.81225562,1.278013041,1.30677945,2.439894897,Si1,PU,combo_001,51,404.8669592,582.7382892,0.037313372,0.035968746,1167.300532,200.000001,88.0,,,33.70045200329757,1.6700811788108074,404.42486203275433
1,1,1,False,0.9893495440483093,0.010650455951690674,False,0.4893495440483093,0.1875238757740491,1_0_3_2,10.90292935,0.536393095,2.94662593,1.740716285,Si1,PU,combo_001,52,393.9597747,571.4287344,0.000263423,0.040303757,1080.733403,128.000001,82.2,,,18.978906673749467,1.5805498023999534,393.82138430216503
0,0,0,False,0.02823866903781891,0.9717613309621811,False,0.4717613309621811,0.14248315165866363,2_1_3_3,12.84982617,1.056834817,2.885198342,2.133366649,Si1,PU,combo_001,53,391.0113908,279.6127966,-0.000312096,0.055214417,1129.600885,216.5,89.1,,,27.413390596525407,3.049178061776273,392.8117116399528
0,0,0,False,0.001329108839854598,0.9986708911601454,False,0.4986708911601454,0.22329365062000056,2_2_1_0,13.71115831,1.516819076,1.760447543,0.736536948,Si1,PU,combo_001,54,378.8373835,274.1188644,-0.000333629,0.055107578,1154.274237,212.0,94.8,,,10.098774695192239,2.67028041551973,380.2265814907674
1,1,1,False,0.9643768072128296,0.03562319278717041,False,0.4643768072128296,0.12042457302289328,1_0_3_2,11.09739754,0.750470563,2.687772852,1.527912492,Si1,PU,combo_001,55,385.5942103,820.776171,0.029243065,0.037828185,1064.190059,149.000001,83.2,,,16.955852330056068,2.017094405456556,385.3407456043846
1,1,1,False,0.9996672868728638,0.00033271312713623047,False,0.49966728687286377,0.18325961839887914,0_0_2_0,8.99995617,0.911918424,2.298208866,0.889472575,Si1,PU,combo_001,56,354.334329,881.4019611,0.003669433,0.038636971,912.5437773,125.000001,74.6,,,8.005214189417039,2.095779007105547,350.0851669357104
0,0,0,False,0.004190316889435053,0.995809683110565,False,0.49580968311056495,0.2671247586437029,3_2_3_1,15.43470197,1.665994537,2.70817874,1.280896749,Si1,PU,combo_001,57,388.9437753,264.7160807,-0.002637023,0.055250378,1193.163062,242.9,104.4,,,19.770259575156896,4.511810986059544,390.83191575746235
0,0,0,False,0.02082192711532116,0.9791780728846788,False,0.47917807288467884,0.13616466931181706,2_1_3_1,12.59282279,1.349565683,2.726753058,1.342611595,Si1,PU,combo_001,58,372.2804676,272.1085661,-0.000305671,0.055260352,1060.517142,216.5,89.9,,,16.90726989163425,3.6799323530921084,370.22555986277183
0,0,0,False,0.002032327000051737,0.9979676729999483,False,0.49796767299994826,0.20571375921962567,0_3_0_3,8.532951007,2.310786502,1.541974489,2.301852257,Si1,PU,combo_001,59,284.0430047,254.8609789,0.000204174,0.055313456,688.5729696,184.1,82.3,,,19.641592534333373,3.5631738356095477,280.590739246165
0,0,0,False,1.287991017306922e-05,0.9999871200898269,False,0.49998712008982693,0.13432288323830174,1_3_2_3,11.83528426,2.184009165,2.17406533,2.413524809,Si1,PU,combo_001,60,330.6788225,257.3599222,0.002580589,0.055276282,883.6767459,229.6,88.9,,,28.564752183077207,4.748178606028749,331.17599808425365
0,0,0,False,0.0031788325868546963,0.9968211674131453,False,0.4968211674131453,0.05200120146866477,3_1_0_1,15.54531875,1.450385014,1.212317857,1.291704882,Si1,Si1,combo_002,1,406.8435491,277.5987245,0.000379483,0.055072776,1245.255627,229.6,95.5,Itr_1,,20.07996412162114,1.758327651997395,409.6166782498961
0,0,0,False,0.017288919538259506,0.9827110804617405,False,0.4827110804617405,0.05200120146866477,3_1_0_1,15.54644773,1.45309986,1.2033606,1.395243037,Si1,PU,combo_001,2,414.6673237,273.9235583,0.000379511,0.05507481,1257.002334,226.3,94.5,,,21.691072945366955,1.748603119389516,410.7814514810981
0,0,0,False,0.04478967562317848,0.9552103243768215,False,0.4552103243768215,0.13670456615824098,3_1_0_1,14.16200775,1.488784142,1.157777162,1.420451851,Si1,PU,combo_001,3,395.1831768,282.453787,0.002414302,0.05534202,1149.297106,209.4,90.0,,,20.116450122363844,1.723680278755365,394.90682881080556
1,1,1,False,0.946617603302002,0.05338239669799805,False,0.44661760330200195,0.09114950202361488,0_1_0_0,8.086292454,1.308219549,1.467327805,0.670358546,Si1,Si1,combo_002,4,318.7919878,989.5260725,-0.000579022,0.046128733,785.8114136,141.000001,73.1,,,5.420715251994213,1.9195869192922599,312.0773152223439
0,0,0,False,0.038861315697431564,0.9611386843025684,False,0.46113868430256844,0.10150652068877104,2_1_0_0,12.85289986,1.485869873,1.169436726,0.619592105,Si1,Si1,combo_002,5,370.3500109,280.2434562,0.000312173,0.05522118,1040.857641,196.5,86.1,,,7.963555279611605,1.7376307995431557,370.4810866084181
1,1,1,False,0.9969182014465332,0.003081798553466797,False,0.4969182014465332,0.09114950202361488,0_1_1_0,8.473601043,1.248477686,1.587833669,0.605567693,Si1,Si1,combo_002,6,321.7899592,533.8186259,0.00060807,0.04357835,815.407218,142.000001,74.3,,,5.131339035011904,1.9823749048260098,321.1627521924299
1,1,1,False,0.859606921672821,0.14039307832717896,False,0.35960692167282104,0.09105714226753979,0_1_0_0,9.846369757,1.440450919,1.239013635,0.702533181,Si1,Si1,combo_002,7,331.5178937,862.0830784,-0.005451213,0.043372693,873.9810357,151.000001,74.4,,,6.917401466687406,1.7847383291892809,332.78773557135526
0,0,0,False,0.020176580175757408,0.9798234198242426,False,0.4798234198242426,0.0885166882390135,2_1_0_0,13.16970418,1.472876761,1.191677773,0.804590912,Si1,Si1,combo_002,8,376.7092546,279.435545,-0.000320093,0.055277964,1064.199695,201.0,87.2,,,10.596224296956413,1.7551944984519334,376.50522020879123
0,0,0,False,0.011775149032473564,0.9882248509675264,False,0.48822485096752644,0.08502408961217173,2_2_0_0,13.79975398,1.491463044,1.155320337,0.735884826,Si1,Si1,combo_002,9,383.075107,281.4842217,-0.000335844,0.055289188,1109.313523,204.2,89.5,,,10.155029556415109,1.723117586617126,382.7724901013794
0,0,1,True,0.8793428540229797,0.12065714597702026,False,0.37934285402297974,0.09374232955556312,0_1_0_0,8.752161841,1.467544847,1.210559771,0.912920274,Si1,Si1,combo_002,10,313.6089676,284.3520239,0.000209654,0.055424328,791.1412561,161.3,70.1,,,7.990025985978064,1.7765507539165502,315.49105446491325
1,1,0,True,0.4419092535972595,0.5580907464027405,True,0.05809074640274048,0.07968987022537871,1_2_0_0,10.11422216,1.553123278,1.106329208,0.736713214,Si1,Si1,combo_002,11,330.9980509,895.3526074,0.010479337,0.037774353,868.5492916,168.000001,75.9,,,7.451281114603622,1.7182656460761039,330.49155857501165
1,1,0,True,0.30237823724746704,0.697621762752533,False,0.19762176275253296,0.05033156231766361,1_2_0_1,11.50600979,1.519278196,1.12111284,1.167976136,Si1,PU,combo_001,12,358.6823673,950.8795501,-0.023672521,0.037597534,971.2930595,180.000001,80.2,,,13.438744855302373,1.7032822930676368,358.24625415872083
1,1,1,False,0.933047890663147,0.06695210933685303,False,0.433047890663147,0.10903403769232214,1_1_0_0,10.42939501,1.336014985,1.420025805,0.716988638,Si1,Si1,combo_002,13,342.2103804,946.1754227,-0.000251585,0.040505185,938.9204532,169.000001,83.6,,,7.477757723383896,1.897175754566688,344.74794827652147
1,1,1,False,0.9127019643783569,0.08729803562164307,False,0.41270196437835693,0.10903403769232214,1_1_0_0,10.15596041,1.336325429,1.409532862,0.510206899,Si1,Si1,combo_002,14,338.4386137,573.1574563,-0.002202741,0.037446597,915.2220174,164.000001,82.5,,,5.181641067152869,1.8835946065017477,339.65758762601786
1,1,1,False,0.9463880658149719,0.053611934185028076,False,0.4463880658149719,0.14092498713007884,0_1_0_3,9.224567768,1.259515512,1.552298304,2.491545207,Si1,PU,combo_001,15,345.6014227,587.7676331,-0.00730832,0.041856743,873.2528888,148.000001,76.3,,,22.98342760900709,1.9551437931392914,345.7229092924385
1,1,1,False,0.9581143260002136,0.04188567399978638,False,0.4581143260002136,0.11417794730288353,1_1_1_3,10.04618612,1.204656137,1.681317953,2.36586938,Si1,PU,combo_001,16,357.2749129,574.559047,0.000242005,0.040414793,948.4531793,160.000001,81.0,,,23.767964127089005,2.0254099903297273,357.53286361590875
0,0,0,False,0.3100416660308838,0.6899583339691162,False,0.1899583339691162,0.08688232957669399,2_1_0_2,12.02893371,1.360571341,1.410126794,1.979542703,Si1,PU,combo_001,17,376.014388,279.7620881,-0.000291573,0.055157895,1067.275312,208.3,88.7,,,23.811787950501216,1.9185781030926108,375.50852675719835
0,0,0,False,0.00278903404250741,0.9972109659574926,False,0.4972109659574926,0.1649640760337748,3_1_1_1,15.98485026,1.228117004,1.695651661,1.343838083,Si1,Si1,combo_002,18,418.8180081,277.1807523,-0.000390471,0.055082988,1345.97628,254.0,105.5,,,21.481050530440452,2.082458637734944,420.6413908678153
1,1,1,False,0.9999960064888,3.993511199951172e-06,False,0.49999600648880005,0.30089791346756245,3_0_0_0,15.99677728,0.505277475,1.215799871,0.579764381,Si1,PU,combo_001,19,462.0132381,816.0161307,0.003516926,0.046501571,1489.949133,124.000001,90.6,,,9.274361677734065,0.6143162889242056,456.199667709725
0,0,0,False,0.006409042980521917,0.9935909570194781,False,0.4935909570194781,0.28636681287547416,3_2_1_1,15.78449336,1.818161506,1.722904732,1.382335307,Si1,PU,combo_001,20,392.4145507,265.0650809,0.000385462,0.05511782,1246.486432,249.9,105.3,,,21.819462474635063,3.1325190622276464,397.35409632116256
0,0,0,False,0.06298711895942688,0.9370128810405731,False,0.4370128810405731,0.04157489983290738,0_2_0_2,8.611426682,1.586287918,1.142178957,1.980463809,Si1,Si1,combo_002,1,310.4169969,277.4941367,0.000618407,0.055372191,760.0142628,161.7,70.6,Itr_2,,17.05461888755795,1.8118246796829416,309.1853764974744
0,0,1,True,0.8327623605728149,0.16723763942718506,False,0.33276236057281494,0.14933996071274153,2_0_3_0,12.65421167,0.922213549,2.885255584,0.594349469,Si1,PU,combo_001,2,388.4219569,283.8234718,0.001536027,0.055398477,1139.281548,197.4,87.6,,,7.521023986678103,2.6608217918927073,387.9065929327866
1,1,1,False,0.9442870020866394,0.055712997913360596,False,0.4442870020866394,0.16306099614168262,0_1_3_2,8.033139199,1.017509101,2.9245117,1.657762946,Si1,Si1,combo_002,3,328.088562,858.6612478,0.000191679,0.043894377,820.0672923,141.000001,72.0,,,13.317040504162321,2.9757172707309816,326.76852976228014
1,1,1,False,0.5319069623947144,0.46809303760528564,True,0.031906962394714355,0.1014276765101223,2_0_2_0,13.53521044,0.975158004,2.45834952,0.857210104,Si1,PU,combo_001,4,401.5007221,560.0153147,0.02666765,0.031935334,1210.748474,198.000001,91.0,,,11.602519148934286,2.3972792110575583,403.2955735671463
