sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,F_ThermalResin_Thx,G_CoolantLPM,B_Barrier_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,acq_misclass_repair,MaxT_Adj_pred_given_notp,MaxT_Adj_std_given_notp,CellD_x_Resin
11,boundary,gp,13.814292293582092,1.4003103286474021,1.4647882252990239,18.142056352208034,ETI,combo_001,0.4757159241500801,0.5242840758499199,0.9514318483001603,0.22449696384032175,0.6440987740825004,139.60142203588094,1.3538710562111915,0.0,0.2648133208947462,0.9999999009999999,0.8177880249233209,0.47412941322116037,0.3193533545269713,0.0644011638093018,139.60142203588094,1.3538710562111915,20.235012692478094
12,boundary,gp,12.564449668086064,1.4610681276727369,2.983279487281517,16.34584574503053,ETI,combo_001,0.49674185537888693,0.5032581446211131,0.9934837107577739,0.16138919499438356,0.4617616517449931,142.39261227221945,1.5236765621535813,0.0,0.2308110019856112,0.9999999009999999,0.8164846315374059,0.5218073605300653,0.2636530607136041,0.2310654094613771,142.39261227221945,1.5236765621535813,37.48326496378222
13,notp_high_tmax,gp,14.478973608141615,1.5467013498359035,2.8901580727383385,1.0645194181125188,ETI,combo_001,0.4786910762266672,0.5213089237733328,0.9573821524533344,0.11116162710714136,0.3166392625676899,140.8752193740755,1.6082428165142233,0.0,0.5836267867308103,0.9999999009999999,0.8136169098408658,0.5355800246990892,0.2881371419486344,0.044156539334595395,140.8752193740755,1.6082428165142233,41.84652245853584
14,notp_high_tmax,gp,14.284955828559792,1.5688939155586903,2.99433084625728,5.253232146267371,ETI,combo_001,0.3430901302338043,0.6569098697661957,0.6861802604676086,0.14489992343247363,0.4141192397088423,140.3889855072942,1.6123032075531611,0.3793991317746381,0.5507110871522208,0.9999999009999999,0.6280987877560816,0.5245809047083212,0.32112071851346546,0.052347919293571875,140.3889855072942,1.6123032075531611,42.7738838748793
15,notp_high_tmax,gp,12.039251517439418,1.4373684701185052,2.7743825531918795,29.645897295431915,ETI,combo_001,0.389437895618272,0.610562104381728,0.778875791236544,0.18987518506645054,0.5440661532613671,141.98453519424916,1.466686552166951,0.07041402921151999,0.3443999781038114,0.9999999009999999,0.6882586793658441,0.5245603722623681,0.3112260396238341,0.1562913595202726,141.98453519424916,1.466686552166951,33.401489363472784
16,notp_high_tmax,gp,13.970977641580102,1.5306654819095833,2.968685432612579,20.47769668938243,ETI,combo_001,0.4712279768103471,0.5287720231896529,0.9424559536206942,0.14189882486562316,0.4054481729521231,141.1189850949018,1.5922650401241871,0.0,0.3907751646213502,0.9999999009999999,0.7915654859229921,0.5196655629922767,0.28282881686588524,0.22541199421330882,141.1189850949018,1.5922650401241871,41.47543780391489
17,misclass_repair,gp,10.408362006048407,1.3376634146342539,1.9199563569055988,26.41432132925744,ETI,combo_001,0.30331590968597766,0.6966840903140223,0.6066318193719553,0.09249453519402526,0.2627044795117933,141.68921962692613,1.4244362785115587,0.6445606020934823,0.013169637499770827,0.9999999009999999,0.47937629020422745,0.4851737972877173,0.12645501225730124,0.6996199213831054,141.68921962692613,1.4244362785115587,19.98360079848735
18,misclass_repair,gp,13.578717019754231,1.4587000774017846,2.3411513383608025,8.341044462210144,ETI,combo_001,0.4688793361803931,0.5311206638196069,0.9377586723607862,0.10308941643079861,0.29331624398309014,140.98460405630925,1.3945252782948139,0.0,0.030739268388692238,0.9999999009999999,0.7254473340976897,0.4744948799764254,0.13797990956558415,0.6993465856416579,140.98460405630925,1.3945252782948139,31.789831524020226
19,uncertainty_sparse,gp,15.014339587188704,1.0018777212238381,2.9610565783997984,0.08005805992313234,ETI,combo_001,0.9900103410477641,0.009989658952235914,0.019979317904471827,0.007477944828773141,0.017066252687609636,161.09329489279034,3.9854874096254047,0.0,0.7119718243190213,0.9999999009999999,0.10777140268979757,0.9589977588600944,0.5304626113734349,0.019459907484232118,161.09329489279034,3.9854874096254047,44.45830900497363
20,random_check,gp,13.461897925285506,2.3722253631692807,1.6029119161454328,12.448095643971657,ETI,combo_001,0.14569833447546898,0.854301665524531,0.29139666895093796,0.0112749853447706,0.02803703257330135,120.73674415402074,1.3373358435233402,0.3046555631697933,0.2719050193098295,0.9999999009999999,0.24940753816505112,0.16964500078600786,0.07200653080389433,0.01614003063930648,120.73674415402074,1.3373358435233402,21.578236598373618
