discrete_combo_id,B_Barrier_Type,D_Barrier_Outer_Type,n_total,n_notp,n_tp,notp_ratio,tp_ratio,notp_tmax_min,notp_tmax_mean,notp_tmax_max
combo_001,Si1,PU,37,12,25,0.32432432432432434,0.6756756756756757,242.5356839,270.2220512,307.4379503
combo_002,Si1,Si1,38,13,25,0.34210526315789475,0.6578947368421053,223.556,259.22848787692305,312.1300466
