sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,acq_misclass_repair,CellD_x_Resin,Barrier_x_Outer
1,boundary,hybrid,15.679992668423946,0.9376536387298011,1.6573339158170985,1.1835297573241679,Si1,Si1,combo_002,0.5002039,0.4997961,0.9995922,0.3669882,0.9494430674843409,428.4685671041389,1.0010733194776287,0.0,0.24851694879291408,0.9999998959999999,0.8963597359350965,0.7422425731975391,0.5468107555398933,0.08078187143702006,18.557737917704525,1.5540051767562124
2,boundary,hybrid,15.750587894062251,1.0704763335213001,1.2167318212476623,1.2467894636663002,Si1,Si1,combo_002,0.5083197,0.49168032,0.98336065,0.33467758,0.8658515316434479,428.0692091407445,1.3580742385588735,0.0,0.2659858647380846,0.9999998959999999,0.8763905517490154,0.7463759778308673,0.5334779579754018,0.17047684444295103,19.637667032866794,1.3024826188878915
3,boundary,hybrid,15.698088921391099,0.9568591072126325,1.46364753796102,0.967815248212023,Si1,Si1,combo_002,0.47804266,0.52195734,0.9560853,0.3687821,0.9540840818289018,428.1539634384202,1.0654310396225426,0.0,0.27795388685986877,0.9999998959999999,0.8749225024411413,0.7447571202904661,0.5552489891846204,0.1028531209978354,15.192849825910535,1.4005044764473493
4,boundary,hybrid,8.231838572512892,1.2898793632085641,2.8068726040760126,1.8070479220013673,Si1,PU,combo_001,0.50101835,0.49898165,0.9979633,0.26045895,0.6738389214200318,323.2607921514583,1.521635371072395,0.0,0.18384553885520036,0.9999998659999999,0.8458043339093438,0.3686520558719753,0.4600477172672725,0.0773081539593785,14.875326786710124,3.6205270471531312
5,boundary,hybrid,13.872291541996816,1.214764033402803,1.2863901093330363,2.461794620158326,Si1,Si1,combo_002,0.5133391,0.4866609,0.9733218,0.30176738,0.7807088532015235,406.5547695950947,1.3805009132104296,0.0,0.15375324954810832,0.9999998959999999,0.8433363312791283,0.6591832575513744,0.48767887481595473,0.38431487187950064,34.15073268735561,1.5626604377428719
6,boundary,hybrid,8.074779188122426,1.3971984396535686,1.8295657612133684,2.1483790318752516,Si1,Si1,combo_002,0.49962944,0.50037056,0.9992589,0.2654042,0.6866328794428038,314.03391718361587,1.4990995058131065,0.0,0.13722894497004368,0.9999998959999999,0.8425506825882823,0.3310671032479596,0.45669330235020567,0.00913355903300363,17.347686294784886,2.556266426810912
7,boundary,hybrid,13.481955118810575,1.276141152281627,1.4247905005559525,2.367347764939609,Si1,PU,combo_001,0.4893171,0.51068294,0.9786342,0.309625,0.801037472144893,400.08688077690005,1.1476836586156822,0.0,0.056613920902256934,0.9999998659999999,0.8371612498103715,0.6240799396859468,0.4715468809212515,0.5752586791838863,31.916476317532336,1.8182337911393893
8,boundary,hybrid,12.90639381844239,1.1889108608912098,1.6866180736519467,2.320380506956276,Si1,PU,combo_001,0.49479446,0.5052055,0.9895889,0.26278216,0.6798493484167906,395.2581948358993,0.8649967697033313,0.0,0.14391007841099596,0.9999998659999999,0.8366313572629333,0.6126955626735618,0.43169092580599383,0.26709782871115423,29.947744631414704,2.00523854594021
9,boundary,hybrid,8.152773061208956,1.3451246335181,2.5388887919975796,2.4279258799263945,Si1,PU,combo_001,0.5066272,0.4933728,0.9867456,0.2284791,0.5911031817467571,323.97088787464816,1.8060179090502897,0.0,0.23716340952427079,0.9999998659999999,0.8335174733467109,0.3795270587106027,0.44968561403192725,0.15665925729969704,19.79432870847596,3.415121855878956
10,boundary,hybrid,8.280583740156425,1.3871596343629566,2.051627802647322,1.676956325265623,Si1,PU,combo_001,0.5113491,0.48865092,0.97730184,0.22035235,0.5700782911432518,320.9460030954265,0.84801276956997,0.0,0.29175456600699473,0.9999998659999999,0.8317050631354667,0.36407123673096636,0.41481480760659206,0.13255620793765283,13.886177279946986,2.845935272569135
