A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,CellD_x_Resin,Barrier_x_Outer,selected_model_kind,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,tmax_scaled,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,MaxT_Adj_Y_pred_given_notp,MaxT_Adj_Y_std_given_notp,MaxT_Adj_Z_pred_given_notp,MaxT_Adj_Z_std_given_notp,Max_Power_pred_given_notp,Max_Power_std_given_notp,acq_misclass_repair
15.679992668423946,0.9376536387298011,1.6573339158170985,1.1835297573241679,Si1,Si1,combo_002,18.557737917704525,1.5540051767562124,hybrid,0.5002039,0.4997961,0.9995922,0.3669882,0.9494430674843409,428.4685671041389,1.0010733194776287,0.8708734511479306,0.0,0.24851694879291408,0.9999998959999999,0.8963597359350965,0.7422425731975391,0.5468107555398933,0.00040680540690763177,0.0011510223621062341,0.05510276016413498,0.0007333142708697847,1386.563305700397,4.314713165826098,0.08078187143702006
15.750587894062251,1.0704763335213001,1.2167318212476623,1.2467894636663002,Si1,Si1,combo_002,19.637667032866794,1.3024826188878915,hybrid,0.5083197,0.49168032,0.98336065,0.33467758,0.8658515316434479,428.0692091407445,1.3580742385588735,0.8688525911674383,0.0,0.2659858647380846,0.9999998959999999,0.8763905517490154,0.7463759778308673,0.5334779579754018,0.0003888140798567981,0.0011509915995656743,0.05512231675466636,0.000876309589240476,1349.0327017944783,8.144556610963958,0.17047684444295103
15.698088921391099,0.9568591072126325,1.46364753796102,0.967815248212023,Si1,Si1,combo_002,15.192849825910535,1.4005044764473493,hybrid,0.47804266,0.52195734,0.9560853,0.3687821,0.9540840818289018,428.1539634384202,1.0654310396225426,0.8692814709796544,0.0,0.27795388685986877,0.9999998959999999,0.8749225024411413,0.7447571202904661,0.5552489891846204,0.00039790694693986485,0.0011504772027901397,0.0551158127347162,0.0006761947069196248,1390.0038331627034,7.322740883440799,0.1028531209978354
15.520963488155823,1.0359503668696095,1.1812599959114451,0.8108611393894838,Si1,Si1,combo_002,12.585346138428607,1.223726726132855,hybrid,0.49612322,0.5038768,0.99224645,0.3105813,0.8035115284020702,424.3406187224264,1.4279201633002956,0.8499849089106954,0.0,0.28586726201462415,0.9999998959999999,0.8748614806164341,0.7359004142378586,0.517244026339101,0.00036830318444313215,0.001139409603992644,0.055111032111796326,0.0004756994017739885,1336.7327542594617,10.925650761154646,0.11672289221714646
15.93380763801033,0.9901484076141662,1.6180000354223583,1.8090399880779506,Si1,Si1,combo_002,28.82489517950257,1.6020601585931127,hybrid,0.50638837,0.49361163,0.98722327,0.33521527,0.8672426100214082,433.6381015461261,0.9752993532133154,0.8970327023189673,0.0,0.2241714513037193,0.9999998959999999,0.8735661116860772,0.7578450747355534,0.5134282849397162,0.00041835537257732617,0.00115104094250868,0.055075906221378125,0.0001466485358783194,1392.428371306095,6.474574371260447,0.17531828127235935
15.796890057632595,0.9028669478373452,1.868863617976987,1.2594378603267993,Si1,Si1,combo_002,19.895201414002486,1.6873351906871408,hybrid,0.48165765,0.5183424,0.9633153,0.36359707,0.9406697592883896,429.83198599026696,0.9094884321090049,0.8777727217677136,0.0,0.24292124134739024,0.9999998959999999,0.8727455377845978,0.7455373552055343,0.5394877631699304,0.000177345081768826,0.0011477207741455253,0.055042007643716764,0.00099259902426743,1384.523200559031,4.97319130026771,0.0437915396286885
14.221745113840242,1.1392353639163835,1.2226797123609299,0.5579614185321956,Si1,PU,combo_001,7.9351850777216235,1.392919967064683,hybrid,0.4954452,0.5045548,0.9908904,0.31514734,0.815324437689604,408.5328113226637,1.347325723207627,0.7699931013554283,0.0,0.20110623928597163,0.9999998659999999,0.8650195147103366,0.6705719261735037,0.5056609754206307,0.000320881267880336,0.0011391510879922263,0.05514931238632603,0.000964927114393541,1248.756941316234,8.944222579786878,0.036340035561025136
15.708677018181714,0.9426166513624246,1.6472614046953893,1.2724714849483405,Si1,Si1,combo_002,19.988843571899555,1.5527360292125316,hybrid,0.5245973,0.4754027,0.9508054,0.35898614,0.9287407340471252,429.2400244704352,1.0339833233710605,0.8747772353743749,0.0,0.22730041539968027,0.9999998959999999,0.8615211602551691,0.7432039732655421,0.5376088743987367,-0.0009495092433302217,0.0010377851040132351,0.05510037370137975,0.0006689865216695818,1387.8319554725317,4.681638230703624,0.08384872253221722
15.726707767738592,0.9798394475758672,1.2219895651726043,0.6780764687908514,Si1,Si1,combo_002,10.663910468853837,1.1973535804821986,hybrid,0.5116851,0.48831493,0.97662985,0.31860036,0.8242578101086262,427.5818467502135,1.3221700163648358,0.8663864048351319,0.0,0.22162182555642784,0.9999998959999999,0.8604902424406723,0.7398309585302346,0.5109275522364817,-8.238748854331085e-05,0.0009204806850556707,0.055117900668453096,0.0006278939040615723,1366.5922898308595,11.802748629027526,0.07462410823650922
15.868743791286052,1.0696321087796061,1.2274318919734344,1.0767649552465381,Si1,PU,combo_001,17.086907198242905,1.3129005629948862,hybrid,0.4840358,0.5159642,0.9680716,0.3202598,0.8285510163075837,431.4311492424713,1.2305784321100315,0.8858649230379356,0.0,0.2550040673447355,0.9999998659999999,0.8602982517564292,0.7558289344656123,0.5140242782254081,0.0004008548632807751,0.0009549657225065563,0.055100565888835835,0.0010189767025460305,1377.724688205471,6.943871055688555,0.05370459790092067
15.126678708724649,1.0167901992267572,1.2758327604915571,0.5773269045428986,Si1,Si1,combo_002,8.733038594922972,1.297254246720234,hybrid,0.5010629,0.49893707,0.99787414,0.28928134,0.7484059500096918,418.6177891633406,1.4561119085364047,0.8210258338672547,0.0,0.1910255144914024,0.9999998959999999,0.8578517907825585,0.7064450544355874,0.4847813979548936,0.0005314681857109311,0.0011445625763778526,0.05515878646605407,0.00045162230175298045,1327.792160696069,10.147581105053856,0.08190457328761898
