accuracy,tp_precision,tp_recall,tp_f1,confusion_matrix_labels_NoTP0_TP1,tmax_mae,tmax_rmse,tmax_r2,tmax_eval_n,model,fold,cv_model_group
0.8958333333333334,0.9473684210526315,0.8181818181818182,0.8780487804878049,"[[25, 1], [4, 18]]",0.8517498930406366,1.2960849260822727,0.9984359224512812,26,gp,0,gp_cv
0.8333333333333334,0.7692307692307693,0.9090909090909091,0.8333333333333334,"[[20, 6], [2, 20]]",1.0266780759470573,1.90080782091657,0.9978485555316096,26,gp,1,gp_cv
0.8333333333333334,0.85,0.7727272727272727,0.8095238095238095,"[[23, 3], [5, 17]]",0.8616852868832395,1.314702339163196,0.9989449092674108,26,gp,2,gp_cv
0.8541666666666666,0.8947368421052632,0.7727272727272727,0.8292682926829268,"[[24, 2], [5, 17]]",1.3348368190637616,1.903594325313732,0.9978368773562575,26,gp,3,gp_cv
0.7291666666666666,0.75,0.5714285714285714,0.6486486486486487,"[[23, 4], [9, 12]]",1.189417840325333,1.9070619158348838,0.9974185624515016,27,gp,4,gp_cv
0.9375,0.9130434782608695,0.9545454545454546,0.9333333333333333,"[[24, 2], [1, 21]]",2.1345786330078145,2.707276308987493,0.9931757248585723,26,mlp,0,mlp_cv
0.8333333333333334,0.7692307692307693,0.9090909090909091,0.8333333333333334,"[[20, 6], [2, 20]]",1.886987395237377,2.592801816185672,0.9959969375546911,26,mlp,1,mlp_cv
0.8541666666666666,0.8260869565217391,0.8636363636363636,0.8444444444444444,"[[22, 4], [3, 19]]",2.5262714812950744,3.765445494546656,0.9913449881241413,26,mlp,2,mlp_cv
0.8125,0.8823529411764706,0.6818181818181818,0.7692307692307693,"[[24, 2], [7, 15]]",3.630503451847958,4.742513685622193,0.9865739108608808,26,mlp,3,mlp_cv
0.6666666666666666,0.5925925925925926,0.7619047619047619,0.6666666666666666,"[[16, 11], [5, 16]]",4.293885716493052,5.288996380105989,0.9801446029687624,27,mlp,4,mlp_cv
