sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,acq_misclass_repair,CellD_x_Resin,Barrier_x_Outer
1,boundary,hybrid,11.052540283681061,0.9945189857689338,2.971771699222021,0.5925640593033472,Si1,PU,combo_001,0.49411947,0.50588053,0.98823893,0.25816312,0.8895612287001208,361.82953412284087,1.0708947815557892,0.0,0.13002294922588653,0.9999997749999998,0.8655142865388381,0.4653596540540578,0.49221079440929827,0.448284308034774,6.549338136111818,2.9554833762471056
2,boundary,hybrid,15.889376771969216,0.6913607303018858,2.8547250847297727,1.41391626897395,Si1,Si1,combo_002,0.49429145,0.5057086,0.9885829,0.20504582,0.7065331713008651,429.1869309483348,1.1015136230038367,0.0,0.29805308861167845,0.9999998009999999,0.8596886063657969,0.7052254743162331,0.4552714258288342,0.05374822261273863,22.466248321744057,1.9736448193898886
3,boundary,hybrid,8.045788709078648,1.4141991829581744,1.4329387845794783,2.443644179202147,Si1,PU,combo_001,0.49851647,0.50148356,0.99703294,0.24187757,0.8334455573165895,318.35635779618013,1.0594483706326097,0.0,0.09809269642143612,0.9999997749999998,0.8582582223403487,0.31834819824415433,0.46706453002412185,0.4821883641526131,19.661044746030395,2.0264608583813777
4,boundary,hybrid,14.733041953529922,1.2582910156867833,1.2829612045758845,1.6953208055588511,Si1,PU,combo_001,0.50580436,0.49419564,0.9883913,0.2580096,0.8890322681348446,414.751821142551,0.9763807844887759,0.0,0.058535249126229864,0.9999997749999998,0.856410919356044,0.6313501108574445,0.4753884358421062,0.5759641181234841,24.977232552990696,1.6143385571925286
5,boundary,hybrid,13.399823913138084,1.2801190321528508,1.1244238083901212,1.876805755340958,Si1,Si1,combo_002,0.5184978,0.48150218,0.96300435,0.22433779,0.7730081415359223,397.25381160672964,1.0675765884974873,0.0,0.2720448729394284,0.9999998009999999,0.8511245332198297,0.5965267505549893,0.4725128755544219,0.17779175279674006,25.148866640732955,1.4393963173259845
6,boundary,hybrid,13.739302133129957,0.730514597453635,2.828277767052768,1.3172993196249845,Si1,Si1,combo_002,0.50912374,0.49087626,0.9817525,0.23405641,0.8064959355988714,407.61373423999964,1.039473219805307,0.0,0.1434875979314324,0.9999998009999999,0.8509118378494013,0.6173926280423291,0.4631914873454619,0.08671152938398309,18.09877335209419,2.0660981944856185
7,boundary,hybrid,14.709954063848187,1.2037420086750434,1.1861590484454076,2.4069568276974307,Si1,Si1,combo_002,0.5116181,0.48838192,0.97676384,0.2462598,0.8485455278853921,418.24708995067107,1.1235425974340087,0.0,0.10532100301072582,0.9999998009999999,0.8493847245301749,0.6502062996115971,0.47744436683628766,0.23642424309297463,35.406224369094964,1.427829475583753
8,boundary,hybrid,11.402853283427778,0.8812844584660091,2.9983457861109883,2.1318490585228282,Si1,PU,combo_001,0.49970093,0.5002991,0.99940187,0.2211508,0.762026638827862,381.56318717332766,0.9916703686388812,0.0,0.06919591449261717,0.9999997749999998,0.8452705755107636,0.5230507581243122,0.4334922874973557,0.4964154464330112,24.30916203674945,2.6423955424066627
9,boundary,hybrid,11.001772828131262,1.5160961359752916,1.1016222082787348,0.8930198437254144,Si1,Si1,combo_002,0.50041527,0.49958473,0.99916947,0.19122304,0.6589035636394704,347.3298438940159,1.0862905489249295,0.0,0.13625920279536785,0.9999998009999999,0.8382144040302266,0.4183587521371179,0.4133794199321198,0.4012202006111014,9.82480145168029,1.6701651732759577
10,boundary,hybrid,8.217533778651962,1.448320572516911,1.2666442144265575,2.4152548626244865,Si1,PU,combo_001,0.48547077,0.5145292,0.97094154,0.24184276,0.8333256144044865,317.70004922953433,1.0422269641185509,0.0,0.044274197168397575,0.9999997749999998,0.8358540444937964,0.3104903441274625,0.4578721722091895,0.627495651168814,19.847438417670123,1.8345068738135049
11,boundary,hybrid,8.468323576191652,1.3371364776418222,1.5665060407465832,1.478929632978455,Si1,PU,combo_001,0.51365364,0.48634636,0.9726927,0.20077136,0.6918045308435047,324.5592640600021,1.0076827450871173,0.0,0.18502433606938162,0.9999997749999998,0.8336134734648433,0.3466072121703562,0.4272907626585142,0.2276737518414662,12.524054678479917,2.094632369528523
12,boundary,hybrid,8.411887879774026,1.3140130708645135,2.127273761713475,2.0949906739647917,Si1,PU,combo_001,0.48766237,0.5123376,0.97532475,0.19577938,0.6746035054959115,327.91500355132797,0.9593963095068809,0.0,0.18058589374589884,0.9999997749999998,0.8320334707032888,0.35638579391493985,0.41758318832828556,0.2752297561918145,17.62282665856405,2.795265528198629
13,boundary,hybrid,9.342220823458707,1.0636232336200437,2.9100463051349883,1.0594339143390694,Si1,Si1,combo_002,0.535422,0.46457797,0.92915595,0.2614935,0.9010368284300849,334.49705337377304,1.005080180819699,0.0,0.11299937422651918,0.9999998009999999,0.8299107217449014,0.3721877113737516,0.4895554749989841,0.243576508213017,9.897465575616822,3.095192861051737
14,notp_high_tmax,hybrid,15.809094074029057,1.0568271020165496,1.4680033981503047,1.7031561604236587,Si1,Si1,combo_002,0.4925825,0.5074175,0.985165,0.15700138,0.540984842214483,431.65070040682895,0.9715891417703242,0.0,0.22721501277971892,0.9999998009999999,0.8237907918545285,0.7039579309894217,0.3785739755773727,0.2311708392639613,26.925355962899744,1.5514257770176336
15,notp_high_tmax,hybrid,13.881043618825355,0.740201137575134,2.899100018936485,1.5139572953263178,Si1,Si1,combo_002,0.24465299,0.755347,0.48930597,0.15895729,0.5477243913153937,408.4359408067089,1.0369048778187027,0.9643532435099283,0.2223794991791993,0.9999998009999999,0.5291490889338868,0.6279520632850926,0.38429452200135883,0.07083274291407812,21.01530725346348,2.1459171319608785
16,notp_high_tmax,hybrid,11.701664345717209,0.9193605262094211,2.671421962178122,2.23636499522019,Si1,PU,combo_001,0.34016332,0.65983665,0.68032664,0.1555525,0.5359924238798944,386.2429589533867,0.911512660931797,0.3989109992980958,0.09480583461002821,0.9999997749999998,0.6247809439748806,0.5396383226640556,0.35320605555684326,0.5091371411972618,26.16919252857813,2.4559999008754825
17,notp_high_tmax,hybrid,9.771694640119232,1.1875863626892205,2.496500765581672,2.474774433792848,Si1,PU,combo_001,0.21564627,0.78435373,0.43129253,0.14252359,0.491098243719479,350.6545302231787,0.9583521358780771,0.7709751129150391,0.06968535747353077,0.9999997749999998,0.46666865694828175,0.42039717834119855,0.33665592871397165,0.4674864434145827,24.18274007019768,2.9648102636479923
18,misclass_repair,hybrid,13.752614704097933,0.9139160173986749,2.1836964668954937,1.237072331858566,Si1,Si1,combo_002,0.25848565,0.7415143,0.5169713,0.16253667,0.5600579730921221,405.59430668272756,1.0082944442934747,0.9434288342793783,0.027946100008274532,0.9999998009999999,0.5226697335421109,0.5986098740456682,0.35765601206920483,0.711357656623006,17.012979141150833,1.995715178232687
19,misclass_repair,hybrid,9.361475755135578,1.4235234066598936,1.4712599628741703,2.2527598870590038,Si1,PU,combo_001,0.4324909,0.5675091,0.8649818,0.07763426,0.26750694138796544,336.4190089080953,0.9922171581498583,0.0,0.007998136660099046,0.9999997749999998,0.6833099480710781,0.3678068050576575,0.25126494122744353,0.7113519883419386,21.089157064844827,2.0943729944329474
20,uncertainty_sparse,hybrid,8.519063828183986,0.5206993993927119,1.1241951981668088,1.338555535011149,Si1,Si1,combo_002,1.0,0.0,0.0,0.0,0.0,366.7503093910947,6.269126840260223,0.0,0.3272470859122022,0.9999998009999999,0.16922397808130576,0.5942725373441226,0.5357193292350703,0.036221385101829484,11.403240040328944,0.5853677644856281
21,random_check,hybrid,15.521265985528698,1.472770800006529,2.231753872274634,0.8625887387904669,Si1,PU,combo_001,1.4867275e-08,1.0,0.0,2.945835e-08,1.0150561382021031e-07,400.7245206354195,1.16366267850747,0.0,0.38866080950648796,0.9999997749999998,0.17705423975041928,0.6213716806437751,0.22546488677049306,0.14598151326160996,13.388469250888575,3.2868619358875817
