sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,CellD_x_Resin,Barrier_x_Outer
27,combo_reinforce_lacking,gp,9.48493556420228,1.7279535394117462,1.1970552639951788,0.6680652654058387,A2,Si3,combo_014,0.5036183577177402,0.4963816422822598,0.9927632845645196,0.0,0.0,319.9374386980883,1.3307422947868284,0.0,0.19985342677210882,0.09375,0.628128591229333,0.25613144511515246,0.0995501602864059,6.336555995056074,2.0684558802919315
28,combo_reinforce_lacking,gp,9.470623846182257,1.1257990524867465,2.9205263610327874,1.2343193941209987,Si3,Si3,combo_006,0.4982615748995012,0.5017384251004988,0.9965231497990024,0.0,0.0,334.2095609976547,1.1778169590823773,0.0,0.34114309814819543,0.09375,0.6483801441443013,0.31197931174034466,0.110247628486181,11.689774687767565,3.2879258100132778
29,combo_reinforce_lacking,gp,12.529749233571724,1.0993061051762483,1.590582760923444,1.1900047240628135,Si3,Si3,combo_006,0.49786036677142764,0.5021396332285724,0.9957207335428553,0.0,0.0,387.0409697437592,0.9904143846740497,0.0,0.28199662552044885,0.09375,0.6403615312118561,0.46792233799317046,0.08851334060819263,14.91046077927277,1.748537339871235
30,combo_reinforce_lacking,gp,10.866883120594654,1.1212562908266444,1.989198131164053,2.4467728004507996,Si3,Si3,combo_006,0.4998551838663693,0.5001448161336307,0.9997103677327386,0.0,0.0,365.03001011652685,0.8152626558170106,0.0,0.23855983139780437,0.09375,0.6371971723041996,0.3911786888097792,0.0699763374523582,26.588794045148905,2.2304009182682987
31,combo_reinforce_lacking,gp,15.293670256661674,0.6945265189709486,2.566766403075569,2.0121392026868055,Si1,Si1,combo_002,0.5030035429920501,0.4969964570079499,0.9939929140158998,0.0,0.0,421.57011492700354,1.1054812154224132,0.0,0.49291134160420547,0.09375,0.6662251048939967,0.5994577953834289,0.12804812390028994,30.77299347639413,1.7826873349396577
32,combo_reinforce_lacking,gp,9.069704400112277,1.413026619212998,1.110604959610232,0.8021410921081942,Si1,Si1,combo_002,0.48677869828886955,0.5132213017111305,0.9735573965777391,0.0,0.0,319.13908408933537,1.5195168669548218,0.0,0.44842287545253084,0.09375,0.6483936925839524,0.2821888188764906,0.14979206120870195,7.275182592604557,1.5693143713592346
33,combo_reinforce_lacking,gp,8.60109286527472,1.0524358616202711,2.7681728069806493,0.5821054755251763,Si1,Si1,combo_002,0.5171239095354707,0.4828760904645293,0.9657521809290586,0.0,0.0,316.814389413506,1.2109900346548395,0.0,0.41484832235097086,0.09375,0.6394688337525387,0.26549739158127295,0.12358023576583782,5.006743252376943,2.913324333228484
34,combo_reinforce_lacking,gp,8.582500694631056,1.2403899016516315,1.1182802462479955,2.497250294124559,A1,Si3,combo_010,0.5057811996090038,0.4942188003909962,0.9884376007819924,0.0,0.0,329.85825625797884,1.1213203718585874,0.0,0.3554665877231897,0.09375,0.6453954873999922,0.2986701566059381,0.10851852635794115,21.432652383991638,1.3871035246625134
35,combo_reinforce_lacking,gp,14.66465183479568,0.8142211712960085,2.0440313560495316,2.249581124633655,A1,Si3,combo_010,0.5034901103634839,0.4965098896365161,0.9930197792730322,0.0,0.0,416.5015887770418,0.9651764007797381,0.0,0.2830399058237861,0.09375,0.6388874816599869,0.5598384607650013,0.08693763153582576,32.98932396688066,1.664293604888418
36,combo_reinforce_lacking,gp,13.683090305202008,0.6536369057839694,2.6679101689054283,2.070309167555103,A1,Si3,combo_010,0.49654039504140446,0.5034596049585955,0.9930807900828089,0.0,0.0,404.4987629808282,0.8401979180630506,0.0,0.24527932955848292,0.09375,0.634109309617978,0.5160040482008194,0.07269568608883689,28.32822729934407,1.7438445477129312
37,combo_reinforce_misclass,gp,11.080338342667897,1.3690544855248958,1.4378584979873186,1.7056542792114746,Si3,PU,combo_005,0.5011142659691057,0.4988857340308943,0.9977714680617886,0.0,0.0,359.21770581744,0.8850152084517287,0.0,0.20876441386375807,0.25,0.6521664862643933,0.38698073887232853,0.09373196941980483,18.899226509282478,1.9685066262196278
38,combo_reinforce_misclass,gp,13.133308003055632,1.147054207608056,1.4400609281741579,2.1684806375647048,Si3,PU,combo_005,0.4757787961616273,0.5242212038383727,0.9515575923232547,0.0,0.0,399.57969708556135,0.9237613487025154,0.0,0.4023530925206339,0.25,0.6493517867287173,0.5335625621181528,0.1254296004158078,28.479324111799716,1.6518279468741304
39,combo_reinforce_misclass,gp,12.69572523904226,0.7918740510594109,2.3725599481350805,1.870785461206696,Si3,PU,combo_005,0.496562752388769,0.503437247611231,0.993125504777538,0.0,0.0,399.3117043480701,0.7982662141649939,0.0,0.20411992450695368,0.25,0.6488099657172717,0.5104386157689578,0.08708130597069946,23.750978196675163,1.878768657511032
