bin_label,bin_mid,n,error_rate,is_boundary_bin
0.0-0.2,0.1,26,0.038461538461538464,False
0.2-0.4,0.30000000000000004,39,0.05128205128205128,False
0.4-0.6,0.5,10,0.5,True
0.6-0.8,0.7000000000000001,27,0.14814814814814814,False
0.8-1.0,0.9,39,0.0,False
