trial_number,seed,score,min_over_groups_min_distance,global_mean_nn_distance,mean_group_min_distance
96,21554,0.6507531139049094,0.7442202644419854,0.4326630959850654,0.7758180335670849
79,98074,0.626911941630714,0.7047087116512268,0.445386144916184,0.7742743422564937
16,98598,0.6234394630710961,0.7006366682322736,0.44331265102834877,0.7696219736763402
53,96598,0.6177967556495643,0.6835425676652307,0.4643898609463429,0.7317197844098486
23,80158,0.6176462783642194,0.6952228398948229,0.43663430145947807,0.736205019832686
51,84821,0.6137891204432718,0.6863949385488312,0.4443755448636334,0.7556397489614274
180,31953,0.6104796471199411,0.6714767125355443,0.4681531611502004,0.7275403225270874
134,50085,0.6101306721561383,0.6734193033331501,0.46245719940977725,0.7423079501674922
147,96419,0.6085674413959212,0.691091598791365,0.41601107413988603,0.7272808196649858
95,25090,0.6082074563621086,0.6805725905770671,0.4393554765272055,0.7257734465911163
163,98276,0.6077815155500701,0.6794179554351314,0.4406298224849272,0.7230290329942448
114,14361,0.6075832495076932,0.6734296215863667,0.4539417146574551,0.7556412423555374
110,36060,0.606580112972256,0.6772724090830141,0.4416314220471537,0.742606733823346
88,32153,0.6065540774029363,0.6824799241433951,0.42939376834186593,0.7141623098805023
171,39782,0.6052116404858773,0.6808998845671441,0.42860573762958804,0.7273760318793087
98,13610,0.6034786847245849,0.6640950410782122,0.46204051989945455,0.7279429451425725
87,49068,0.6014831133678549,0.6648257082116269,0.45368372539905366,0.7386122023615932
14,65720,0.6014069825349304,0.6729247915679418,0.4345320947912374,0.7462531015069785
199,95020,0.6008801884124702,0.6646394025566567,0.45210868874270194,0.7389053822299256
47,88851,0.6001240506747004,0.6636481367401811,0.451901183188579,0.7312329448420807
144,38801,0.5999359459665934,0.6673291949917796,0.44268503157449224,0.7230949279621677
34,88190,0.5998546640392025,0.6651610699636925,0.4474730502153926,0.7167726674781476
112,28603,0.5992470293319305,0.6737664145240159,0.4253684638837317,0.745754991121738
157,75910,0.5988560210267931,0.6728308800021705,0.4262480167509127,0.7557414462714519
164,98090,0.5981068806495686,0.6666666718988035,0.438134034401354,0.7041904507986079
207,30614,0.5978645346810378,0.6766348254107087,0.41406718964513917,0.7733682026789716
90,41044,0.5972188503749472,0.6580481720681468,0.4552837664241482,0.7487336806441244
1,95626,0.5960250202972734,0.67128365698508,0.4204215346923916,0.7252322396304329
155,10912,0.5958306528342079,0.663207244143829,0.438618606445092,0.7140732841695796
33,77517,0.5957489773062891,0.6583328543650983,0.4497199308357344,0.7172172492328199
143,99872,0.5950952802064329,0.6579548430044007,0.4484229670111749,0.7232340057951697
201,93076,0.5943538470911127,0.6618365858175036,0.436894123396201,0.7689934371368639
76,85517,0.593819907673236,0.6519218073368117,0.4582488084582263,0.7126121972664987
154,14547,0.5920147048955003,0.6597973887681199,0.4338551091927216,0.7575424074767623
81,94033,0.5914373524841047,0.649688297768605,0.45551848015360374,0.7275047604526336
106,34141,0.5908145031880936,0.660812417508026,0.4274860364415849,0.73442893519472
211,89268,0.5904604919929394,0.6489754153085043,0.45392567092328795,0.726447604677698
91,31674,0.5897862006817847,0.648100453354892,0.4537196111112012,0.7323551000104304
32,93666,0.5889841688676143,0.6409499556042255,0.4677306664821882,0.7214649568666993
75,97753,0.5876293472558105,0.6477047795781853,0.44745333850360286,0.713176350386538
182,29261,0.5875594271296732,0.6526885267451529,0.4355915280268877,0.7492931083690044
100,20749,0.5871605367978994,0.64044819394319,0.4628226701255546,0.719140505326536
210,52038,0.5866854872953309,0.6582657530371522,0.41966486723108154,0.7174619325465446
21,98215,0.5863462590338306,0.6550892351757658,0.4259459813693156,0.7352129832970719
138,55554,0.5853924772074053,0.6472335580980721,0.4410966217958495,0.70315605691576
19,31506,0.5851129196446296,0.6423345308152951,0.45159582691307704,0.7639546038654412
58,80742,0.5847333015956373,0.6475998738682072,0.4380446329596412,0.7274309511317474
48,89697,0.584325740829292,0.6485090588803525,0.4345646653768177,0.7171595443269254
72,89666,0.5838369399242982,0.649192046431589,0.43134169140728634,0.7197088681341324
25,80646,0.5834171391088826,0.6529360348562478,0.4212063823650305,0.7309218441159774
94,28070,0.5830625965013906,0.6508312828673211,0.424935661647553,0.727793175469269
132,94693,0.5820329477739554,0.6458146530127924,0.4332089688833357,0.7134734477046736
78,45693,0.5820230316480558,0.6477700922370226,0.42861322360713316,0.7158707430685102
113,40724,0.5820148463217684,0.6322514581592392,0.46479608536767003,0.7289198092264841
161,38075,0.5817452790398738,0.6391393567644893,0.4478257643491048,0.7184215031308991
45,70644,0.5816572612677549,0.6329798970438447,0.46190444445687845,0.7147646514201399
168,95439,0.5813526483457546,0.6536513422552004,0.4126556958903815,0.7367669894475312
29,73662,0.5812068121227154,0.6442616409978468,0.4340788780807423,0.7281396765168988
193,46503,0.5809851432276536,0.6426855143946653,0.4370176105046264,0.7397318483424846
39,38871,0.5808191577517159,0.6354832527042238,0.4532696028625307,0.6859874163014561
194,38534,0.5805143942922746,0.649548029297016,0.4194359126145443,0.7286489006477697
11,61513,0.5803274599388843,0.6290202690546398,0.46671090533545495,0.7217898575969297
205,98514,0.5803227029196495,0.6439278347963071,0.43191072854078183,0.741361740721499
56,96677,0.5799843028054448,0.641597502004063,0.4362201713420023,0.7334827400805061
27,57998,0.5799283275352652,0.6379850337973447,0.44446267959041336,0.7285357367173522
9,49548,0.5791353533011352,0.6450564351081006,0.42531949575154926,0.7345945393606548
