A_Cell_D,B_Barrier_Type,C_Barrier_Thx,D_Barrier_Outer_Type,E_Barrier_Outer_Thx,F_ThermalResin_Thx,TP_NoTP,MaxT_Adj,MaxT_Adj_Y,MaxT_Adj_Z,Max_Power
12.98702917,A1,0.94272225,PU,1.379776755,1.565083709,0,396.8725721,-0.000315526,0.055200738,1191.304973
15.99746115,A1,0.626683191,Si2,2.242877475,1.280766083,0,433.3653155,-0.000390787,0.055105055,1398.887007
13.84420401,Si1,0.623085861,PU,2.883782848,2.104209225,0,407.3527179,-0.000336955,0.05538031,1191.710256
15.93929032,A1,0.425291721,PU,2.796351663,0.585114488,1,424.187072,0.00350399,0.040101222,1384.510339
14.58018504,Si1,1.05243856,PU,1.227758745,1.372229672,1,409.2804203,0.032337282,0.034469411,1217.84012
11.10790689,A2,1.633896658,PU,1.131625118,1.471142489,1,356.2353873,-0.001342739,0.041087806,939.5558799
9.529102112,A2,1.377557182,Si1,2.713799851,1.503481117,0,332.2561121,-0.000229078,0.046502733,866.9754894
8.161514195,Si2,1.220075656,PU,1.38405892,0.766927755,1,316.5564157,-0.001364214,0.044629295,786.8807264
10.83376634,Si3,1.231677322,PU,1.90345173,1.141774222,0,352.9441613,-0.000261694,0.055227896,970.7365034
11.36584739,A1,0.704101146,PU,2.175933939,1.609337877,1,378.2877594,-0.002474966,0.045924374,1055.420784
8.673259583,A1,1.293637318,Si2,1.295580157,0.545858535,1,316.1888391,-0.000207682,0.045897612,805.9566655
8.689772519,Si3,1.300283306,PU,1.94910948,0.648333383,1,319.0475628,0.000624283,0.041410756,815.1732048
10.67365601,Si2,1.336012625,Si2,1.154250929,2.347851872,0,355.2773905,0.002319224,0.055322991,925.0823335
9.641613511,Si1,0.955339045,PU,2.639408556,0.938184729,0,335.6614911,0.00023189,0.045682379,891.6899288
15.94184688,A1,0.531775833,Si1,2.280733379,0.509825345,1,428.2123847,0.000389396,0.038550229,1404.157651
13.95023621,Si3,0.949491992,PU,2.216722228,2.155193524,1,408.4909381,-0.032941782,0.030904146,1225.585207
11.8376891,A1,0.679980246,PU,2.198323712,1.770001773,0,386.2098717,-0.001433961,0.055282054,1087.008868
9.934325876,A1,0.99882757,Si2,2.102618649,2.461324856,0,351.2845797,0.001674458,0.055258949,918.6318044
9.983848667,A2,1.270903568,Si2,2.888503054,2.288682412,0,345.8322121,0.002164016,0.055401319,902.5542073
8.62769096,A2,0.306469207,Si1,1.116251369,1.878591445,1,412.9274656,0.000206542,-0.000619627,997.9347555
13.00279163,A2,0.88958288,Si3,2.704464175,1.694647371,1,400.2902008,-0.040753654,0.035067098,1167.715742
10.37135292,A2,1.450813092,Si3,1.68575216,2.168114396,1,350.2327612,0.000250134,0.036269394,932.7921877
9.484935564,A2,1.727953539,Si3,1.197055264,0.668065265,1,316.9999904,-0.000683921,0.04491078,811.7197542
9.470623846,Si3,1.125799052,Si3,2.920526361,1.234319394,0,334.3608307,-0.000682847,0.055291476,885.0212989
12.52974923,Si3,1.099306105,Si3,1.590582761,1.190004724,1,385.6391315,0.039228091,0.034970778,1148.423346
10.86688312,Si3,1.121256291,Si3,1.989198131,2.4467728,0,365.1446112,0.000262522,0.05531481,990.384889
15.29367026,Si1,0.694526519,Si1,2.566766403,2.012139203,1,422.9783767,0.001865959,0.031721299,1315.525328
9.0697044,Si1,1.413026619,Si1,1.11060496,0.802141092,0,314.0403522,0.000217593,0.055384248,796.8168642
8.601092865,Si1,1.052435862,Si1,2.768172807,0.582105476,0,317.6183505,0.000617632,0.055337552,830.425898
8.582500695,A1,1.240389902,Si3,1.118280246,2.497250294,0,323.5942175,0.000616238,0.055275275,795.550858
14.66465184,A1,0.814221171,Si3,2.044031356,2.249581125,0,414.6080228,-0.000357466,0.055274901,1262.411979
13.68309031,A1,0.653636906,Si3,2.667910169,2.070309168,0,406.3703235,-0.000332927,0.055382962,1178.745313
11.08033834,Si3,1.369054486,PU,1.437858498,1.705654279,0,358.4450178,0.000267859,0.055339426,978.4729365
13.133308,Si3,1.147054208,PU,1.440060928,2.168480638,0,397.9816041,-0.000319183,0.055199712,1193.739607
12.69572524,Si3,0.791874051,PU,2.372559948,1.870785461,1,398.3183818,-0.036064446,0.035447959,1161.847548
15.93752751,A2,1.15535973,Si1,1.376779995,0.600797372,0,425.3158084,0.000389288,0.055389466,1431.607188
9.447472789,A2,1.319082192,PU,2.896008514,0.918395017,1,329.2520115,-0.001589257,0.041547725,868.2250728
14.9516538,A2,1.141123246,Si2,2.211058105,2.295923635,0,415.8741277,0.000364641,0.055098094,1293.839608
12.52654824,A2,0.899510659,PU,2.775943947,0.576837922,1,383.6265266,0.032529466,0.035569603,1125.298681
14.44582315,A1,0.60037454,Si1,2.900795194,1.837503819,1,413.175761,-0.005279933,0.029215627,1238.648331
11.92896356,A1,0.755074015,Si2,2.084783466,1.030113051,1,380.2850266,-0.03382167,0.036134263,1093.551866
14.4582645,A1,0.735902064,Si1,2.160644901,1.423474727,1,414.7046623,-0.004579985,0.032764505,1261.778986
14.99418352,A1,0.661505858,Si1,2.53227843,1.848397629,1,420.6163235,-0.000365705,0.027427838,1292.28941
13.61891785,A1,0.837003291,Si1,1.81547178,2.228928968,0,408.3960405,-0.000331323,0.055249809,1211.795875
11.1885177,Si3,1.439039356,PU,1.345135733,0.544213253,1,347.9074665,0.002435067,0.055347426,972.8619186
8.701251997,A2,1.519210098,Si1,1.624703791,1.997680816,1,325.2046248,-0.002292194,0.038550531,807.360121
10.26364585,A2,1.253197221,Si2,2.405763593,2.256343808,1,351.7210716,-0.000742324,0.039838041,940.1943527
9.400635308,A2,1.519386834,PU,1.858092753,1.880261312,0,333.1990685,-0.000677598,0.055305652,850.5044394
9.583844557,Si3,1.426960247,PU,1.679186776,0.548033266,1,325.4490941,-0.000230446,0.041249834,861.3215991
8.010224394,Si2,1.031325082,PU,2.774293297,1.73215391,0,319.5113011,0.000191106,0.041087683,800.6181352
8.02434385,A1,1.163670219,Si2,1.581498764,1.740330931,1,323.1171858,0.000574376,0.045375665,787.5942892
15.90258351,A2,1.266561094,Si2,1.463952707,2.038663168,1,427.885931,-0.008156705,0.033792062,1416.675321
13.93588937,A1,0.878844604,Si2,1.766803338,2.150776803,1,409.8163438,-0.039691928,0.028836016,1227.806103
11.76795315,A2,1.052677896,Si1,2.321720842,2.010318661,1,379.2160082,-0.043042373,0.03392081,1078.703458
9.750247951,Si1,0.808260833,PU,2.738476587,2.479357129,0,351.6458072,0.001642244,0.055433538,923.4129413
8.061377212,A2,0.255424275,Si1,1.505683987,1.488879317,1,369.445765,0.000192385,0.050212355,932.8659985
8.149268621,Si1,0.408864675,PU,1.178772601,0.684893658,1,386.8631646,0.000194582,0.004864544,922.3417752
8.464429441,A1,0.266553568,PU,2.515364023,1.308917446,1,357.7157356,0.000202461,0.04595859,948.5832055
12.33512534,Si3,0.753628194,Si3,2.688656666,2.3887342,0,395.4939482,-0.001496141,0.055278988,1120.468291
8.66877368,Si3,1.376351857,Si3,1.546755752,1.885497675,1,325.976587,-0.000207569,0.045457666,811.2838529
13.05082103,Si3,0.938531221,Si3,2.043831394,1.828399214,0,399.7490847,0.001585603,0.055339486,1177.274618
8.634369108,A2,1.524969416,Si3,1.928547839,1.227852309,1,317.2096853,-0.000620128,0.039068048,797.2074353
11.41834851,A2,1.710582316,Si3,1.13519399,0.614609882,1,352.8398377,0.002486779,0.042827852,949.03883
12.89428453,A2,1.109902593,Si3,1.98597193,1.110128575,1,390.4285643,-0.035392405,0.035392405,1180.052033
8.961332102,Si2,1.23339344,Si2,1.590327535,2.115159389,0,332.2213173,0.000214883,0.055255056,838.1963198
11.46248847,Si2,0.794977941,Si2,2.275434727,0.974133277,1,372.1964627,0.038560296,0.035786174,1062.3517
13.18554181,Si2,0.974875411,Si2,1.513471155,0.848029843,1,394.5349503,0.04647084,0.032369344,1197.991513
10.03866291,A1,0.907183431,Si3,2.366118414,1.615723528,0,348.874193,-0.000241817,0.037481558,923.9109581
14.04645092,A1,0.726996089,Si3,2.229322051,1.504625768,0,409.3137814,0.000342011,0.0551109,1218.086243
13.04260918,A1,0.582357206,Si3,2.830162979,2.396327646,0,400.0870796,0.001584576,0.055321625,1144.366306
13.88767135,Si1,0.595645218,Si1,2.921370573,0.767131083,1,404.2433212,-0.013859712,0.034142217,1207.052079
8.845369235,Si1,0.944405892,Si1,2.86502735,1.53653202,1,331.2049921,0.000635953,0.045152645,866.5794026
12.60648168,Si1,0.704865763,Si1,2.139739473,1.996730325,1,398.444311,-0.041923651,0.033355313,1151.982296
10.42851873,A1,0.794172698,PU,2.813981812,0.699237616,0,347.9450182,0.004276571,0.05542193,957.095295
13.35297858,Si2,0.613735364,Si2,2.992368307,0.508233967,0,397.4331857,-0.000324674,0.05534733,1162.793731
14.36884476,A1,0.98688363,PU,1.155111267,1.210761808,1,411.9425382,-0.008751775,0.040958307,1222.957733
8.324073967,A1,1.249555797,PU,1.325109884,1.656846958,1,321.455621,-0.000994759,0.040387205,793.9913828
9.432477237,A2,1.445405515,Si1,1.981716634,2.286534025,1,337.3875028,0.000679986,0.041479146,859.2052652
10.80720815,A1,0.790031473,PU,2.5123615,1.033356459,0,358.4269904,0.002349272,0.055419207,985.98617
11.28059232,A2,1.019626664,Si1,2.840362578,2.197825242,0,371.0654659,0.002455783,0.05530934,1027.004571
14.21321476,A1,0.54187174,PU,2.965292378,1.600899275,1,409.011766,0.001038541,0.026655879,1223.805223
11.70676071,A2,0.983686209,Si1,2.938779869,2.032297069,0,377.2176601,0.000283519,0.055251345,1055.239975
15.06043505,Si1,0.812045228,PU,2.060349629,2.08878027,0,418.4046992,-0.000367361,0.055302075,1290.412474
15.53829779,Si1,0.778919248,PU,2.029660054,1.223739958,0,422.9210454,0.000379308,0.05506014,1342.659521
9.22248917,A1,0.998920468,PU,2.182374564,1.694952776,0,337.9591672,-0.000664237,0.055426531,880.7219432
12.64432971,Si1,0.530510026,PU,2.887445419,2.270032537,0,397.7538109,-0.000306958,0.055376243,1138.001908
8.283994226,Si2,1.297006996,PU,1.283304189,1.977912102,0,320.0074222,0.000989749,0.055265015,788.5895225
9.293218596,A1,1.03230654,PU,2.227811105,1.132083473,0,333.112121,-0.000223181,0.046198364,877.7691681
14.92202091,A1,0.793632038,PU,1.483353461,0.613420772,1,419.5375659,-0.000363901,0.028020339,1335.158658
15.7474607,A1,0.73667864,PU,2.058384008,2.464035312,0,431.9988106,0.000384537,0.055052092,1352.92116
13.7845167,A1,0.694277018,PU,2.259951662,2.325839692,0,411.3176436,-0.000335463,0.055257966,1202.587336
11.95618344,A1,0.596098825,PU,2.989353268,1.534775467,0,381.1167461,0.000289755,0.055276685,1072.610563
9.926696012,A1,0.762187641,PU,2.712542671,2.136843486,1,354.5283095,0.002151158,0.055237013,940.3220861
8.032389649,A1,0.290556067,PU,1.872012292,0.509565158,1,357.8242354,-0.00019166,0.047723278,917.0017878
8.144549061,A1,0.29129382,Si2,1.198269805,2.165375438,1,410.9232575,0.000194464,0.002139101,954.3204189
10.06391688,A1,0.918117754,Si1,2.455917696,1.101290009,0,346.3880808,0.002182032,0.055389072,921.6979798
15.32486604,A1,0.603768962,Si1,2.848452897,1.272676142,1,420.7304374,0.000373972,0.037023203,1311.501576
15.20617763,A1,0.54478673,Si1,2.934097069,0.538815008,0,415.5012051,0.000371005,0.055204333,1295.803602
13.16735071,Si1,0.975136053,Si1,1.558476176,1.608128147,0,396.7597384,-0.000320034,0.055272905,1189.724469
15.78408656,Si1,0.678307542,Si1,2.805444904,1.69770097,0,427.9488394,0.000385452,0.05511711,1333.391216
9.305639609,Si1,0.894944285,Si1,2.964902982,0.844739973,1,334.4638618,0.004693311,0.036429033,897.1264084
9.820045477,A2,1.25906822,Si2,2.607837563,2.429839897,0,346.4573748,0.000236351,0.055403096,906.3774956
13.22689895,A2,1.366393256,Si2,1.221814496,1.047167906,1,391.2486301,-0.03504595,0.038261175,1111.943662
15.8948514,A2,0.932386351,Si2,2.179156164,0.741709769,0,426.8728934,0.000388221,0.055313709,1398.937182
10.93356818,A1,0.6877415,Si3,2.3013861,2.123950274,1,372.8813841,0.002377703,0.055225682,1015.894988
9.902657412,A1,0.747030824,Si3,2.727605708,2.161287106,1,355.1905948,0.002145749,0.055406314,939.9181277
15.85519625,A1,0.533431026,Si3,2.900790128,1.377509654,1,421.2142409,0.00503399,0.02981671,1351.322914
15.37030999,A2,1.21109371,PU,1.650576155,2.088909217,1,423.0651848,0.001875539,0.025882435,1368.676217
10.14454577,A2,1.312785285,PU,1.934894864,2.492642701,1,352.7442331,0.000733391,0.035447244,928.4468771
15.70998635,A2,1.322790161,PU,1.353065087,2.121254675,1,425.6837762,0.0003836,0.03030438,1397.14506
