bin_label,bin_mid,n,error_rate,is_boundary_bin
0.0-0.2,0.1,96,0.052083333333333336,False
0.2-0.4,0.30000000000000004,50,0.28,False
0.4-0.6,0.5,44,0.29545454545454547,True
0.6-0.8,0.7000000000000001,52,0.38461538461538464,False
0.8-1.0,0.9,81,0.024691358024691357,False
