TP_NoTP,actual_label,oof_predicted_label,oof_is_error,oof_p_tp,oof_p_notp,is_boundary_band,ptp_distance_from_boundary,local_nn_dist,coverage_cell_key,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,Eval#,MaxT_TB,MaxT_Adj,MaxT_Adj_Y,MaxT_Adj_Z,Max_Power,Time_MaxT,Time_Max_Power,CellD_x_Resin,Barrier_x_Outer,oof_tmax_pred
1,1,1,False,0.9999276447141483,7.235528585169959e-05,False,0.4999276447141483,0.23089834245896126,0_0_0_2,13.74962758,0.454414648,1.133387629,1.655306154,Si1,Si1,combo_002,18,313.4154,705.3342,-0.002342135,0.02509431,1429.034,,,22.759843148382128,0.5150279404795896,328.1834482154009
0,0,0,False,7.804025051427743e-05,0.9999219597494857,False,0.4999219597494857,0.36517304819566015,2_3_2_2,16.94755646,1.765520856,2.139781437,1.688492175,Si1,Si1,combo_002,19,248.2692,244.1401,-0.000414539,0.05231596,1101.283,,,28.615816468080702,3.77782875430515,243.08374716902216
1,1,1,False,0.9887012861352105,0.011298713864789534,False,0.48870128613521047,0.18267392913304936,1_1_2_2,14.94408592,0.704220033,2.370926716,1.831402762,Si1,Si1,combo_002,20,314.5102,896.2173,-0.009840208,0.01712925,1305.742,,,27.36864022945331,1.6696540901821018,311.38048781108137
1,1,1,False,0.9984159901996463,0.0015840098003536696,False,0.49841599019964633,0.16996915923373015,2_0_3_1,17.31380517,0.572657225,2.6781643,1.19229495,Si1,Si1,combo_002,21,308.6057,856.6134,-0.002965867,0.01906629,1374.88,,,20.643162469474888,1.5336701361320677,327.91248531773687
1,1,1,False,0.524732369663198,0.47526763033680197,True,0.02473236966319803,0.11955278658814904,0_0_2_0,12.10878406,0.403154262,2.29968358,0.886933679,Si1,Si1,combo_002,22,292.1919,808.9561,-0.00557782,0.03376049,1349.874,,,10.739688394552356,0.9271272365284179,289.0076341473952
0,0,0,False,0.04819635102683151,0.9518036489731685,False,0.4518036489731685,0.23072411023019454,0_1_1_2,12.2244285,0.802911918,1.798230703,1.510630384,Si1,Si1,combo_002,23,272.3423,292.6169,-0.004446911,0.05228855,1265.265,,,18.466593119135542,1.4438208627522182,275.4754504137976
0,0,0,False,7.34864205469421e-05,0.9999265135794531,False,0.49992651357945306,0.37390560759568126,1_3_0_2,14.45448597,1.659296555,1.176609765,1.722313775,Si1,Si1,combo_002,24,247.7642,243.5607,-0.007396457,0.05226371,1102.261,,,24.895160296675236,1.9523445296438597,250.53352224875587
1,1,1,False,0.9990163126303742,0.0009836873696258408,False,0.49901631263037416,0.20939901429409755,2_0_3_1,16.60077623,0.330428957,2.979344658,1.038177171,Si1,Si1,combo_002,25,307.6193,632.0267,-0.002029348,0.02881673,1419.941,,,17.234546902865446,0.9844617478864618,322.672404584185
0,0,0,False,0.00016807983786293335,0.9998319201621371,False,0.49983192016213707,0.22212184910275434,0_2_3_3,12.65653163,1.207359029,2.537372765,2.289549832,Si1,Si1,combo_002,26,253.3885,257.1641,-0.006452528,0.05231738,1126.851,,,28.977759867169187,3.0635199177614454,253.13289296961213
1,1,1,False,0.9999706339850718,2.9366014928200457e-05,False,0.4999706339850718,0.10090413559730925,3_0_0_3,19.37542085,0.451426464,1.531075622,2.197039373,Si1,Si1,combo_002,27,321.5915,703.4329,-0.002376178,0.03184078,1523.726,,,42.56856247589513,0.6911680541560606,350.9893789552353
