accuracy,tp_precision,tp_recall,tp_f1,confusion_matrix_labels_NoTP0_TP1,tmax_mae,tmax_rmse,tmax_r2,tmax_eval_n,model,fold,cv_model_group
0.8082191780821918,0.7857142857142857,0.868421052631579,0.825,"[[26, 9], [5, 33]]",1.7869594698672586,2.080124727458042,0.9977738177526834,35,gp,0,gp
0.7534246575342466,0.7941176470588235,0.7105263157894737,0.75,"[[28, 7], [11, 27]]",1.2871563552066374,1.6115040860328036,0.998512924501803,35,gp,1,gp
0.8356164383561644,0.8611111111111112,0.8157894736842105,0.8378378378378378,"[[30, 5], [7, 31]]",1.4218612257281928,2.37673530950574,0.9946727882479037,35,gp,2,gp
0.821917808219178,0.825,0.8461538461538461,0.8354430379746836,"[[27, 7], [6, 33]]",1.550401994582708,1.9460071663718903,0.9978742388042613,34,gp,3,gp
0.8333333333333334,0.825,0.868421052631579,0.8461538461538461,"[[27, 7], [5, 33]]",1.5053008440935736,1.9881329889880042,0.9977855651415684,34,gp,4,gp
0.7671232876712328,0.7692307692307693,0.7894736842105263,0.7792207792207793,"[[26, 9], [8, 30]]",3.6522398081361627,4.689225391202569,0.9886868335320232,35,mlp,0,mlp
0.8082191780821918,0.8333333333333334,0.7894736842105263,0.8108108108108109,"[[29, 6], [8, 30]]",2.9034345338169665,3.744778730098121,0.9919698710610158,35,mlp,1,mlp
0.684931506849315,0.7272727272727273,0.631578947368421,0.676056338028169,"[[26, 9], [14, 24]]",5.320044945491073,6.665057926959306,0.9581065448589073,35,mlp,2,mlp
0.863013698630137,0.8536585365853658,0.8974358974358975,0.875,"[[28, 6], [4, 35]]",3.500946744106157,4.442847336694948,0.9889197799508664,34,mlp,3,mlp
0.7361111111111112,0.7021276595744681,0.868421052631579,0.7764705882352941,"[[20, 14], [5, 33]]",4.9173477028492645,5.982539699951649,0.9799486681521314,34,mlp,4,mlp
