sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse
1,boundary,gp,15.741263384347821,0.6132282609877344,2.6659482857988115,1.3559850156681537,Si2,PU,combo_003,0.5004629335735514,0.4995370664264486,0.9990741328528971,0.2203877681907838,0.8842790184041128,423.9997281216751,1.7149964545385876,0.0,0.20535519677082673,0.4375,0.809054999396371,0.6179566885228279,0.4481004821405789
2,boundary,gp,13.358624243811168,0.6069946601929512,2.716856584114312,1.7244322335445736,A1,Si2,combo_009,0.5138038831459681,0.48619611685403186,0.9723922337080637,0.20187822544458625,0.8092660687756443,402.3856637910875,1.5660079161668627,0.0,0.24994243159482166,0.53125,0.7995653244009843,0.5587651692251552,0.42443193484312325
3,boundary,gp,14.462292983377885,0.6354339865440048,2.4270543554528867,2.022732589009734,Si2,PU,combo_003,0.4949783950650861,0.5050216049349139,0.9899567901301722,0.1951953428187102,0.7821825937994301,416.8735689187744,1.4632906257933043,0.0,0.29335943086008365,0.4375,0.7995362566320277,0.595623834880715,0.39487953329052694
4,boundary,gp,9.016946560565046,1.3531132858950339,2.750447660731223,1.0925028619210826,A2,Si2,combo_013,0.5064523422799816,0.4935476577200184,0.9870953154400368,0.177307933339836,0.7096909410005932,324.6251215357264,1.6816670015387791,0.0,0.4119867829185372,0.375,0.7941161686590243,0.3193234069022377,0.40455088450560006
5,boundary,gp,11.134459939001696,1.0796483286208662,2.5303576294653873,1.9777324593017083,A2,Si2,combo_013,0.49799872982914417,0.5020012701708558,0.9959974596582883,0.17254389857702288,0.690383910859906,370.33323122145595,1.4770580341638457,0.0,0.35982376234440183,0.375,0.7898661048245786,0.45043382041080515,0.3650231587942774
6,boundary,gp,15.422573667167221,0.5408807874142614,2.9659342565917988,0.7467185092070449,A1,Si2,combo_009,0.5086598226796077,0.49134017732039226,0.9826803546407845,0.0833283516569143,0.32882331376902435,418.6830476895322,2.2666455483058896,0.0,0.6803073616689356,0.53125,0.7884918716894097,0.6773568128297969,0.40625306249387294
7,boundary,gp,10.400924735186733,0.9725824721986437,1.9029110171046615,1.5767928231886785,Si1,PU,combo_001,0.5097720802569974,0.4902279197430026,0.9804558394860052,0.1231605946663397,0.4902499940185279,356.65239144690315,1.5779025665971926,0.0,0.5541596233370277,0.46875,0.7873297005724234,0.4398181651688098,0.35048407663767456
8,boundary,gp,10.596805764828629,1.0104930510434316,2.5085988648290485,2.1574345352692568,Si3,Si3,combo_006,0.5064803560252038,0.4935196439747962,0.9870392879495924,0.202598119837771,0.812183558558847,361.87369493557867,1.4706145945597313,0.0,0.18145485224642896,0.40625,0.7840482787752541,0.4089473734169024,0.38479961838334387
9,boundary,gp,14.535408127329475,0.9391645695588857,1.5061824343425863,1.057479387339313,Si1,PU,combo_001,0.5083240413002859,0.49167595869971414,0.9833519173994283,0.1591404644552397,0.6360643016500909,408.93288817301595,1.6871218185563377,0.0,0.3253608191181447,0.46875,0.7817531655377369,0.5848242525481634,0.3805152144350627
10,boundary,gp,12.86444187336592,1.124656830408917,2.2232961189604543,0.7113302376874826,A2,PU,combo_011,0.49457750592738847,0.5054224940726115,0.9891550118547769,0.12809888473981743,0.510263222309035,383.8078438239993,1.4855245927974148,0.0,0.4771674732762074,0.4375,0.781706818242664,0.5110029490235752,0.3299897125846288
11,boundary,gp,8.897829650054724,1.0549392656048293,2.4356802235682213,1.3337276649786993,A1,Si2,combo_009,0.49644082236063003,0.50355917763937,0.9928816447212601,0.1317117668509115,0.52490501803188,325.57724084073664,1.550221669745755,0.0,0.3450561336703264,0.53125,0.7812293633568982,0.32666476804509725,0.33724797196625367
12,boundary,gp,10.871915640554253,1.0600429787857721,2.741999531871155,1.8135764225477373,A2,PU,combo_011,0.5063339632271937,0.4936660367728063,0.9873320735456126,0.1454953541420117,0.5807652601429018,364.2208661811344,1.4696078753167732,0.0,0.39696786580336063,0.4375,0.7809720256710031,0.4409551618530105,0.34069492731829903
13,boundary,gp,8.433697818613673,0.8884058190899407,2.9090113150879464,1.8757538198499881,Si1,Si1,combo_002,0.5249679663778721,0.47503203362212787,0.9500640672442557,0.1694403723726931,0.6778063632657685,329.5155103655101,1.7645909022257715,0.0,0.5346113291346024,0.34375,0.7789501439648593,0.3466978417479479,0.4172075003142
14,boundary,gp,14.895544617776686,1.3948406213598077,1.140252477842732,1.2124482009944166,A2,Si3,combo_014,0.49930770063581176,0.5006922993641882,0.9986154012716235,0.1274224445325872,0.5075218377223165,410.53231464259375,1.6667402711083046,0.0,0.35190895216468704,0.5,0.778922830815961,0.5949138639961902,0.3417101650311876
15,boundary,gp,14.88086046010994,0.7479414802126527,2.1130642965151027,1.833603722316713,Si2,PU,combo_003,0.49357907134439927,0.5064209286556007,0.9871581426887985,0.1551815601963198,0.6200201945735238,419.7318510375901,1.4801160695163293,0.0,0.33384914028366397,0.4375,0.7787091394720308,0.6092295731418202,0.3462474987628539
16,boundary,gp,8.852264865735057,1.4182689221095695,2.0628444317104773,2.024697489652698,A2,Si2,combo_013,0.49548839986460713,0.5045116001353929,0.9909767997292143,0.16755982248940596,0.6701851272577737,327.5060673462094,1.5421396799899632,0.0,0.3085053721923237,0.375,0.7773058998820698,0.3131567505651286,0.35819054425499663
17,boundary,gp,8.87297268857875,0.9886461601699271,2.71704009984048,0.8354453103505483,Si2,PU,combo_003,0.4964253332520272,0.5035746667479728,0.9928506665040544,0.13754648887725687,0.5485511834428692,325.3608185426006,1.573379345291085,0.0,0.3732036138324914,0.4375,0.7763935348499853,0.3202319559474072,0.3385071228719304
18,boundary,gp,8.0678239068768,1.4527924615181065,2.8213156463253135,1.2853924454644254,A2,Si2,combo_013,0.4655001642365306,0.5344998357634694,0.9310003284730612,0.19886243996452044,0.7970441048185435,308.86649867828777,1.8172680500104799,0.0,0.415666007181588,0.375,0.7743117270799054,0.274956715599155,0.4522087802721817
19,notp_high_tmax,gp,15.693475493356575,0.8898743931301001,2.941838513828536,2.314165381239479,A2,Si3,combo_014,0.49990594156384893,0.5000940584361511,0.9998118831276979,0.0685522349408173,0.26894068381282743,426.41339220653765,2.1485390504962454,0.0,0.5822882647815941,0.5,0.7732209267925576,0.684577315296278,0.35150429862085525
20,notp_high_tmax,gp,13.84744421761549,0.6278227694565485,2.720743870857252,2.4566640049170854,A1,Si2,combo_009,0.35029003557514216,0.6497099644248578,0.7005800711502843,0.2094615544994991,0.8399987501936733,409.27524007392236,1.69287625180091,0.3313997628323857,0.35240807730804097,0.53125,0.6555113597202454,0.5950538943897107,0.4660259374705944
21,notp_high_tmax,gp,11.651161510805867,0.8001348782392451,2.2150541842844484,2.435742544946427,A1,Si2,combo_009,0.3789194415490158,0.6210805584509842,0.7578388830980316,0.1557640428280621,0.6223808007167155,380.1974964124505,1.55893623036892,0.1405370563398948,0.49322554526656603,0.53125,0.6748918875723233,0.5132099753443543,0.3946523820540999
22,notp_high_tmax,gp,9.908858546486108,0.785016342958484,2.9988818362355927,1.7665061239729365,A1,Si2,combo_009,0.47705709621400416,0.5229429037859958,0.9541141924280083,0.1131563949307947,0.44970633817971783,349.11233064083456,1.6106471998332899,0.0,0.41333060297954505,0.53125,0.7555879221015146,0.40946154694183623,0.3285366516044077
23,uncertainty_sparse,gp,8.117260767488046,0.27588538810844265,1.1180613592154771,1.3690267934403866,A2,PU,combo_011,0.9999967630590163,3.2369409836974228e-06,6.4738819673948456e-06,0.007737414498189636,0.022478676345660115,376.2148213829935,4.239822988359992,0.0,0.5638819778576964,0.4375,0.13105185558847593,0.5917874151830294,0.5080748333996356
24,random_check,gp,8.464429441433898,0.26655356762064786,2.515364023178747,1.3089174459154789,A1,PU,combo_007,0.9998573568411757,0.0001426431588242849,0.0002852863176485698,0.009579642840446292,0.02994460804028421,360.9294519436536,2.6225741556730355,0.0,2.571843954558582e-10,0.34375,0.048489561597834546,0.42171590470678816,0.21486903012369046
