A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,CellD_x_Resin,Barrier_x_Outer,selected_model_kind,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,tmax_scaled,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,MaxT_Adj_Y_pred_given_notp,MaxT_Adj_Y_std_given_notp,MaxT_Adj_Z_pred_given_notp,MaxT_Adj_Z_std_given_notp,Max_Power_pred_given_notp,Max_Power_std_given_notp,acq_misclass_repair
13.905521334749018,0.6851013673736015,2.9921630539648962,2.420413308474594,Si1,Si1,combo_002,33.65710889990392,2.049934999676122,hybrid,0.5052663,0.4947337,0.9894674,0.2526379,0.9783060733151351,413.37576302378085,2.1484836309177453,0.7992002469376231,0.0,0.1011739590030734,0.9999999079999999,0.8758787156940622,0.6890252232044984,0.5757200284782503,0.0004071902266720301,0.0011239362764563065,0.05507776491305405,0.0017858444418739725,1212.3736670712376,10.852121466157406,0.4260008156824612
15.688585003360835,0.7299935545969869,2.5013343939549237,2.4793231644489486,Si1,Si1,combo_002,38.897072216258906,1.8259579854788548,hybrid,0.48171887,0.5182811,0.96343774,0.21932645,0.8492865800471526,436.5826136211288,2.701024867097514,0.9175418285909032,0.0,0.29443515981201124,0.9999999079999999,0.8656789239085669,0.7969092154054561,0.5795680633254847,-1.589768345363219e-05,0.0009509120400106471,0.05507321454384535,0.0018323699304537064,1356.2435659858695,11.591945755420754,0.12105361423104881
13.518065696699983,0.7969559370049539,2.311887229966332,2.4000181928623965,Si1,Si1,combo_002,32.44360360438905,1.8424722536076052,hybrid,0.50853026,0.49146974,0.9829395,0.22931689,0.8879808332624564,409.7787198302722,1.3568054546114787,0.780857396880941,0.0,0.125600274243924,0.9999999079999999,0.8615601482025805,0.6704340433363918,0.5190917845121403,0.00042512205148373183,0.0011239910789406118,0.05508973157726083,0.0013888640831404943,1209.0566203459655,5.919213896956371,0.13447540449445464
12.699245092475671,0.7925034947023386,2.483236524793341,2.2741508293254538,Si1,Si1,combo_002,28.879998758860747,1.9679736240712133,hybrid,0.5135624,0.48643762,0.97287524,0.22864158,0.8853652874229428,397.97038924788933,0.9984974715842687,0.7206417070378874,0.0,0.15727114902332345,0.9999999079999999,0.8592176722236673,0.6277416841842148,0.5099473515952928,0.00041390587115259597,0.0011240051392382552,0.05511825580522149,0.0009152930623286328,1143.3792110421039,6.186425871685309,0.19406672406178332
13.090224120068255,0.7209090408206134,2.914471670929366,2.158493980619519,Si1,Si1,combo_002,28.255169968127767,2.1010689767885395,hybrid,0.5070922,0.49290782,0.98581564,0.22371842,0.8662972374036306,401.81176741106844,1.3922685457131874,0.7402305248161576,0.0,0.08791526288366201,0.9999999079999999,0.8552140788314695,0.6385937723839954,0.5071344164589363,1.6314110269009764e-05,0.0009177225041295311,0.05507417759928952,0.0015760106633435247,1153.8286984804733,6.633451935607796,0.47851687563551176
12.378495906684552,0.8789459602525607,2.1969824766952915,2.369503748638091,Si1,Si1,combo_002,29.330892453390312,1.931028872636992,hybrid,0.49376783,0.50623214,0.98753566,0.22004052,0.8520522402918511,393.4303455483536,0.760644633707321,0.6974900971318253,0.0,0.09278111127863883,0.9999999079999999,0.8547211366858556,0.6026247924584427,0.4799981158779974,0.0005114258688337286,0.0011186783865186013,0.05530990890204798,0.0009880795125281083,1126.281991559356,5.292527802408829,0.06708911427443542
15.24591032722361,0.7578917992672795,2.3098309382947773,2.4700683335033693,Si1,Si1,combo_002,37.65844031470703,1.750601925827457,hybrid,0.5167217,0.48327827,0.96655655,0.2109349,0.8167850510442058,431.8226312834664,2.251636049278338,0.8932686582131433,0.0,0.22089750653203313,0.9999999079999999,0.8532833747753648,0.7679130865042822,0.5408828751018522,0.0003036022870859268,0.0011146191216427335,0.055064657204771966,0.001784155125808074,1333.3885021306128,8.896648001477821,0.09540228637619236
12.851690867157487,0.769939973126051,2.7082065603536267,1.9631975722788808,Si1,Si1,combo_002,25.230408310082243,2.0851564862984664,hybrid,0.50804055,0.49195945,0.9839189,0.20541048,0.7953882366076653,397.80706504680126,1.0141156502050197,0.7198088476114028,0.0,0.1590208182986582,0.9999999079999999,0.8525151326833095,0.627495296620846,0.47928359907797524,0.00016103916936063449,0.0010816987520918023,0.055083101683045,0.0011979948666888936,1141.823597256499,4.2067520751232355,0.26763649653264027
11.42344303417205,1.1220372691131857,1.7166982973758167,2.1790401963003765,Si1,Si1,combo_002,24.892141551608432,1.926199469478817,hybrid,0.5006767,0.4993233,0.9986466,0.1777531,0.6882676705501983,374.127650508995,0.7692997503561461,0.5990574618396556,0.0,0.2072854960647257,0.9999999079999999,0.8513638094600963,0.5452619661129088,0.4401627037676491,0.0004112641463131879,0.0011239944719766042,0.0544333304733182,0.0005261749136728894,1052.4610965961494,5.956611174629237,0.10435996679008847
12.636958884276591,0.8061396579514258,2.837401843904747,1.130112538809233,Si1,Si1,combo_002,14.281185687537711,2.2873421519161177,hybrid,0.49773154,0.50226843,0.9954631,0.19728585,0.7639204827779874,389.12868820278646,0.9501765114272294,0.6755541204309178,0.0,0.12322646940968168,0.9999999079999999,0.8500999697847845,0.59227578688136,0.4605845525193706,0.00028108641201107147,0.0011059322753041933,0.05512062837089264,0.0012710479156572468,1113.6257943023775,3.9496078633145983,0.10696097997268643
8.147379470348977,1.2853402969613468,2.657002323206476,0.6336599796786982,Si1,Si1,combo_002,5.162668309615976,3.4151521551372004,hybrid,0.5082215,0.4917785,0.983557,0.17791551,0.6888966966563538,308.88085500440934,2.3789113136711832,0.2663363566887838,0.0,0.2658273314417034,0.9999999079999999,0.8499439401394223,0.3348707484306571,0.5074719415611626,0.000682068896632506,0.001110881408401178,0.055221826636773504,0.0015078893054900754,798.440475609679,9.989761003377136,0.05275220145050994
11.838327450981446,0.7936603214982412,2.823147852592254,1.8641745138816745,Si1,Si1,combo_002,22.06870832110542,2.2406204323254375,hybrid,0.49752563,0.50247437,0.99505126,0.20336989,0.7874847506888528,382.0515332449959,0.67685331710166,0.6394647033082859,0.0,0.09520899054209932,0.9999999079999999,0.8498174063257707,0.5613825701668645,0.45472835551140434,0.0004152669955293164,0.001123552540413001,0.05521734478443344,0.0007013351442512471,1067.6951425177565,2.413664027487474,0.12288197525380481
11.4825202888082,0.7734293812269034,2.7378633510979666,2.396622402354617,Si1,Si1,combo_002,27.519265359649136,2.1175439575235164,hybrid,0.5159565,0.48404348,0.96808696,0.24339612,0.9425114925124803,381.2918936478092,0.7955011307764943,0.6355909785630677,0.0,0.0361247642424553,0.9999999079999999,0.8494943965119184,0.5539905371778704,0.5044230705739075,0.001159519799923305,0.0008267804350776255,0.05524336195910747,0.0007979909869564746,1052.8059271270004,3.8441032620705893,0.11864508702296614
12.678043062747154,0.7462221154071464,2.753570609678518,2.3097096401520396,Si1,Si1,combo_002,29.28259828028979,2.0547752852772496,hybrid,0.48322624,0.51677376,0.9664525,0.23578662,0.9130389155329531,397.3748427509218,1.075565043968323,0.7176047626621925,0.0,0.07723234002973993,0.9999999079999999,0.8493422164937128,0.6184095864588192,0.5104190549140807,0.0003647155910364341,0.0011217837065607946,0.055090264078040116,0.00127743664413762,1131.5050344299316,4.376946837900101,0.3315240827176668
12.54062921125708,0.7653536450009419,2.9173144268962243,1.7178644140013555,Si1,Si1,combo_002,21.543100651204426,2.232777230238859,hybrid,0.48564285,0.51435715,0.9712857,0.21223122,0.8218058324992831,391.33361426840804,0.9197724218357463,0.6867979743498128,0.0,0.15947998560143845,0.9999999079999999,0.8490195741455321,0.603457155943188,0.48518107129857824,0.0004656577232007966,0.001123156370179117,0.05509800161031278,0.0011846432308972527,1110.0656829764466,4.238346951125284,0.1303925090167176
11.200907158201812,0.8862667859046969,2.567998807135605,1.9324200749600353,Si1,Si1,combo_002,21.64485785027274,2.275932049007168,hybrid,0.49445456,0.50554544,0.9889091,0.18524027,0.7172664146706068,371.99984515566445,0.8253825274294246,0.588206879167648,0.0,0.19775226720019845,0.9999999079999999,0.8487043245071832,0.537293688360353,0.45091386539517064,0.00041453694754396074,0.0011240041930362457,0.055633128093825104,0.0009547665060256651,1024.5727962972012,4.617595475972639,0.08615165848521945
15.571528623256025,0.7351312413927866,2.3923656437407805,2.497741191663615,Si1,Si1,combo_002,38.8936484594756,1.7587027255486132,hybrid,0.52632344,0.47367656,0.9473531,0.20950918,0.811263022526833,435.9812673933257,2.6264911462180716,0.9144753089259045,0.0,0.2760952103223029,0.9999999079999999,0.8480667461415101,0.7921572376482064,0.5608088591201879,0.00035218026704872255,0.0011192489803317875,0.055071528216570666,0.0018246990829217167,1354.1430082135855,10.72066279234463,0.09891079970509963
11.932525499704958,0.7918171986687823,2.89972248324455,1.5571408193767795,Si1,Si1,combo_002,18.580622533844895,2.2960501335995844,hybrid,0.51433253,0.48566747,0.97133493,0.20242113,0.783810093180924,381.44147618763753,0.8685400718981428,0.6363537634259573,0.0,0.19334595806559923,0.9999999079999999,0.8476674502221883,0.5710025541361341,0.47510657848307736,0.0008721219145683962,0.001017873132170501,0.05519624846797289,0.0010056942619136582,1069.8948254360696,3.2433050423120164,0.1111273535667236
10.365444434321317,0.8348411680574401,2.8014749905766587,2.3887487740332487,Si1,Si1,combo_002,24.760442684794807,2.3387866534167236,hybrid,0.49596748,0.5040325,0.99193496,0.19671255,0.7617000477488913,364.4234052252692,1.160082229630812,0.5495713960415362,0.0,0.12093228311141786,0.9999999079999999,0.847375179793047,0.5060309713703266,0.46706705798420783,0.00038493032673319596,0.0011080702815798131,0.055808225656332394,0.001369153957186914,975.4858741624239,4.424711381727013,0.0487822219668738
