accuracy,tp_precision,tp_recall,tp_f1,confusion_matrix_labels_NoTP0_TP1,tmax_mae,tmax_rmse,tmax_r2,tmax_eval_n,model,fold,cv_model_group
0.7727272727272727,0.8,0.631578947368421,0.7058823529411765,"[[22, 3], [7, 12]]",0.7162915148530715,1.1000672358336032,0.9987589390649048,25,gp,0,gp_cv
0.7727272727272727,0.6956521739130435,0.8421052631578947,0.7619047619047619,"[[18, 7], [3, 16]]",1.2003729317794158,2.2736630621138993,0.9970794924770304,25,gp,1,gp_cv
0.8409090909090909,0.8333333333333334,0.7894736842105263,0.8108108108108109,"[[22, 3], [4, 15]]",1.653629816967757,2.181748778456735,0.9968421584126311,25,gp,2,gp_cv
0.7727272727272727,0.7647058823529411,0.6842105263157895,0.7222222222222222,"[[21, 4], [6, 13]]",0.9207194995252166,1.273091631852654,0.99893637446356,25,gp,3,gp_cv
0.7954545454545454,0.8461538461538461,0.6111111111111112,0.7096774193548387,"[[24, 2], [7, 11]]",0.8749273501707845,1.3202006255513632,0.9990322510282857,26,gp,4,gp_cv
0.7727272727272727,0.7142857142857143,0.7894736842105263,0.75,"[[19, 6], [4, 15]]",1.4659645049687537,2.0826606124669538,0.9955517247462569,25,mlp,0,mlp_cv
0.8181818181818182,0.7391304347826086,0.8947368421052632,0.8095238095238095,"[[19, 6], [2, 17]]",2.7971777437499985,4.5213272887936045,0.9884511694760332,25,mlp,1,mlp_cv
0.75,0.6666666666666666,0.8421052631578947,0.7441860465116279,"[[17, 8], [3, 16]]",2.7422177264687546,3.860132895494405,0.9901148020526434,25,mlp,2,mlp_cv
0.7954545454545454,0.7777777777777778,0.7368421052631579,0.7567567567567568,"[[21, 4], [5, 14]]",2.1392577379687463,2.6045283233170338,0.9955482824886703,25,mlp,3,mlp_cv
0.7954545454545454,0.6956521739130435,0.8888888888888888,0.7804878048780488,"[[19, 7], [2, 16]]",2.8370956353515626,3.5561979861030273,0.992978098816844,26,mlp,4,mlp_cv
