A_Cell_D,C_Barrier_Thx,F_ThermalResin_Thx,G_CoolantLPM,B_Barrier_Type,discrete_combo_id,CellD_x_Resin,selected_model_kind,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,MaxT_Adj_pred_given_notp,MaxT_Adj_std_given_notp,tmax_scaled,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,MaxT_TB_Top_pred_given_notp,MaxT_TB_Top_std_given_notp,MaxT_TB_Btm_pred_given_notp,MaxT_TB_Btm_std_given_notp,MaxT_Adj_Y_pred_given_notp,MaxT_Adj_Y_std_given_notp,MaxT_Adj_Z_pred_given_notp,MaxT_Adj_Z_std_given_notp,Max_Power_pred_given_notp,Max_Power_std_given_notp,Time_MaxT_pred_given_notp,Time_MaxT_std_given_notp,acq_misclass_repair
15.39157960453715,1.580204450475634,2.9140072025070696,21.563603795257606,ETI,combo_001,44.851173825582165,gp,0.4848358768508909,0.5151641231491091,0.9696717537017818,0.2573654080755707,1.0,137.41746402043987,1.6556349741817729,137.41746402043987,1.6556349741817729,0.4859251259191993,0.0,0.15214499204663376,0.9999997989999998,0.8699863285354831,0.40717353788253574,0.4433047501793784,129.0387354573647,0.7598618116945292,135.5020221461184,1.3118942775997127,-0.4594839748445514,0.10873578335820984,0.11093835295094993,0.0007543026261390514,1319.5009832758897,8.561027465791945,277.34034757417487,6.404781549197206,0.19828995686573223
14.447725439811318,1.5309279545499757,2.9132732753508126,21.24974465130329,ETI,combo_001,42.090172413408375,gp,0.488900804412129,0.511099195587871,0.977801608824258,0.25273689853031794,0.9820150557881533,139.50157276303116,1.5997143325595768,139.50157276303116,1.5997143325595768,0.5254414090371131,0.0,0.09339117589505225,0.9999997989999998,0.8656712956703685,0.43102464542849894,0.4168138599314845,129.6462321069738,0.7475287929681557,136.74664561393502,1.2580961827135648,-0.2981902141791484,0.04922369254572837,0.1099695983709108,0.0005299047301253354,1362.610952068411,8.100814140280315,271.5167197817388,5.980913252565565,0.5524296416364478
10.647258817893244,1.3097388941970254,1.9285853700240887,8.730452062436246,ETI,combo_001,20.53414758704888,gp,0.4985112047618343,0.5014887952381657,0.9970224095236686,0.18035379950566405,0.7007569131590253,145.45304292923794,1.6390957648688882,145.45304292923794,1.6390957648688882,0.6382857991831047,0.0,0.25783487012295425,0.9999997989999998,0.8583361737953811,0.5390730979596086,0.3425136256915189,131.14391249665496,0.7860936576466688,137.12117199747811,1.2787018752530046,-0.40033502483774724,0.148585978984107,0.10742283578449127,0.0007517899177813833,1549.5229573997426,8.802293326069208,251.04065641582378,6.285548269452434,0.11735978953856255
10.02585737858457,1.3050587454877716,2.4849256490883196,8.572326735672066,ETI,combo_001,24.91351015414618,gp,0.4929008033806497,0.5070991966193503,0.9858016067612994,0.15562214407787706,0.604657415299812,147.7980657486942,1.6862054898667154,147.7980657486942,1.6862054898667154,0.6827492111720511,0.0,0.35382599502337053,0.9999997989999998,0.8480530875454902,0.5858322325164925,0.3296292214306576,131.37125219062713,0.8225825802327908,140.38760486576462,1.3346658607342916,-0.5495062174119194,0.09403667890401218,0.10107046858864001,0.0008836213288687183,1547.640132037189,10.258106365184336,263.7713901975023,7.404768705782759,0.19651051792397523
14.817716941541295,1.521326209709804,2.6558102285292566,16.881406944366276,ETI,combo_001,39.353044216796626,gp,0.49733762696976136,0.5026623730302386,0.9946752539395227,0.1884540169783054,0.7322318313643255,139.64046871830678,1.5771542390734863,139.64046871830678,1.5771542390734863,0.5280749817391689,0.0,0.14718370073538262,0.9999997989999998,0.8472535675197151,0.43774966933826687,0.3246147281863807,129.7869643417467,0.7444994255719709,136.65629676610067,1.2412461038988378,-0.4458205462545809,0.13106382127597316,0.11152456207770124,0.0005462346667797635,1385.3475748742762,7.881112097362809,266.12675954599047,5.931567927284174,0.3207851419180429
11.390127230885547,1.3425686028067014,1.86885740081352,16.231234210199563,ETI,combo_001,21.286523571648058,gp,0.491510177743935,0.508489822256065,0.98302035548787,0.19315094094092541,0.7504826126599259,144.019946028247,1.5993321126477174,144.019946028247,1.5993321126477174,0.6111131945499365,0.0,0.1747417105112218,0.9999997989999998,0.8450841668291558,0.5076842327392197,0.34041941135880777,130.990022400387,0.7576062631170473,136.24366626287772,1.2481815068566104,-0.4592345262843175,0.11488741227024117,0.11092674269599317,0.0006010345694096667,1522.141137075339,8.078245494215581,249.40308238764385,6.012038093111761,0.12749415780840015
10.115742522190963,1.2943971331145838,1.6728150059130202,15.907469081358252,ETI,combo_001,16.921765887073466,gp,0.4924537134050553,0.5075462865949447,0.9849074268101106,0.19800819579813989,0.7693563897960933,144.5835121014414,1.6715622214438495,144.5835121014414,1.6715622214438495,0.6217988349145134,0.0,0.1376036519690753,0.9999997989999998,0.8445435399657759,0.5149556922766455,0.3502883229047617,131.0257681097994,0.8091695760803032,135.2224959400183,1.3072592773250322,-0.4696989834099655,0.1407299089123172,0.10659332208427984,0.0006896582429655763,1545.1506686137718,9.080310155876218,247.90721875399248,6.55783095893047,0.07942323795624313
15.916322643969163,1.501293223153762,1.357515311302587,12.862522182040777,ETI,combo_001,21.606651688820214,gp,0.492325164556652,0.507674835443348,0.984650329113304,0.15749299488725074,0.6119269579260737,136.56911007854046,1.6114722878152514,136.56911007854046,1.6114722878152514,0.46983969147559496,0.0,0.3218710947137336,0.9999997989999998,0.8442374710492742,0.40978792933844654,0.31606126885956487,129.6302206615901,0.787528372709158,131.4925596955459,1.3562099368286498,-0.25394609865136397,0.10935643929907411,0.11610085805006927,0.0015089423422213373,1405.3453945386734,9.684191343370685,263.6656434116841,7.663786760498835,0.0456490553391964
10.39059519961928,1.3026110440333225,1.3773126791589216,19.218632634863255,ETI,combo_001,14.311098512443461,gp,0.4770258908803555,0.5229741091196445,0.954051781760711,0.1823376537505328,0.708465551883773,142.73922421657218,1.692119093974948,142.73922421657218,1.692119093974948,0.5868297372277892,0.0,0.3614322041358675,0.9999997989999998,0.8416548511320027,0.5100567754690353,0.37347172267355166,130.8297377615985,0.8022530955722396,132.70719129606414,1.325608860468734,-0.4351564076054558,0.13728661013167745,0.11020569079135517,0.0007522849920106317,1519.9341256907483,9.635238109905393,243.37560649965263,6.526001159618773,0.07645611671694326
15.763776214825455,1.5727848452305815,2.7472275145639458,15.340027827709052,ETI,combo_001,43.30667975079718,gp,0.48990379089805813,0.5100962091019419,0.9798075817961163,0.19987039856702352,0.7765923288347995,137.6146407934081,1.627944531972079,137.6146407934081,1.627944531972079,0.48966374714642086,0.0,0.1281860639836145,0.9999997989999998,0.8407435503308247,0.40683437800898953,0.34541323990460804,129.2118601330416,0.760536002592123,135.60609865355462,1.29658853130879,-0.2913470642764234,0.1135325134042611,0.11204862228442554,0.0008475739212403995,1342.5261178050307,8.453790004947162,276.1958946196626,6.508433109070888,0.21666647239521677
