discrete_combo_id,B_Barrier_Type,D_Barrier_Outer_Type,n_total,n_notp,n_tp,notp_ratio,tp_ratio,notp_tmax_min,notp_tmax_mean,notp_tmax_max
combo_001,Si1,PU,29,11,18,0.3793103448275862,0.6206896551724138,260.6085904,358.15269128181814,401.6741619
combo_002,Si1,Si1,30,14,16,0.4666666666666667,0.5333333333333333,282.2767013,359.66163256428575,411.9133026
