A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,CellD_x_Resin,Barrier_x_Outer,selected_model_kind,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,tmax_scaled,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,MaxT_Adj_Y_pred_given_notp,MaxT_Adj_Y_std_given_notp,MaxT_Adj_Z_pred_given_notp,MaxT_Adj_Z_std_given_notp,Max_Power_pred_given_notp,Max_Power_std_given_notp,Time_MaxT_pred_given_notp,Time_MaxT_std_given_notp,Time_Max_Power_pred_given_notp,Time_Max_Power_std_given_notp,acq_misclass_repair
9.454516811955163,0.7046456844534018,2.9085152316565157,0.9863116010003998,Si1,Si1,combo_002,9.325099613484692,2.04947270615375,gp,0.4955694569122251,0.5044305430877749,0.9911389138244502,0.28617365820691615,0.9270330523862373,336.0316096369346,3.188008970263415,0.39885364383229827,0.0,0.4630402625903709,0.9999999709999999,0.9153202413662557,0.4420360819633416,0.6017883810996738,-0.0006575324522692181,0.00103101874295735,0.05542546880131303,6.616205449046613e-05,897.2393386034425,9.017571355639591,179.697540226261,3.6904596375549037,77.83706311129511,0.49371166707271674,0.0792235870715801
9.209084470592058,0.76034572634324,2.7596215561414836,0.8799809714527828,Si1,Si1,combo_002,8.103819098622335,2.0982664565368587,gp,0.49299191282211297,0.507008087177887,0.9859838256442259,0.28169608544256663,0.9124297506182055,330.6008649349683,3.233166556442323,0.3755786828218682,0.0,0.4984409179568308,0.9999999709999999,0.9145760521930411,0.4299137876540779,0.6041927188007012,-0.0004350584696472665,0.0010603337516908115,0.05540358410819258,6.366877540402723e-05,873.94316434292,8.933974261549627,177.9183236639116,4.173386812120533,76.61146598833766,0.5537441802048001,0.052335730661382474
9.078328608656456,0.733042036979793,2.946453622928291,0.7559361539173222,Si1,Si1,combo_002,6.862636812425356,2.159874365617845,gp,0.5056480975345945,0.4943519024654055,0.988703804930811,0.27717744422033513,0.8976925068429387,328.4214334631464,3.566357934459181,0.36623812543694967,0.0,0.48675301803089066,0.9999999709999999,0.9124936460617119,0.42685584121683134,0.6135538165272333,-0.00025177018184998105,0.0010965056745266919,0.05536317272058738,4.244525222080753e-05,872.1120839963182,11.117610180805457,175.8437707410323,4.855186509195056,76.40967280175418,0.6454558457011537,0.03788130568233355
8.73497639403267,0.7841279608274112,2.8970424645567645,0.8048679661896638,Si1,Si1,combo_002,7.0305026849797985,2.2716520001633134,gp,0.49491886376672234,0.5050811362332777,0.9898377275334447,0.2615227077258809,0.846635638946176,321.9659898029237,3.6430813410088243,0.3385715331476251,0.0,0.5300858049844248,0.9999999709999999,0.9110347301623402,0.4128930763770558,0.6059308295422904,-0.00027181132017978725,0.001091413448252073,0.055370285033001704,5.22439806046106e-05,845.3509089564991,11.730782536763124,173.77935041478656,5.182618575391215,74.8858847224597,0.7400845236523911,0.033165206709566075
9.19626947332973,0.7712820150989131,2.699554284463587,0.5226448932781158,Si1,Si1,combo_002,4.806383277445211,2.08211766838998,gp,0.5064335179865722,0.4935664820134278,0.9871329640268556,0.279343718088316,0.9047576630494892,328.6657590500481,3.475846874553842,0.36728525043012583,0.0,0.46436910193691816,0.9999999709999999,0.9097648198528595,0.42408747803485963,0.6082486770481379,7.342529086992175e-05,0.00111986227435056,0.05531942599949716,6.320021385545267e-05,871.1187053851727,9.572752909155664,176.54516372385766,5.18623516500254,76.55440770617908,0.6194268054776964,0.02883173079585638
9.040392124314938,0.7963921801337547,2.653097597222567,0.5178232806396577,Si1,Si1,combo_002,4.6813255080816845,2.1129061795597064,gp,0.5135259911062064,0.48647400889379355,0.9729480177875871,0.2750757333353865,0.8908379184537936,325.69344389646994,3.5289630622232138,0.354546570358276,0.0,0.44829501210597555,0.9999999709999999,0.8971873686976951,0.4143041573512642,0.603559728189281,0.0001266654523755592,0.0011225381768558058,0.05531804372439103,6.62705116305792e-05,859.2360676313784,10.383034745278824,175.5328490628387,5.42593782130487,75.86003182172851,0.6730363233466825,0.03020121061637613
9.605441721945933,0.7140182967149387,2.755806501783648,1.1472632686396196,Si1,Si1,combo_002,11.019970466647067,1.967696264479514,gp,0.5126487984801074,0.48735120151989264,0.9747024030397853,0.29061194795361733,0.9415082352400116,339.4287627108509,2.9105491891679756,0.41341308451328546,0.0,0.37942943683261376,0.9999999709999999,0.8970514145933323,0.43999503297771647,0.5807625591319396,-0.0008008965940808188,0.0009648014317594354,0.055399393515166574,6.508546051111387e-05,904.2598024912984,7.20118531812855,181.75359283957113,3.0690139304820714,78.16741869680095,0.417944877388517,0.11109714264467944
9.945703901425588,0.72887085903013,2.5669446704848635,0.6778366824505786,Si1,Si1,combo_002,6.741562937178097,1.8709711670591165,gp,0.485378002598317,0.514621997401683,0.970756005196634,0.2832036687909417,0.9173466320929345,342.1476208389289,2.941407799944145,0.42506550428197654,0.0,0.41715428526751713,0.9999999709999999,0.8958889855800458,0.45235480171469555,0.5794717904896156,-1.0335798404641976e-05,0.0010922153577960522,0.05535831312248344,4.698501697846115e-05,921.7352776624998,6.348083871749622,182.84569912418524,3.4063047921833682,79.51107139028018,0.4117871904592652,0.06617742358627565
9.111211719354257,0.8611722868169932,2.3861302319587567,0.5101342822376004,Si1,Si1,combo_002,4.647941450767597,2.054869228499085,gp,0.49100894639294523,0.5089910536070548,0.9820178927858905,0.26374365276143713,0.8538791014807602,324.97060310585454,3.3451063523409044,0.351448635886742,0.0,0.4146583353753537,0.9999999709999999,0.8927514454925765,0.4062064645530456,0.5765994922563371,0.00043386835604092565,0.0011174411700494182,0.05531678830071207,7.378865564082906e-05,857.5416371027111,11.44012855408761,177.12526111221263,5.118870895348568,76.1178182807083,0.6910074095755744,0.05726572536363181
9.729608721501043,0.6603214267902308,2.9846222278111405,0.700630855300153,Si1,Si1,combo_002,6.816864080281103,1.9708100078980895,gp,0.5184724336694089,0.48152756633059113,0.9630551326611823,0.280915711194454,0.9098846126077359,339.92820160506847,3.3754448261294367,0.41555356826421513,0.0,0.4353232531265512,0.9999999709999999,0.892504206900699,0.45356974124167576,0.6007828216859354,-0.000219282117135316,0.0011027313562033255,0.055357526471932934,3.6184106866585376e-05,919.8078668388101,9.430591875015761,179.95195719718805,4.051170627628158,79.19519195843985,0.49489382411559796,0.04817650443338196
9.241586635681264,0.7222982105229971,2.882470538828434,0.7548687150386605,Si1,Si1,combo_002,6.976184628595173,2.0820033120810373,gp,0.5252711378040971,0.47472886219590293,0.9494577243918059,0.2841727545835378,0.9205072400859682,331.5643067952588,3.441521354639038,0.37970777983612464,0.0,0.47275541260676446,0.9999999709999999,0.8907797434358821,0.43314291361627677,0.6133425943671991,-0.0002959705754688542,0.0010882204144378373,0.05536669368121409,4.485538271970785e-05,882.2559063550813,9.88580316769569,176.96924499617273,4.583809801117348,76.94217691668688,0.5831591735836733,0.04246814125737683
9.267775213871673,0.8655224554172094,2.276862171966627,0.7827380581217869,Si1,Si1,combo_002,7.254240374015141,1.9706753377271156,gp,0.5061189743104748,0.4938810256895252,0.9877620513790504,0.2646323559918096,0.8567775471651464,328.81536552389696,3.047722875192233,0.3679264304223429,0.0,0.35482192912229465,0.9999999709999999,0.8889748449108994,0.4076076970630743,0.5541149466693623,0.0006127444116241836,0.0010457145423037213,0.05537815729831764,6.127025982043356e-05,869.0978181454825,10.709327707620622,179.40191847039912,4.0060083574220196,76.78622770002295,0.6215762689838906,0.10230909709666687
9.603498148340199,0.8297668135684556,2.284088818177442,0.6029744638329991,Si1,Si1,combo_002,5.790664146916631,1.8952611005664355,gp,0.49075282200751147,0.5092471779924885,0.9815056440150229,0.27034648608509493,0.8754137973135366,334.12161704813803,3.0208276192494923,0.39066784142874306,0.0,0.3581491202718373,0.9999999709999999,0.8884719369231283,0.4234841170677355,0.559823209042024,0.0005931720728815693,0.001072502917196024,0.055334862275384984,6.260994403272932e-05,893.2999355705718,9.136455600150425,181.15927023490548,3.967942407247497,78.20737906129544,0.5510852032989001,0.10702801891498773
9.281138253255232,0.7454280452823987,2.7686035360177614,1.8730459232501682,Si1,Si1,combo_002,17.3839981683809,2.063794722015657,gp,0.4996396619529426,0.5003603380470574,0.9992793239058853,0.27557381898303496,0.8924623912210146,336.92649965992746,2.7702411154675137,0.40268894295549956,0.0,0.2520650346684357,0.9999999709999999,0.8880788446298794,0.4177938848223988,0.5376395224310898,0.000947756681635317,0.0009684458504681086,0.05537310102960401,7.720076305706222e-05,883.0506204034823,8.012860011325065,181.79188281529554,2.1811091264896363,76.7069380245854,0.41838973796885426,0.06254351410024594
8.846798645921902,0.7460690795434549,2.9646118069182967,0.6993542172905385,Si1,Si1,combo_002,6.187045942545708,2.2118052019911922,gp,0.5267503320409261,0.47324966795907386,0.9464993359181477,0.2721479766416612,0.8812892373374842,324.46588964952093,3.7678892985954575,0.3492855465385444,0.0,0.501084858187937,0.9999999709999999,0.8867488061933825,0.4192343168241707,0.619804787095696,-0.00013154409756750316,0.0011104444461578049,0.055347030634125674,1.613194226117337e-05,858.2606825831319,12.517550894837463,173.65278866221212,5.422047491839403,75.4909395343089,0.7473888550754678,0.02867025396548408
8.724941270528703,0.8018056028206051,2.7614649903794812,0.8298516676557192,Si1,Si1,combo_002,7.240407063546453,2.2141581012792164,gp,0.5258215923932852,0.4741784076067148,0.9483568152134296,0.2683049653545111,0.8687555150558413,322.08066835287525,3.5380273882108875,0.3390630198451841,0.0,0.498634619987589,0.9999999709999999,0.8856615426612843,0.40862611315416886,0.6038245094909167,-0.000260182902738599,0.0010858982169429578,0.055378836976172345,5.762913549551911e-05,842.0398430541463,11.246626651842632,173.7422224656641,5.072997200654388,74.59160718119824,0.7296298381548437,0.03364092585697417
9.498096560037613,0.7346770880135101,2.726393379990908,1.563094208928875,Si1,Si1,combo_002,14.846419728842063,2.0030187491910314,gp,0.4923216300478366,0.5076783699521634,0.9846432600956732,0.28670267159829294,0.9287583939049981,339.1398824467572,2.734125889246854,0.4121750081071107,0.0,0.25516074728824456,0.9999999709999999,0.8852094904244263,0.42423976269687896,0.5490436937857555,-0.00019642668051204004,0.0009513643364538739,0.05532932142979989,6.702117892661576e-05,895.9089557357843,7.066007237316723,182.83236611869407,2.4483174268328622,77.62367448287995,0.3887972071404225,0.11055415084064694
9.31897123324968,0.7533602418459967,2.6927283292964965,1.1209773222618453,Si1,Si1,combo_002,10.446355419283393,2.0285944653843755,gp,0.5208241151638333,0.4791758848361667,0.9583517696723334,0.287627749023675,0.9317754715746697,334.0504266550436,3.001714053696654,0.39036273527580795,0.0,0.3663884317945953,0.9999999709999999,0.8842001450475496,0.4238277700321475,0.5798522281790022,-0.0005845784041461357,0.0010203133689226163,0.05540913819680664,6.504902860649995e-05,882.3220183273775,8.160735667669607,179.52408331592125,3.446506826285522,76.92303417036337,0.49530437689187923,0.08112301742864537
8.754671531086814,0.7720286180769692,2.9023412745419845,1.8892177642225296,Si1,Si1,combo_002,16.53948097646246,2.2406905233723977,gp,0.5081654465004455,0.4918345534995545,0.983669106999109,0.25319704624515527,0.8194820552033159,327.80732279131786,3.1092888808628873,0.36360618401320294,0.0,0.3733975859296423,0.9999999709999999,0.8833136154534965,0.4073001603557081,0.5468546183478632,0.0009852508541024468,0.000962768721669023,0.05536055071275331,8.129773223641883e-05,851.6159023851626,11.253221807222857,176.7076055226028,2.75696078960785,74.72040237054708,0.6296426685824147,0.042181996011126294
15.940526746847112,0.6768125805721632,2.806172472338727,2.3020294492240136,Si1,PU,combo_001,36.695562007385114,1.8992528325341411,gp,0.49449754289530823,0.5055024571046918,0.9889950857906165,0.2097997955972954,0.6779448473304521,441.5394212580701,3.5277024017741097,0.851036601519223,0.0,0.5145899757842789,0.999999972,0.8832540214874801,0.7684590848252053,0.538929830174925,0.0008673111982921359,0.0009692374928891062,0.05521199343892711,4.5712374076829685e-05,1389.6911270762598,17.441594349501607,252.45364669398913,4.440003518958578,101.59309427475235,0.5859867863408449,0.013339442088896761
10.345200708344368,0.6313866960139032,2.9180775706693676,0.61327738828412,Si1,Si1,combo_002,6.3444776716884626,1.842435356057209,gp,0.4827711947220621,0.5172288052779379,0.9655423894441242,0.26057022473723374,0.8435291798791391,349.2897883399616,3.1275820412350797,0.45567524184822744,0.0,0.4088559622827502,0.9999999709999999,0.8806562301946753,0.47554959471488295,0.5614832652750816,-0.000171760580024553,0.0011045692463057207,0.05534304096980183,3.240749926000376e-05,958.0162081782807,6.099883547137494,184.03948896668794,3.2315239702675194,81.59442739081659,0.343334791312293,0.05105563585194912
9.795695426434722,0.6961834136584186,2.823402619784608,0.5973475368730451,Si1,Si1,combo_002,5.851434534939335,1.9656060739737704,gp,0.4701715359785297,0.5298284640214703,0.9403430719570594,0.2829997731984678,0.9166816403613036,339.58463130062006,3.232896343105734,0.414081102538201,0.0,0.4312562789570135,0.9999999709999999,0.879491545738165,0.45014324709494624,0.5955899877487729,-0.00013284438966018478,0.0011034280801245644,0.055335833089600016,3.430243022961267e-05,915.7024906445336,7.269589398851946,180.81973104231315,4.064128893273757,79.19212258791485,0.44552946539734983,0.0384857595171611
12.64066418638175,0.9507440493139158,1.2925100091518829,1.3133948754518276,Si1,Si1,combo_002,16.602183564701235,1.2288461998798275,gp,0.4980621489206598,0.5019378510793402,0.9961242978413196,0.21345695138493492,0.6898724144277034,377.4155072908667,2.485850917221094,0.5762158026548527,0.0,0.4358482858915163,0.9999999709999999,0.879245472133409,0.5536727322770941,0.4804115401368334,0.00027061939356283406,0.0010578424882488667,0.05526922048121507,8.199515240475877e-05,1067.4715683788975,16.27655458045672,212.0294280462309,1.8222906301310635,91.81543032103694,0.4733932690640991,0.0575382646958648
9.470861293291911,0.8306066788191867,2.3083918359188917,2.2409786435219834,Si1,Si1,combo_002,21.223997894026162,1.9173656762459157,gp,0.4974001140534501,0.5025998859465499,0.9948002281069002,0.2522439714283703,0.8163736659286985,340.0541131707794,2.5537005012463028,0.41609319716292265,0.0,0.2877087969857913,0.9999999709999999,0.8785450535310988,0.4277197084530835,0.5057796760145179,0.0018069206534071598,0.0008466140962003453,0.05540843065896848,3.597638591724104e-05,887.190593099663,7.6497710425604835,185.57396591152445,1.5256178131807412,77.43596623164822,0.39724943181477457,0.01753986174899098
9.458926687913099,0.9072855134957805,2.0588154387755107,0.599619058839294,Si1,Si1,combo_002,5.671752718236333,1.8679334225624797,gp,0.504839971009087,0.49516002899091305,0.9903200579818261,0.24361948490631946,0.7882454844553309,329.65245290798026,3.0599503527362715,0.3715140003222514,0.0,0.33467765427051505,0.9999999709999999,0.8776486543894767,0.4082751863710712,0.5277042460144962,0.0008877273795467113,0.0009906110330219137,0.05533082087936141,7.277065481144394e-05,879.5012151455513,11.21959648229057,180.91976318768155,4.070532719041294,77.86764041562719,0.6207187224801756,0.1302271200584853
13.100396347828973,0.9860429891029623,1.1981060423051966,1.4255102453552628,Si1,Si1,combo_002,18.67474921204487,1.1813840632169361,gp,0.49458548126366964,0.5054145187363304,0.9891709625273393,0.1964954666594469,0.6345536752544837,382.64770505723715,2.516642413381686,0.5986398357652729,0.0,0.5196075206152583,0.9999999709999999,0.8774897291728847,0.5781751324887443,0.47511765410170426,0.00027363626441938554,0.0010923328306103501,0.055304310966320484,8.146324430652689e-05,1084.4549836168533,19.794739716278333,217.71689922446345,2.096566150335136,93.71930845002679,0.6046289709046704,0.031490858035659666
9.828585281994052,0.7196365876066084,2.6295879148799823,1.9765060283160742,Si1,Si1,combo_002,19.426258059679885,1.8923476738758072,gp,0.4969341251127304,0.5030658748872696,0.9938682502254608,0.2820360327095866,0.9135384657160452,346.96299912958744,2.4941274061120686,0.4457031420492184,0.0,0.16589263256592737,0.9999999709999999,0.8770336856962117,0.4354337916964714,0.5186055152044952,0.0013281695358245884,0.0009624799695781851,0.05539725983637282,5.5402034285112526e-05,918.9242908188963,5.3433759937338134,187.41894247028165,1.6066239555283996,78.81992857004087,0.2790319709262758,0.06441746506490773
10.236113417641658,0.797871793885208,2.1491506350062455,0.5063172960668342,Si1,Si1,combo_002,5.182721267853765,1.714746672481967,gp,0.5041865980307474,0.4958134019692526,0.9916268039385052,0.2497715647814624,0.8083100782980174,344.47475925809414,2.8329979995387182,0.4350391007120082,0.0,0.2988143791616716,0.9999999709999999,0.8768632897337263,0.44598961689229527,0.518263519750585,0.0007789154959703696,0.0010398395098409332,0.05531983466562445,7.741693452251263e-05,940.4947883733674,6.468239939403195,185.21135896955124,3.091025664330636,80.88186345012744,0.3977636223094438,0.16169147767186876
9.822791474878453,0.6899855097474497,2.7793693113448334,2.4187688758105175,Si1,Si1,combo_002,23.759062293012892,1.917724551064683,gp,0.4941684157442605,0.5058315842557395,0.988336831488521,0.2670897844122222,0.864792284319694,349.4284771061963,2.598350928458752,0.45626963097970846,0.0,0.23957981091607253,0.9999999709999999,0.8758256795779232,0.4516533496638087,0.5176874710517232,0.0018840752093345608,0.0008870242993950659,0.055376526561515975,2.4605843140968476e-05,924.1918162867966,6.724127855892686,188.3747899791311,1.316943432344867,78.82621508651098,0.2843160082290419,0.021704540374234138
