trial_number,seed,score,min_over_groups_min_distance,global_mean_nn_distance,mean_group_min_distance
40,2093,0.6394785183961382,0.7254922946208322,0.43877970720518594,0.7921894633175757
140,52767,0.6379842704476463,0.7121017180194686,0.46504355944672743,0.7465514974296485
143,51163,0.6287303653039545,0.7139094522924366,0.42997916233083,0.7425683739576132
13,69887,0.6239897393506387,0.701225508758385,0.4437729440658976,0.7791333742771174
96,24537,0.6234449534813468,0.6898577348387147,0.4684817969808219,0.7170488679846889
63,43414,0.6201417668049738,0.7027453501421603,0.42740007235153854,0.7297489885403956
159,47814,0.6160889538198568,0.6874387982695648,0.44960598343720537,0.7425024011455543
37,39597,0.6110716375308733,0.6972268434490169,0.4100428237218721,0.7684282176057298
72,45236,0.6101396859868342,0.6917778090167999,0.4196507322502477,0.7400354789608976
100,64250,0.6067771595762805,0.6775368842621653,0.44167113530921626,0.7291777995017616
119,29904,0.6045509319372702,0.6708573767368257,0.44983589407164054,0.7225195812702626
137,55667,0.6042900253754061,0.6803562523775308,0.4268021623704486,0.7245889963079899
144,52253,0.6039531869027008,0.6794407630608703,0.42781550920030537,0.7574132473343912
121,46298,0.6038991555778774,0.6756683135517539,0.43643778697216573,0.7174215483447968
149,46460,0.6027752874661347,0.6627405681154216,0.46285629928446564,0.7551599182501528
85,29903,0.6016475303205292,0.6775296140941847,0.42458933484866657,0.725106372107218
94,33504,0.6016247804039748,0.6616030409481289,0.4616755058009487,0.7397723746747684
76,24004,0.6012353188509358,0.6691569613435374,0.4427514863681988,0.7401714053064437
12,67262,0.6006904425201541,0.6694956358992117,0.4401449913023533,0.7300984963770725
42,16072,0.5996264254966301,0.6670119634690258,0.4423935035610403,0.7483099027410434
38,35774,0.5984575026514103,0.6566311547982782,0.4627189809753851,0.7092857876481209
53,49486,0.5976411260883263,0.6671922309140634,0.43535521482827316,0.7164914494763766
123,46444,0.5957476080305578,0.6577808124093926,0.4510034644799435,0.7137695288404688
35,39328,0.5951291595431104,0.6610784065766624,0.4412475831314891,0.7015955299380963
62,52419,0.5950095747960248,0.6607326247253115,0.4416557916276895,0.7363756132478749
