bin_label,bin_mid,n,error_rate,is_boundary_bin
0.0-0.2,0.1,13,0.0,False
0.2-0.4,0.30000000000000004,9,0.1111111111111111,False
0.4-0.6,0.5,4,0.0,True
0.6-0.8,0.7000000000000001,7,0.14285714285714285,False
0.8-1.0,0.9,26,0.038461538461538464,False
