sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,F_ThermalResin_Thx,G_CoolantLPM,B_Barrier_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,acq_misclass_repair,MaxT_Adj_pred_given_notp,MaxT_Adj_std_given_notp,CellD_x_Resin
1,boundary,gp,13.621446693473917,1.4882220910862498,2.9929401202913017,23.775939805959478,ETI,combo_001,0.4983924328872429,0.5016075671127571,0.9967848657744858,0.24962788880179165,0.8412283167944603,142.35233231179524,1.3496716253266396,0.0,0.2874725770091332,0.9999998819999999,0.8830140666098993,0.5963213310764208,0.4108034071208126,0.13152587977567634,142.35233231179524,1.3496716253266396,40.76817430530738
2,boundary,gp,11.319145057682668,1.4300627584821226,2.5696970980186413,29.778208548322443,ETI,combo_001,0.4939835554251779,0.5060164445748221,0.9879671108503558,0.24034958189517205,0.8096242496212297,141.71300675808715,1.3157560738221588,0.0,0.2082147856359602,0.9999998819999999,0.8617972602011513,0.576213282146921,0.3789869389198589,0.045885034541990534,141.71300675808715,1.3157560738221588,29.0867742067792
3,boundary,gp,13.09941653045356,1.366005801942026,1.2447451782030325,6.485899069453431,ETI,combo_001,0.5029262283855278,0.4970737716144722,0.9941475432289444,0.20071963992818856,0.6746354676590587,139.80065377293806,1.341133025508258,0.0,0.2638406851574857,0.9999998819999999,0.8531066074893504,0.5484430281757418,0.3386032173381347,0.007544877531243826,139.80065377293806,1.341133025508258,16.305435563555168
4,boundary,gp,13.351565732589632,1.392491058558778,1.4420848128133883,9.759559382123303,ETI,combo_001,0.501430997468503,0.49856900253149705,0.9971380050629941,0.17512815173543053,0.5874649181130172,139.80023543521668,1.2599132401196456,0.0,0.21095243930517668,0.9999998819999999,0.8354483823863758,0.5411571551329232,0.2851988654497031,0.021132957937499232,139.80023543521668,1.2599132401196456,19.25409017024717
5,boundary,gp,12.801583498050112,1.4666206471568648,2.918468948632792,29.515814640649058,ETI,combo_001,0.5495606594859481,0.4504393405140519,0.9008786810281038,0.2958004884763011,0.9985029097091209,142.57603578286157,1.3439762526438952,0.0,0.2398324947066143,0.9999998819999999,0.8312389265742663,0.5953897381743627,0.4636271553579274,0.05242654967834171,142.57603578286157,1.3439762526438952,37.361023932389216
6,boundary,gp,14.68820073939986,1.518294263596124,2.1643021778713436,24.200338369524502,ETI,combo_001,0.4987778828442049,0.5012221171557951,0.9975557656884098,0.12396273265796723,0.41318362328788333,138.86647612673207,1.3225861301354584,0.0,0.3254155533043201,0.9999998819999999,0.8242020672493593,0.5375595251881067,0.24452009863039298,0.1826047765701815,138.86647612673207,1.3225861301354584,31.789704849294598
7,boundary,gp,12.482749737020388,1.346641719871026,1.3182907135768,10.441201541500678,ETI,combo_001,0.5147251918209967,0.48527480817900326,0.9705496163580065,0.19810432804339526,0.6657271082657101,140.63246616476792,1.3399409987721616,0.0,0.16625418228263183,0.9999998819999999,0.8222785722995517,0.553424297334686,0.31540576988513613,0.015744934299697706,140.63246616476792,1.3399409987721616,16.45589305821722
8,boundary,gp,14.198815372701121,1.4926760819515368,2.675001281741305,17.911942539994794,ETI,combo_001,0.49447140804328704,0.505528591956713,0.9889428160865741,0.15785703544198026,0.5286354867320124,141.6032941640486,1.266575604420943,0.0,0.1546571766434114,0.9999998819999999,0.8135252976543865,0.5677047740993546,0.25106086543840495,0.11353105389432104,141.6032941640486,1.266575604420943,37.981849321183645
9,boundary,gp,14.455942404336318,1.5229942565807617,2.668974145793996,25.289758444042004,ETI,combo_001,0.46800575920715204,0.531994240792848,0.9360115184143041,0.17402206138855092,0.5836973176257445,140.45321616069,1.3318831555613702,0.0,0.3663348219740494,0.9999998819999999,0.8105306094998875,0.5700523237622581,0.3218204177057028,0.07970630505895639,140.45321616069,1.3318831555613702,38.582536530260725
10,boundary,gp,14.193069705584918,1.4437153584910811,1.9751730220743715,1.5475971098508992,ETI,combo_001,0.5053391093024562,0.4946608906975438,0.9893217813950876,0.15970080410232618,0.5349157907982529,140.78044998500073,1.2512218854111463,0.0,0.08602238490678987,0.9999998819999999,0.8059902097533045,0.545855292250555,0.23834156389291178,0.007512674939445929,140.78044998500073,1.2512218854111463,28.033768382892372
11,boundary,gp,15.724114435754739,1.586674112159598,2.467910993154787,13.572902871930756,ETI,combo_001,0.500767683709209,0.499232316290791,0.998464632581582,0.07201640103516588,0.23624235905371066,137.97978509179566,1.3712138800118077,0.0,0.384267911107749,0.9999998819999999,0.8058212095644876,0.5288924730211493,0.190278951698022,0.023897883484432142,137.97978509179566,1.3712138800118077,38.805714873623
12,notp_high_tmax,gp,12.022283989676337,1.3976073916229252,2.665652723583921,0.005394685919174885,ETI,combo_001,0.47805068014002927,0.5219493198599707,0.9561013602800585,0.03609554626269109,0.11388758909678937,144.14965735238718,1.3862883776725001,0.0,0.13588309516711733,0.9999998819999999,0.7251914658006681,0.6139715096186625,0.093137185290184,0.020857445676471815,144.14965735238718,1.3862883776725001,32.04723406078009
13,notp_high_tmax,gp,13.264722799477735,1.45578002113833,2.9452932562328114,5.929531693477915,ETI,combo_001,0.3741914423720232,0.6258085576279768,0.7483828847440464,0.158810765201921,0.5318841116914619,143.42627906507087,1.3152093929360171,0.17205705085317896,0.25587598664547756,0.9999998819999999,0.6531134392785911,0.6113857599541813,0.2773695563312873,0.08662876266036106,143.42627906507087,1.3152093929360171,39.06849860709939
14,notp_high_tmax,gp,14.401989636136872,1.4970940866366877,2.5321944329673505,3.230772619737001,ETI,combo_001,0.2916039746949082,0.7083960253050918,0.5832079493898163,0.0610365359494801,0.19884238972596077,141.0656461494194,1.2505734795822359,0.7226401687006122,0.32582572501204776,0.9999998819999999,0.4927368818320724,0.5748835001697503,0.1518093361447761,0.019585360966171608,141.0656461494194,1.2505734795822359,36.46863798027926
15,notp_high_tmax,gp,14.445361505649164,1.4898557381922493,2.808276540440951,4.685497095304389,ETI,combo_001,0.4893565719355699,0.5106434280644301,0.9787131438711398,0.09838028650515948,0.3260438730289152,142.18840392513513,1.30031720201338,0.0,0.10886490781373598,0.9999998819999999,0.7699071031474871,0.5743409353247549,0.16417200402673096,0.03361355650805495,142.18840392513513,1.30031720201338,40.56656983450332
16,misclass_repair,gp,12.563325020681967,1.454187906932372,2.904598258628078,17.073255540690216,ETI,combo_001,0.3649005415592228,0.6350994584407772,0.7298010831184456,0.2396487453489298,0.8072370376538078,142.9893321633665,1.2711920024853198,0.23399638960518143,0.013900121424217243,0.9999998819999999,0.6501391036827358,0.5783517452404189,0.3348024217484073,0.7160301030416333,142.9893321633665,1.2711920024853198,36.4914119776514
17,misclass_repair,gp,13.283478368018361,1.404551965339388,2.1981660283187106,22.230900361616687,ETI,combo_001,0.8823469627075156,0.11765303729248444,0.23530607458496888,0.05229566514664324,0.16906895468165345,142.76141025056336,1.2896919073108553,0.0,0.03108844117382936,0.9999998819999999,0.19933275833955125,0.5764769313917526,0.08478560263547391,0.6846810767217918,142.76141025056336,1.2896919073108553,29.199290886484427
