TP_NoTP,actual_label,oof_predicted_label,oof_is_error,oof_p_tp,oof_p_notp,is_boundary_band,ptp_distance_from_boundary,local_nn_dist,coverage_cell_key,A_Cell_D,C_Barrier_Thx,F_ThermalResin_Thx,G_CoolantLPM,B_Barrier_Type,discrete_combo_id,Eval#,MaxT_TB_Center,MaxT_TB_Top,MaxT_TB_Btm,MaxT_Adj,MaxT_Adj_Y,MaxT_Adj_Z,Max_Power,Time_MaxT,Time_Max_Power,Unnamed: 16,CellD_x_Resin,oof_tmax_pred,oof_MaxT_TB_Top_pred,oof_MaxT_TB_Btm_pred,oof_MaxT_Adj_Y_pred,oof_MaxT_Adj_Z_pred,oof_Max_Power_pred,oof_Time_MaxT_pred
0,0,0,False,0.06135772709581033,0.9386422729041897,False,0.43864227290418967,0.23640782892788156,2_2_1_0,13.62064854,2.233007376,1.893774292,3.453895132,ETI,combo_001,1,123.7814469,114.8687825,121.4281739,166.9135213,-0.173679459,0.112040882,847.8564214,312.7,140.1,Initial,25.794434045419333,123.07990390978946,114.39178337278456,120.69022185316439,-0.15834862533459187,0.11035123336662066,845.4772945306199,314.80695654555086
1,1,1,False,0.9991424466023773,0.0008575533976227234,False,0.4991424466023773,0.26671276818730405,3_0_2_1,15.4212917,1.059793309,2.327644861,12.72983229,ETI,combo_001,2,115.9605143,99.130613,113.9749824,544.9556682,-0.214512458,0.092946689,2056.781355,117.000001,81.5,,35.89529037548695,162.67487067198715,136.84158563273797,148.72738384894794,-0.3699387785528211,0.1136536259459903,1863.9215297828773,249.67964978151073
1,1,1,False,0.9803394887019294,0.01966051129807056,False,0.48033948870192944,0.17731562284217728,3_0_0_1,14.69924287,1.403003879,1.409897549,12.63060293,ETI,combo_001,3,125.5401894,112.6551433,121.0941455,718.0871019,-0.177063498,0.105172378,1497.836541,185.300001,95.1,,20.72442649456873,140.41490398299092,131.16879221410107,132.90866681794245,-0.3536126189029051,0.11584879469513691,1489.0992727711337,236.5891770806704
1,1,1,False,0.8625552428999299,0.1374447571000701,False,0.3625552428999299,0.16508913188701602,2_0_2_0,13.11039268,1.394320747,2.213860506,0.822784095,ETI,combo_001,4,128.9743768,116.486459,127.1904038,592.1842414,-0.490351437,0.107866163,1498.568107,202.500001,90.4,,29.024580572403497,145.08196824583763,130.92821371374268,138.7907205361814,-0.4688885824926235,0.11161443793647764,1482.7173546124404,249.58938551734144
0,0,0,False,0.0002939230488436806,0.9997060769511563,False,0.4997060769511563,0.2535921713239621,0_1_3_0,11.12368179,1.794243017,2.632029304,5.731029041,ETI,combo_001,5,130.0436429,120.3971253,129.3444118,182.1881694,-0.501700525,0.107203005,1084.736004,270.2,111.4,,29.27785643965117,130.70485895757164,121.8698118166555,131.15419086256878,-0.48476611218930454,0.10842681796312907,1091.29264800879,276.42836277437084
0,0,0,False,0.2571400926394176,0.7428599073605824,False,0.24285990736058238,0.2356921467806825,1_3_1_3,12.12531974,2.726928024,1.762602773,25.79994151,ETI,combo_001,6,116.0698585,107.8407264,111.426216,145.5462318,-0.488265863,0.115023343,603.9073195,372.1,125.7,,21.37212219723564,116.3476538012143,108.35606048336479,112.42871449595539,-0.4948926405430235,0.11552029915772415,603.5401830048196,370.35911175999325
0,0,0,False,0.006762859359923823,0.9932371406400762,False,0.4932371406400762,0.2088362639444847,1_2_2_1,11.74369257,2.056341711,2.370376654,9.976600272,ETI,combo_001,7,125.4561819,115.1769443,123.6119816,171.1489608,-0.495937611,0.108404274,917.3473561,293.7,125.3,,27.836974699681264,126.10654393771193,116.35153428296428,124.99764848083649,-0.4892228201128787,0.10898389787004355,914.5095498218445,291.0168148474244
1,1,1,False,0.9987046125148709,0.0012953874851291403,False,0.49870461251487086,0.14558246541680245,2_0_2_0,14.40380371,1.11969452,2.23841178,3.197426084,ETI,combo_001,8,116.8034285,99.1699396,114.1953321,541.7288928,-0.210051338,0.096010988,1934.580784,120.300001,81.0,,32.2416439012717,159.63487335581422,134.8462250759746,146.94116141092846,-0.5200080238314546,0.11748098609430406,1764.5697061498981,248.27948224829913
0,0,0,False,0.001700755866295367,0.9982992441337046,False,0.49829924413370463,0.21279268586423394,1_0_1_2,11.72224902,1.437487493,1.970342224,19.34435109,ETI,combo_001,9,138.0473719,128.5805146,133.5062113,201.9928467,-0.509820703,0.111201797,1418.838351,239.5,90.1,,23.09684220434862,140.91186218968716,129.7667347060812,135.46175102589237,-0.4400906313582712,0.11069963131675255,1406.4918546209462,252.279564582517
1,1,1,False,0.9996768927225048,0.00032310727749518264,False,0.4996768927225048,0.20453416615406061,3_0_1_0,14.92665386,1.303068539,1.676088367,1.535872215,ETI,combo_001,10,118.7418755,102.782789,114.8147597,827.7120641,-0.189193703,0.100010609,1629.621841,149.100001,90.6,,25.018390892981646,146.21034349355247,132.96274945682285,136.4500346737393,-0.38819550777673206,0.11691762044770171,1561.087236250493,233.52453402061863
0,0,0,False,0.00025563199358202837,0.999744368006418,False,0.49974436800641797,0.1205139593422955,1_1_1_0,12.80941246,1.568575083,1.876953057,3.869547623,ETI,combo_001,11,134.5338733,127.2450259,132.0332797,196.6844954,-0.499013775,0.110469111,1306.870367,249.6,103.6,,24.04266587517089,135.64615110405092,127.23521005855488,132.56361752103882,-0.5044134601178151,0.11073713354009845,1305.7105571358854,250.14338195284986
0,0,0,False,0.00020685523338670464,0.9997931447666133,False,0.4997931447666133,0.14732445446995154,0_1_2_3,11.00913509,1.580750537,2.374964595,26.98310887,ETI,combo_001,12,134.2584278,125.9839397,132.2505457,193.6550559,-0.503866221,0.108311476,1167.100043,263.5,104.9,,26.146306060322136,136.67087407033867,126.47998094092706,133.89421733113306,-0.4258227494299846,0.1081665715604013,1214.7446100394206,266.14740471405315
0,0,0,False,0.35157114787176624,0.6484288521282338,False,0.14842885212823376,0.3338933483146959,2_3_2_2,14.16822658,2.916410365,2.176198223,18.9450193,ETI,combo_001,13,116.9335441,109.5021505,115.0962216,145.3189588,-0.479486579,0.133631258,607.1829829,393.6,167.4,,30.83286950645737,115.4737104444736,108.40811108421796,112.79423950612838,-0.4781849870050582,0.12225012233353924,592.3549325347524,397.9076109778253
0,0,0,False,0.3359859975457198,0.6640140024542802,False,0.16401400245428022,0.29228483866605276,2_3_2_0,14.00026777,2.696809283,2.110029912,0.005174258,ETI,combo_001,14,118.4186585,110.2433255,116.4533301,152.9297727,-0.48619194,0.114480678,662.1536772,375.0,137.8,,29.540983770709538,118.62920181039378,111.6270964008333,116.99190995848086,-0.41174620122257266,0.1222735798338759,659.118297976145,373.89634792591437
0,0,0,False,0.052820742065819104,0.9471792579341809,False,0.4471792579341809,0.26635021146928817,2_2_3_0,13.54296211,2.155818269,2.560542096,0.936482072,ETI,combo_001,15,125.9990969,116.6200616,125.1861887,171.0002819,-0.487549984,0.110243244,895.3382208,310.2,137.6,,34.67732458718798,125.21143618988975,115.99217629415993,125.03597916300097,-0.21359827579269647,0.106939336831387,888.0134686367905,311.01453515499134
1,1,1,False,0.9926172566255218,0.007382743374478196,False,0.4926172566255218,0.20723374555437934,1_0_1_0,11.61025733,1.231815722,1.849205067,0.036113103,ETI,combo_001,16,123.8487523,106.9504149,117.8031462,635.5276768,-0.458856224,0.096901494,1686.006954,142.600001,79.8,,21.46974668380989,148.08094483190476,132.05759235705546,138.96464804499885,-0.4405302881046516,0.11209556935266332,1632.670269971491,241.54683611719395
1,1,1,False,0.9996259863047499,0.0003740136952501416,False,0.49962598630474986,0.17358502209383156,2_0_1_1,13.1832379,1.187750686,1.816752251,13.65523939,ETI,combo_001,17,117.479339,100.5579025,111.0822544,819.6651743,-0.215695935,0.093569696,1785.873045,127.900001,81.8,,23.950677130293514,149.84695927493462,132.87955546071663,140.05301556913705,-0.48015938742748276,0.1140907098897054,1733.6558075036,238.82455739427783
0,0,0,False,0.316382487326905,0.683617512673095,False,0.183617512673095,0.23413388553635348,0_3_1_2,10.87733732,2.869754123,2.072497918,21.07095349,ETI,combo_001,18,114.4900061,105.8130493,111.09182,140.2132029,-0.488577059,0.111981391,587.3623452,377.3,150.3,,22.5432589490837,115.52674308311575,106.53408101206418,111.99436612101707,-0.442286958723864,0.10548507680380799,576.5160637492451,381.2462141592352
0,0,0,False,0.001424472567691737,0.9985755274323083,False,0.49857552743230826,0.27855422782870076,2_1_2_1,13.72884534,1.907814204,2.456844555,14.2893732,ETI,combo_001,19,128.6724909,119.3778603,127.8678703,181.6940242,-0.172401393,0.108909801,1051.900488,284.2,125.2,,33.72963892001612,128.58535628386653,120.75027724000317,129.20833631301852,-0.35067004682656316,0.10892622822547773,1028.1663590655237,288.49550226824346
0,0,0,False,0.18595261291216048,0.8140473870878395,False,0.3140473870878395,0.2634532405792313,3_2_0_0,14.62355254,2.433388417,1.639075702,0.249634484,ETI,combo_001,20,121.9075184,114.2098027,118.9635266,161.6408959,-0.176090241,0.115766197,760.9502481,344.1,152.3,,23.969109645234383,120.85916079487305,113.14215531897553,116.54202311351621,-0.3405010029630211,0.1168122009155235,765.238425802861,342.70454096432763
0,0,0,False,0.16273746864544592,0.8372625313545541,False,0.3372625313545541,0.2771694947917222,3_2_3_0,14.90207674,2.393566447,2.745801424,0.09430566,ETI,combo_001,21,123.8317953,115.4377292,123.3199038,165.4671566,-0.487421365,0.110889635,791.2097597,348.6,155.2,,40.91814353324928,123.62158532860566,115.11185108481025,122.38023441512317,-0.32808188657236587,0.11355997780322591,789.7686584468929,343.1783270914969
0,0,0,False,0.12460516978865144,0.8753948302113486,False,0.37539483021134856,0.056820319638612345,2_0_2_3,13.19847239,1.461120901,2.121686619,22.8475716,ETI,combo_001,22,137.8804519,129.0650826,134.0852659,209.9820432,-0.497874166,0.111222915,1374.842575,264.6,102.4,,28.00302226110395,141.47307098896965,130.24927565593669,136.62706275015353,-0.397583631517194,0.11161762094818736,1405.8674308676175,255.78451277666363
0,0,0,False,0.30895668631632134,0.6910433136836787,False,0.19104331368367866,0.3338933483146959,2_3_2_1,13.45750184,2.592039563,2.315864586,11.28892172,ETI,combo_001,23,120.228863,111.7351494,118.5145194,154.3928229,-0.177243073,0.113361222,694.0744422,355.9,132.3,,31.16575192728584,120.13355084906783,111.84191545769795,118.7162038263618,-0.353591221511078,0.117435496160841,690.7041983035435,363.8018668020871
0,0,0,False,0.024227244386906932,0.9757727556130931,False,0.47577275561309307,0.21699124756388846,1_0_0_0,12.38042866,1.451160741,1.313559748,0.146825804,ETI,combo_001,24,135.3784733,128.0530249,130.3009519,202.167333,-0.503708319,0.112641563,1402.684714,239.4,91.6,,16.26243275076158,137.0122837715648,128.89950742964388,130.70038427616933,-0.4408943286334259,0.1116967953148695,1404.707084590932,237.16683752087394
