sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,F_ThermalResin_Thx,G_CoolantLPM,B_Barrier_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,acq_misclass_repair,MaxT_Adj_pred_given_notp,MaxT_Adj_std_given_notp,CellD_x_Resin
1,boundary,gp,14.01069876054056,1.535904662398896,2.8271165556338644,24.50583785351641,ETI,combo_001,0.5006762311920152,0.4993237688079848,0.9986475376159696,0.2340536745032448,0.8377542362334176,140.79146132609367,1.5452169139671164,0.0,0.10336131720628318,0.9999998429999999,0.8603645493063516,0.44227277651753993,0.3640919933287471,0.3539900773883064,140.79146132609367,1.5452169139671164,39.60987842192308
2,boundary,gp,14.962602936110422,1.5524410609683672,1.8058820994315097,29.000671668481505,ETI,combo_001,0.5112777553871304,0.4887222446128696,0.9774444892257392,0.20093113305922664,0.7190763410286013,137.00154311019978,1.5848151728498272,0.0,0.3251947721610198,0.9999998429999999,0.8555274280704166,0.41032274873315094,0.3669731642547326,0.17661223538758747,137.00154311019978,1.5848151728498272,27.02069680322316
3,boundary,gp,14.217911518976717,1.6050378612209426,2.8475614441795734,29.706733299470745,ETI,combo_001,0.503115372085742,0.496884627914258,0.993769255828516,0.20825622523700227,0.7453221085313445,138.54265242289736,1.5968237816734046,0.0,0.18309036793639316,0.9999998429999999,0.8531406255276945,0.41918706781978177,0.3508658011684827,0.11863488392906242,138.54265242289736,1.5968237816734046,40.48637665819473
4,boundary,gp,10.054031173434302,1.310060654455957,1.7441127656164268,11.811531549551564,ETI,combo_001,0.5195413336990882,0.48045866630091183,0.9609173326018237,0.21707345501260797,0.7769141973532334,143.97563414579352,1.6663820647267615,0.0,0.31080505166018163,0.9999998429999999,0.8504275464944757,0.5143343883683282,0.39955994238615045,0.05016057953817837,143.97563414579352,1.6663820647267615,17.535364115492268
5,boundary,gp,14.480893002290117,1.502238232732067,1.552121316046702,28.850080629412478,ETI,combo_001,0.49619462046660434,0.5038053795333957,0.9923892409332087,0.2115208066392571,0.7570190868625275,137.39139425587388,1.5884745471549282,0.0,0.11813674581194027,0.9999998429999999,0.8456165246946447,0.3954776083927028,0.3412918051228842,0.08184913267759242,137.39139425587388,1.5884745471549282,22.476102704246014
6,boundary,gp,13.75748153336448,1.4711541383138567,2.845591911564884,13.233734987021776,ETI,combo_001,0.502733083160618,0.49726691683938196,0.9945338336787639,0.1918062483698211,0.6863819262369224,143.04455555381665,1.5222769216448018,0.0,0.18070874487603505,0.9999998429999999,0.8445483487401397,0.4822123495133207,0.31554496578246727,0.2688473963332476,143.04455555381665,1.5222769216448018,39.14817817484522
7,boundary,gp,15.425963552388293,1.6662282430627524,2.7642578628602945,24.954895674522348,ETI,combo_001,0.4867318687693327,0.5132681312306673,0.9734637375386654,0.21629880770083304,0.7741386400294423,136.68249059180832,1.6288034065778452,0.0,0.18272983514895552,0.9999998429999999,0.842746400357594,0.39305539309494353,0.36715431920968283,0.12330912215115089,136.68249059180832,1.6288034065778452,42.64134104188566
8,boundary,gp,14.069136974418663,1.5555651870513918,2.823083099293437,26.490675972313845,ETI,combo_001,0.5085267645270051,0.49147323547299493,0.9829464709459899,0.22275877892554527,0.7972846836181653,140.11155425559346,1.5581976258465524,0.0,0.0991770127333498,0.9999998429999999,0.8424165969247045,0.43236496378120837,0.34902946438935567,0.2351724465607627,140.11155425559346,1.5581976258465524,39.71834281412573
9,boundary,gp,13.717873366251737,1.5404204657704064,2.6206684803074896,29.393916414612136,ETI,combo_001,0.49609839377351594,0.5039016062264841,0.9921967875470319,0.16924698064769875,0.6055521863104608,140.00352812653458,1.5432953954086097,0.0,0.21959872112954293,0.9999998429999999,0.8356938438933162,0.44225833622760913,0.29416819908738745,0.11800291123894396,140.00352812653458,1.5432953954086097,35.949998347785524
10,boundary,gp,13.749246879033638,1.4083200365651218,1.3970101793744356,9.19134198118953,ETI,combo_001,0.49846905344575143,0.5015309465542486,0.9969381068915029,0.19495838049531589,0.6976759993892941,139.3085629683834,1.5881472886672254,0.0,0.046013756497410845,0.9999998429999999,0.8308059360909247,0.4163938343913767,0.30308050416525206,0.04682870152469076,139.3085629683834,1.5881472886672254,19.20783784874218
11,boundary,gp,12.984723762918195,1.4561906192033527,2.715336151032202,22.340711736625977,ETI,combo_001,0.49405040200990236,0.5059495979900976,0.9881008040198047,0.17582825176334396,0.6291328467829405,143.21094316685964,1.5145243058728026,0.0,0.060791931075530534,0.9999998429999999,0.8160237291338801,0.4723699957192265,0.2674900926530497,0.21842792544845427,143.21094316685964,1.5145243058728026,35.25788984461866
12,boundary,gp,12.82547278852817,1.4039301527284267,1.7719010277226992,21.79385392593673,ETI,combo_001,0.5010480496868224,0.49895195031317763,0.9979039006263553,0.1215964092567462,0.43482043471637,141.37120246982954,1.527463231102145,0.0,0.204686900352937,0.9999998429999999,0.8123062132049965,0.46024407609408596,0.22049995824988963,0.16468189033940686,141.37120246982954,1.527463231102145,22.72546841502258
