sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,F_ThermalResin_Thx,G_CoolantLPM,B_Barrier_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,acq_misclass_repair,MaxT_Adj_pred_given_notp,MaxT_Adj_std_given_notp,CellD_x_Resin
1,boundary,gp,14.474153660833426,1.4856973236675652,2.096950321601641,15.452072583788677,ETI,combo_001,0.4869433036720494,0.5130566963279506,0.9738866073440988,0.24003509850785823,0.8854153998541918,140.00179225126678,1.52317535804393,0.0,0.29591830132659763,0.9999998609999998,0.8741749672033813,0.48963370795895494,0.4159591693989496,0.1318758748271462,140.00179225126678,1.52317535804393,30.351581173996223
2,boundary,gp,14.258448707800818,1.4755804165393982,1.928378503322659,18.09575296585875,ETI,combo_001,0.5082825662536852,0.4917174337463148,0.9834348674926296,0.2196097720842467,0.8098755017823731,139.60564042188216,1.5257045744152233,0.0,0.3001272670730247,0.9999998609999998,0.8702792435825915,0.48371454727213825,0.38693812226948043,0.17605300018578113,139.60564042188216,1.5257045744152233,27.495685978851842
3,boundary,gp,10.216602882880292,1.3533742472857786,2.481245714687282,17.22682906456266,ETI,combo_001,0.5041832337647083,0.4958167662352917,0.9916335324705834,0.17662726149693214,0.6509113608282671,143.54600212940406,1.6141247885985441,0.0,0.4176807008352183,0.9999998609999998,0.8673462206907269,0.5624961717937592,0.35920802496641224,0.0538253157836829,143.54600212940406,1.6141247885985441,25.349902121808455
4,boundary,gp,14.454937915301105,1.4816081248619086,2.2133668138075717,14.373387272711309,ETI,combo_001,0.5219958914632201,0.4780041085367799,0.9560082170735598,0.24514601089146054,0.9043173156671509,140.55037557685338,1.5228211459983432,0.0,0.2805775174465538,0.9999998609999998,0.862137167660155,0.49698910183640854,0.4204023252963828,0.1753118033730115,140.55037557685338,1.5228211459983432,31.99407987737627
5,boundary,gp,13.599045659016001,1.439120500565266,2.1441241606570265,16.089766870834293,ETI,combo_001,0.5006178072961802,0.4993821927038198,0.9987643854076396,0.20915444111213327,0.771208083717143,141.3713949527234,1.5279210811958315,0.0,0.1932580431475361,0.9999998609999998,0.8619288815159019,0.5017578050638304,0.3504067699612483,0.2079996366162547,141.3713949527234,1.5279210811958315,29.158042359374264
6,boundary,gp,14.82369727717788,1.5108145255708356,2.5096878279782997,12.38462768979413,ETI,combo_001,0.4978497011581515,0.5021502988418485,0.995699402316303,0.203694127583455,0.7510139620251776,140.64010283528296,1.5318202372639436,0.0,0.19834790259076104,0.9999998609999998,0.8573342700576275,0.4905362445018027,0.343891477557211,0.3408360261149978,140.64010283528296,1.5318202372639436,37.202852622168386
7,boundary,gp,13.423188314269598,1.469381023539157,1.75913743503844,27.03461929697117,ETI,combo_001,0.5030165349041722,0.4969834650958278,0.9939669301916556,0.20868972200708966,0.7694893922701148,138.76361146926644,1.5364609226815307,0.0,0.18049953994052825,0.9999998609999998,0.8565782072464058,0.45846365001874906,0.34835989083486063,0.19150462609551178,138.76361146926644,1.5364609226815307,23.61323306120218
8,boundary,gp,12.22568338181926,1.3783347431707633,1.6537307824073582,4.197476201709747,ETI,combo_001,0.4867329179928035,0.5132670820071965,0.973465835985607,0.22559300735595603,0.8320035683400833,140.59749478845598,1.5791086615291698,0.0,0.15990995064502675,0.9999998609999998,0.8485181204578544,0.4876516051325571,0.37520194803799045,0.291319734897438,140.59749478845598,1.5791086615291698,20.217988944480602
9,boundary,gp,12.043437532919217,1.4409136905976347,2.3516760312952303,29.640206585168745,ETI,combo_001,0.4944231058716291,0.5055768941283709,0.9888462117432582,0.20793823956883942,0.7667101511646917,141.2973097937784,1.5449517760955507,0.0,0.14904762633856652,0.9999998609999998,0.8484514830173748,0.49672902618053255,0.3421432702498896,0.31949176631929943,141.2973097937784,1.5449517760955507,28.322263380567485
10,boundary,gp,12.071487589515428,1.4091197346955808,2.1606264744963304,24.906762607236193,ETI,combo_001,0.5003881607951111,0.49961183920488894,0.9992236784097779,0.18900776286278195,0.696698722648502,141.72368957854556,1.5455445004413695,0.0,0.13692484107990818,0.9999998609999998,0.843901833286028,0.5024562806993096,0.31179689556514106,0.2586882571671684,141.72368957854556,1.5455445004413695,26.081975672460924
