sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,CellD_x_Resin,Barrier_x_Outer
1,boundary,gp,12.038822149327784,1.1244734553802338,2.0155798146590223,0.5443728906201373,Si1,PU,combo_001,0.49246394076698685,0.5075360592330131,0.9849278815339737,0.28761401875482173,0.8258665813724085,375.78052213505777,1.225566631446418,0.0,0.3392687331590512,0.9999999329999999,0.8806688316538547,0.5367040743810066,0.5147150172145438,6.5536084130912995,2.266465998784282
2,boundary,gp,11.43013013584105,1.1148887055090073,2.2611589848594695,0.5791417466234833,Si1,PU,combo_001,0.49125339055240147,0.5087466094475985,0.9825067811048029,0.2889922786204145,0.8298661357050606,366.4714370690185,1.3294672843976603,0.0,0.3015629755450044,0.9999999329999999,0.8750207259526048,0.502615642945895,0.513715557223559,6.619665531004698,2.520940613580035
3,boundary,gp,8.913048729018959,1.5517802365068734,1.1826205673197894,0.5039604495840065,Si1,PU,combo_001,0.5081607603178391,0.4918392396821609,0.9836784793643218,0.25336176090939844,0.7264704009504669,310.6189749754351,1.1928250670546765,0.0,0.3704804293570848,0.9999999329999999,0.8689955015648698,0.3208008051432203,0.4835818891808456,4.491824044640553,1.8351672236533956
4,boundary,gp,11.970906222790862,1.067822650529887,2.205648365831828,1.1836191619358902,Si1,PU,combo_001,0.49395353372532824,0.5060464662746718,0.9879070674506565,0.28100535253810655,0.8066889790493902,380.089443128107,0.9020456178954617,0.0,0.2543140233251056,0.9999999329999999,0.8687330814220001,0.5397754096210052,0.4851195262238074,14.168993991032854,2.3552412841394563
5,boundary,gp,9.180279841021342,1.5663303713088998,1.1019863362004991,0.9424989239925357,Si1,PU,combo_001,0.5012109340969149,0.49878906590308514,0.9975781318061703,0.2493039089322826,0.7146949732089397,316.53153903581415,0.843853360057253,0.0,0.2778975419701361,0.9999999329999999,0.8636951624647046,0.32826444196168386,0.45463523121609356,8.65240387211298,1.7260746671582619
6,boundary,gp,12.308847338832894,1.0004915486068549,2.4790872531547268,0.8151135426747462,Si1,PU,combo_001,0.483695852128335,0.516304147871665,0.96739170425667,0.3364856457552519,0.9676865185213888,384.2333954178003,0.8991596265877367,0.0,0.11827996332070823,0.9999999329999999,0.8633317285918173,0.5400563843421741,0.5209731003719789,10.033108160598703,2.4803058450402866
7,boundary,gp,11.462182966774957,0.9397642167432215,2.979647603732059,2.4041681493269706,Si1,PU,combo_001,0.492164338473863,0.507835661526137,0.984328676947726,0.24458228086512077,0.7009933422867718,380.169052575848,1.4191170761045266,0.0,0.19670455367419726,0.9999999329999999,0.8434043861778728,0.538912142790779,0.45569121093572895,27.557015210478475,2.8001661964920754
8,boundary,gp,11.50539229182143,1.0296148737918704,2.5342721480959733,1.2275594328648172,Si1,PU,combo_001,0.5280933347604275,0.4719066652395725,0.943813330479145,0.2774922618458414,0.7964943869771574,373.8383158778911,0.9288601517323158,0.0,0.26806602817164293,0.9999999329999999,0.8427214997310494,0.5204072466606725,0.48445466803873516,14.123552836635554,2.6093242979160878
9,boundary,gp,8.343391202268299,1.4664296706608422,1.2692763842215637,0.5519769001560199,Si1,PU,combo_001,0.5237586332743831,0.4762413667256169,0.9524827334512338,0.2425113171077574,0.6949836395628476,309.3781073888393,1.2517783895857526,0.0,0.3392524631881429,0.9999999329999999,0.8417294528518994,0.314040657921057,0.4697251025915789,4.6053592126170635,1.8613045500916123
10,boundary,gp,15.19943197156899,1.1122632658378597,1.806846236582163,2.2965329918908823,Si1,PU,combo_001,0.496008025010064,0.503991974989936,0.992016050020128,0.21068383875374946,0.6026238951300257,427.3884792273578,1.2750731074288169,0.0,0.2528467233309181,0.9999999329999999,0.8403810827136721,0.7017403873819161,0.4251684577322697,34.90599698070926,2.0096886959677227
11,boundary,gp,8.904539842005933,1.5050779499189624,1.1181656755432998,1.2208729107231127,Si1,PU,combo_001,0.5037839513015818,0.4962160486984182,0.9924320973968364,0.23906326608946457,0.6849777852724541,318.6184472657559,0.8428573141185208,0.0,0.13170537133405938,0.9999999329999999,0.8375361920445783,0.3206415410839803,0.4222741707609695,10.87131147555971,1.6829265026164613
12,boundary,gp,14.591481352446102,1.0024752445809542,2.4465386660076804,2.093411607349635,Si1,PU,combo_001,0.4952197341562723,0.5047802658437277,0.9904394683125446,0.2054214657233742,0.5873530834499533,417.86260981241526,1.1456915951114677,0.0,0.22238273638340111,0.9999999329999999,0.8332682365098406,0.6655593653934092,0.41119886903199016,30.545976431636422,2.4525944475828108
13,boundary,gp,9.433376643854377,1.125333942488084,2.7283044536246788,2.088797934924017,Si1,Si1,combo_002,0.5088101531540836,0.4911898468459164,0.9823796936918328,0.22717304729918272,0.6504737144030609,338.972980326393,0.9023413670167018,0.0,0.1744994554737102,0.9999999289999999,0.8318356464274976,0.3937787819508806,0.41848126748877196,19.704417653043475,3.0702536071052577
14,boundary,gp,8.080901898384575,1.4471189295941724,1.1587117162702618,0.7040502469728294,Si1,PU,combo_001,0.4668674444426557,0.5331325555573443,0.9337348888853114,0.2366064732313761,0.6778484501120122,307.9025135509392,1.5324648206729983,0.0,0.3481101019710671,0.9999999329999999,0.8291335558623733,0.31248680565300413,0.4738539908799361,5.689360977320866,1.6767936585572476
15,notp_high_tmax,gp,15.945337729277693,1.0161425640465773,1.1242930703579102,1.763414488768826,Si1,Si1,combo_002,0.48826582369767735,0.5117341763023227,0.9765316473953547,0.10172525266886058,0.28643839489561207,439.03211896650504,2.104688791237671,0.0,0.4004263515745425,0.9999999289999999,0.8025564402078319,0.7630125053262466,0.36264313239585655,28.118239580120495,1.1424420432532858
16,notp_high_tmax,gp,13.931967295653665,1.049997399229684,2.1815459242363175,2.2266103573816336,Si1,PU,combo_001,0.4630576907708104,0.5369423092291896,0.9261153815416208,0.2044891125604018,0.5846474999633992,411.6257084957095,0.7650663112460366,0.0,0.17400065972523338,0.9999999329999999,0.7884208525842414,0.636376863811376,0.3910646596584136,31.02106267920464,2.290617546748251
17,notp_high_tmax,gp,11.873731444282072,0.9947069363567713,2.015208437283846,2.454258806369756,Si1,Si1,combo_002,0.49228941763148093,0.5077105823685191,0.9845788352629619,0.07736983048461409,0.2157617128326983,383.2378042759107,1.5918862536089904,0.0,0.31491739095378,0.9999999289999999,0.785840622200474,0.5625816416374612,0.3090071723923653,29.141209961598758,2.004541810770931
18,notp_high_tmax,gp,9.989821187270218,1.237723700889163,2.2472441400475125,2.0236321052818145,Si1,PU,combo_001,0.2807893403240769,0.7192106596759231,0.5615786806481537,0.17469871382433133,0.49819913031212104,349.56178746927077,0.9858630551172337,0.7947377311728209,0.19610975053962454,0.9999999329999999,0.5613731691837718,0.43223177333106094,0.37104452936803245,20.215722880584508,2.781467333821092
19,uncertainty_sparse,gp,8.014357747368079,0.5392561375321726,1.1492110251672616,1.9061455087497818,Si1,Si1,combo_002,0.7963045037434995,0.20369549625650052,0.40739099251300104,0.040789315713731907,0.10960919399721553,359.4764527647276,11.136979186819543,0.0,0.3688393186270797,0.9999999289999999,0.4333660237172706,0.573690550541136,0.5791140627322426,15.276532025659682,0.6197190986410859
20,random_check,gp,11.192349461261852,2.0258155083202984,1.2799621825103848,1.0420172146183284,Si1,PU,combo_001,0.3300047891536906,0.6699952108463094,0.6600095783073812,0.04833183648235361,0.13149673666775916,322.03815752970695,2.923299014274239,0.4666347389753962,0.3835277970878691,0.9999999329999999,0.5888299951792589,0.3759335681404376,0.3315364812395828,11.662620810659023,2.592967239393034
